date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,5.17,0.0,41.05,45.09,0.0,0.0,1.3,5.38,0.12,0.52,1.13,0.24
2001.0,5.17,0.0,41.0,45.09,0.0,0.0,1.3,5.38,0.12,0.56,1.14,0.24
2002.0,5.17,0.0,40.94,45.09,0.0,0.0,1.3,5.39,0.12,0.6,1.15,0.24
2003.0,5.17,0.0,40.89,45.09,0.0,0.0,1.3,5.39,0.12,0.65,1.15,0.24
2004.0,5.17,0.0,40.84,45.08,0.0,0.0,1.3,5.39,0.12,0.69,1.16,0.24
2005.0,5.17,0.0,40.78,45.08,0.0,0.0,1.3,5.4,0.12,0.73,1.17,0.24
2006.0,5.17,0.0,40.73,45.08,0.0,0.0,1.3,5.4,0.12,0.77,1.18,0.24
2007.0,7.73,0.0,40.61,42.44,0.0,0.0,1.32,5.07,0.1,1.12,1.19,0.4
2008.0,10.29,0.0,40.5,39.81,0.0,0.0,1.34,4.74,0.09,1.46,1.2,0.56
2009.0,12.85,0.0,40.38,37.17,0.0,0.0,1.36,4.42,0.07,1.81,1.21,0.71
2010.0,15.41,0.0,40.27,34.53,0.0,0.0,1.38,4.09,0.06,2.16,1.21,0.87
2011.0,17.97,0.0,40.16,31.9,0.0,0.0,1.4,3.76,0.04,2.5,1.22,1.03
2012.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
2013.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
2014.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
2015.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
2016.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
2017.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
2018.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
2019.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
2020.0,20.53,0.0,40.04,29.26,0.0,0.0,1.42,3.43,0.03,2.85,1.23,1.19
