date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,69.89,0.0,3.68,0.0,0.0,0.0,0.0,13.7,0.0,0.0,12.73,0.0
2001.0,69.89,0.0,3.68,0.0,0.0,0.0,0.0,13.7,0.0,0.0,12.73,0.0
2002.0,69.89,0.0,3.68,0.0,0.0,0.0,0.0,13.7,0.0,0.0,12.73,0.0
2003.0,69.89,0.0,3.68,0.0,0.0,0.0,0.0,13.7,0.0,0.0,12.73,0.0
2004.0,69.89,0.0,3.68,0.0,0.0,0.0,0.0,13.7,0.0,0.0,12.73,0.0
2005.0,69.89,0.0,3.68,0.0,0.0,0.0,0.0,13.7,0.0,0.0,12.73,0.0
2006.0,69.89,0.0,3.68,0.0,0.0,0.0,0.0,13.7,0.0,0.0,12.73,0.0
2007.0,69.92,0.59,3.07,0.0,0.0,0.0,0.0,13.68,0.0,0.0,12.75,0.0
2008.0,69.94,1.18,2.45,0.0,0.0,0.0,0.0,13.65,0.0,0.0,12.78,0.0
2009.0,69.97,1.77,1.84,0.0,0.0,0.0,0.0,13.63,0.0,0.0,12.8,0.0
2010.0,69.99,2.36,1.23,0.0,0.0,0.0,0.0,13.61,0.0,0.0,12.82,0.0
2011.0,70.02,2.95,0.61,0.0,0.0,0.0,0.0,13.58,0.0,0.0,12.85,0.0
2012.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
2013.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
2014.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
2015.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
2016.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
2017.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
2018.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
2019.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
2020.0,70.04,3.54,0.0,0.0,0.0,0.0,0.0,13.56,0.0,0.0,12.87,0.0
