date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.0,23.05,56.38,1.78,0.0,4.03,2.14,6.3,3.42,0.7,2.2
2001.0,0.33,0.0,22.82,56.02,1.78,0.0,4.02,2.14,6.29,3.71,0.7,2.18
2002.0,0.66,0.0,22.59,55.67,1.78,0.0,4.01,2.14,6.28,4.01,0.7,2.17
2003.0,0.99,0.0,22.36,55.31,1.78,0.0,4.0,2.14,6.28,4.3,0.7,2.15
2004.0,1.32,0.0,22.13,54.95,1.78,0.0,3.98,2.14,6.27,4.59,0.7,2.13
2005.0,1.65,0.0,21.9,54.6,1.78,0.0,3.97,2.14,6.26,4.89,0.7,2.12
2006.0,1.98,0.0,21.67,54.24,1.78,0.0,3.96,2.14,6.25,5.18,0.7,2.1
2007.0,2.37,0.02,20.46,52.59,1.74,0.0,4.27,2.5,6.09,6.27,0.72,2.97
2008.0,2.76,0.03,19.26,50.94,1.7,0.0,4.58,2.87,5.93,7.36,0.74,3.83
2009.0,3.16,0.05,18.05,49.28,1.67,0.0,4.89,3.23,5.77,8.45,0.76,4.7
2010.0,3.55,0.07,16.84,47.63,1.63,0.0,5.21,3.59,5.61,9.53,0.78,5.57
2011.0,3.94,0.08,15.64,45.98,1.59,0.0,5.52,3.96,5.45,10.62,0.8,6.43
2012.0,4.33,0.1,14.43,44.33,1.55,0.0,5.83,4.32,5.29,11.71,0.82,7.3
2013.0,4.33,0.1,14.43,44.33,1.54,0.0,5.83,4.32,5.29,11.71,0.82,7.3
2014.0,4.33,0.1,14.43,44.33,1.54,0.0,5.83,4.32,5.3,11.71,0.82,7.3
2015.0,4.33,0.1,14.43,44.33,1.54,0.0,5.83,4.32,5.3,11.71,0.82,7.3
2016.0,4.33,0.1,14.43,44.33,1.53,0.0,5.83,4.32,5.31,11.71,0.82,7.3
2017.0,4.33,0.1,14.43,44.33,1.52,0.0,5.83,4.32,5.32,11.71,0.82,7.3
2018.0,4.33,0.1,14.43,44.33,1.52,0.0,5.83,4.32,5.32,11.71,0.82,7.3
2019.0,4.33,0.1,14.43,44.33,1.52,0.0,5.83,4.32,5.32,11.71,0.82,7.3
2020.0,4.33,0.1,14.43,44.33,1.52,0.0,5.83,4.32,5.32,11.71,0.82,7.3
