date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,13.87,1.3,18.01,29.29,0.52,4.81,6.12,9.86,6.79,0.9,5.27,3.25
2001.0,13.89,1.3,18.03,29.27,0.51,4.81,6.13,9.83,6.79,0.91,5.3,3.24
2002.0,13.91,1.3,18.04,29.24,0.5,4.81,6.14,9.81,6.78,0.92,5.33,3.22
2003.0,13.93,1.29,18.05,29.22,0.49,4.8,6.16,9.79,6.78,0.93,5.36,3.21
2004.0,13.94,1.29,18.07,29.2,0.48,4.8,6.17,9.76,6.78,0.93,5.38,3.2
2005.0,13.96,1.29,18.09,29.17,0.47,4.8,6.18,9.74,6.77,0.94,5.41,3.18
2006.0,13.98,1.29,18.1,29.15,0.46,4.8,6.19,9.71,6.77,0.95,5.44,3.17
2007.0,13.43,1.7,17.6,29.12,0.44,4.8,6.23,9.63,6.69,1.3,5.53,3.54
2008.0,12.87,2.12,17.1,29.08,0.42,4.81,6.27,9.54,6.61,1.65,5.62,3.91
2009.0,12.32,2.53,16.6,29.05,0.4,4.81,6.32,9.46,6.54,1.99,5.71,4.28
2010.0,11.77,2.94,16.1,29.02,0.38,4.82,6.36,9.38,6.46,2.34,5.8,4.64
2011.0,11.21,3.36,15.6,28.98,0.36,4.83,6.4,9.29,6.38,2.69,5.89,5.01
2012.0,10.66,3.77,15.1,28.95,0.34,4.83,6.44,9.21,6.3,3.04,5.98,5.38
2013.0,10.66,3.77,15.1,28.95,0.33,4.83,6.44,9.21,6.31,3.04,5.99,5.38
2014.0,10.65,3.76,15.1,28.96,0.33,4.83,6.44,9.21,6.32,3.04,5.99,5.38
2015.0,10.64,3.76,15.09,28.96,0.32,4.83,6.45,9.21,6.32,3.04,6.0,5.38
2016.0,10.64,3.76,15.09,28.96,0.31,4.83,6.45,9.21,6.33,3.04,6.01,5.37
2017.0,10.64,3.75,15.09,28.97,0.31,4.83,6.45,9.21,6.34,3.04,6.01,5.37
2018.0,10.63,3.75,15.09,28.97,0.3,4.83,6.45,9.21,6.35,3.04,6.02,5.37
2019.0,10.63,3.75,15.09,28.97,0.3,4.83,6.45,9.21,6.35,3.04,6.02,5.37
2020.0,10.63,3.75,15.09,28.97,0.3,4.83,6.45,9.21,6.35,3.04,6.02,5.37
