date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,22.88,1.34,16.15,23.12,1.19,3.98,3.52,13.23,5.11,0.8,6.71,1.97
2001.0,22.88,1.33,16.11,23.11,1.19,3.98,3.53,13.23,5.11,0.84,6.73,1.97
2002.0,22.89,1.33,16.08,23.09,1.18,3.97,3.54,13.22,5.1,0.88,6.75,1.96
2003.0,22.89,1.33,16.04,23.08,1.17,3.97,3.54,13.22,5.1,0.92,6.77,1.96
2004.0,22.9,1.32,16.01,23.06,1.17,3.97,3.55,13.22,5.1,0.95,6.78,1.96
2005.0,22.91,1.31,15.97,23.05,1.17,3.96,3.56,13.21,5.09,0.99,6.8,1.95
2006.0,22.91,1.31,15.94,23.03,1.16,3.96,3.57,13.21,5.09,1.03,6.82,1.95
2007.0,22.61,1.62,15.58,22.98,1.12,3.96,3.65,13.12,5.0,1.26,6.89,2.19
2008.0,22.31,1.94,15.22,22.92,1.08,3.97,3.74,13.02,4.92,1.48,6.95,2.44
2009.0,22.02,2.25,14.86,22.87,1.03,3.98,3.82,12.93,4.83,1.71,7.02,2.68
2010.0,21.72,2.56,14.5,22.82,0.99,3.98,3.9,12.84,4.74,1.94,7.09,2.92
2011.0,21.42,2.88,14.14,22.76,0.95,3.99,3.99,12.74,4.66,2.16,7.15,3.17
2012.0,21.12,3.19,13.78,22.71,0.91,3.99,4.07,12.65,4.57,2.39,7.22,3.41
2013.0,21.12,3.19,13.78,22.71,0.9,3.99,4.07,12.65,4.58,2.39,7.22,3.41
2014.0,21.11,3.19,13.78,22.71,0.89,3.99,4.07,12.65,4.59,2.39,7.23,3.41
2015.0,21.11,3.19,13.78,22.71,0.89,3.99,4.07,12.65,4.6,2.39,7.23,3.41
2016.0,21.1,3.19,13.78,22.71,0.88,3.99,4.07,12.65,4.6,2.39,7.24,3.41
2017.0,21.09,3.19,13.78,22.71,0.87,3.99,4.07,12.65,4.61,2.39,7.25,3.41
2018.0,21.09,3.19,13.78,22.71,0.86,3.99,4.07,12.65,4.62,2.39,7.25,3.41
2019.0,21.09,3.19,13.78,22.71,0.86,3.99,4.07,12.65,4.62,2.39,7.25,3.41
2020.0,21.09,3.19,13.78,22.71,0.86,3.99,4.07,12.65,4.62,2.39,7.25,3.41
