date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.05,1.56,12.95,32.64,3.83,0.82,8.57,8.29,22.45,0.0,1.65,7.19
2001.0,0.04,1.56,12.95,32.65,3.83,0.82,8.57,8.29,22.45,0.0,1.65,7.19
2002.0,0.03,1.56,12.95,32.67,3.83,0.82,8.57,8.29,22.44,0.0,1.65,7.19
2003.0,0.03,1.56,12.96,32.68,3.83,0.82,8.57,8.29,22.44,0.0,1.65,7.19
2004.0,0.02,1.56,12.96,32.69,3.83,0.82,8.57,8.28,22.43,0.0,1.65,7.19
2005.0,0.01,1.56,12.96,32.71,3.83,0.82,8.57,8.28,22.43,0.0,1.65,7.19
2006.0,0.0,1.56,12.96,32.72,3.83,0.82,8.57,8.28,22.42,0.0,1.65,7.19
2007.0,0.05,2.01,11.75,32.14,3.63,0.81,8.88,8.91,22.05,0.34,1.67,7.75
2008.0,0.1,2.46,10.54,31.57,3.42,0.8,9.19,9.54,21.69,0.69,1.7,8.3
2009.0,0.14,2.91,9.33,30.99,3.22,0.78,9.5,10.18,21.33,1.03,1.72,8.86
2010.0,0.19,3.35,8.12,30.42,3.02,0.77,9.81,10.81,20.96,1.38,1.74,9.41
2011.0,0.24,3.8,6.91,29.84,2.81,0.76,10.12,11.44,20.59,1.72,1.77,9.96
2012.0,0.29,4.25,5.7,29.27,2.61,0.75,10.43,12.07,20.23,2.07,1.79,10.52
2013.0,0.29,4.25,5.7,29.27,2.55,0.76,10.43,12.07,20.28,2.07,1.79,10.52
2014.0,0.29,4.25,5.7,29.28,2.49,0.77,10.43,12.07,20.32,2.07,1.78,10.52
2015.0,0.29,4.25,5.7,29.29,2.43,0.78,10.43,12.07,20.37,2.07,1.78,10.52
2016.0,0.29,4.25,5.7,29.29,2.38,0.8,10.43,12.07,20.42,2.07,1.78,10.52
2017.0,0.29,4.25,5.7,29.3,2.32,0.81,10.43,12.07,20.46,2.07,1.77,10.52
2018.0,0.29,4.25,5.7,29.3,2.26,0.82,10.43,12.07,20.51,2.07,1.77,10.52
2019.0,0.29,4.25,5.7,29.3,2.26,0.82,10.43,12.07,20.51,2.07,1.77,10.52
2020.0,0.29,4.25,5.7,29.3,2.26,0.82,10.43,12.07,20.51,2.07,1.77,10.52
