date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.0,26.08,26.27,2.63,0.0,19.37,1.51,15.84,0.22,0.68,7.4
2001.0,0.0,0.0,26.07,26.8,2.19,0.0,19.18,1.53,15.93,0.22,0.69,7.38
2002.0,0.0,0.0,26.07,27.34,1.75,0.0,18.99,1.55,16.02,0.22,0.7,7.36
2003.0,0.0,0.0,26.06,27.88,1.31,0.0,18.8,1.57,16.12,0.22,0.71,7.33
2004.0,0.0,0.0,26.05,28.41,0.88,0.0,18.61,1.59,16.21,0.22,0.72,7.31
2005.0,0.0,0.0,26.05,28.95,0.44,0.0,18.42,1.61,16.3,0.22,0.73,7.29
2006.0,0.0,0.0,26.04,29.48,0.0,0.0,18.23,1.63,16.39,0.22,0.74,7.27
2007.0,0.0,0.0,25.17,28.6,0.0,0.0,19.0,1.36,16.13,2.49,0.76,6.5
2008.0,0.0,0.0,24.3,27.72,0.0,0.0,19.76,1.09,15.88,4.76,0.77,5.73
2009.0,0.0,0.0,23.42,26.84,0.0,0.0,20.52,0.81,15.62,7.03,0.78,4.96
2010.0,0.0,0.0,22.55,25.95,0.0,0.0,21.29,0.54,15.36,9.3,0.8,4.2
2011.0,0.0,0.0,21.68,25.07,0.0,0.0,22.05,0.27,15.11,11.57,0.81,3.43
2012.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
2013.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
2014.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
2015.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
2016.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
2017.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
2018.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
2019.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
2020.0,0.0,0.0,20.81,24.19,0.0,0.0,22.82,0.0,14.85,13.84,0.83,2.66
