date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.0,38.71,41.38,0.0,0.0,0.0,2.36,0.0,3.55,2.26,11.75
2001.0,0.0,0.0,38.71,41.38,0.0,0.0,0.0,2.36,0.0,3.55,2.26,11.75
2002.0,0.0,0.0,38.71,41.38,0.0,0.0,0.0,2.36,0.0,3.55,2.26,11.75
2003.0,0.0,0.0,38.71,41.38,0.0,0.0,0.0,2.36,0.0,3.55,2.26,11.75
2004.0,0.0,0.0,38.71,41.38,0.0,0.0,0.0,2.36,0.0,3.55,2.26,11.75
2005.0,0.0,0.0,38.71,41.38,0.0,0.0,0.0,2.36,0.0,3.55,2.26,11.75
2006.0,0.0,0.0,38.71,41.38,0.0,0.0,0.0,2.36,0.0,3.55,2.26,11.75
2007.0,6.08,0.0,38.93,35.14,0.0,0.0,0.0,2.29,0.0,3.38,2.21,11.97
2008.0,12.16,0.0,39.15,28.9,0.0,0.0,0.0,2.22,0.0,3.22,2.16,12.2
2009.0,18.24,0.0,39.38,22.66,0.0,0.0,0.0,2.15,0.0,3.05,2.1,12.42
2010.0,24.32,0.0,39.6,16.41,0.0,0.0,0.0,2.09,0.0,2.89,2.05,12.64
2011.0,30.4,0.0,39.82,10.17,0.0,0.0,0.0,2.02,0.0,2.73,2.0,12.87
2012.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
2013.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
2014.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
2015.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
2016.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
2017.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
2018.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
2019.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
2020.0,36.48,0.0,40.04,3.93,0.0,0.0,0.0,1.95,0.0,2.56,1.95,13.09
