date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.0,4.79,15.02,37.18,0.0,6.03,0.0,34.89,0.0,0.0,2.09
2001.0,0.0,0.0,4.79,15.04,37.06,0.0,6.03,0.0,34.99,0.0,0.0,2.09
2002.0,0.0,0.0,4.79,15.05,36.94,0.0,6.03,0.0,35.1,0.0,0.0,2.09
2003.0,0.0,0.0,4.79,15.06,36.82,0.0,6.03,0.0,35.2,0.0,0.0,2.09
2004.0,0.0,0.0,4.79,15.08,36.7,0.0,6.03,0.0,35.3,0.0,0.0,2.09
2005.0,0.0,0.0,4.79,15.09,36.58,0.0,6.03,0.0,35.41,0.0,0.0,2.09
2006.0,0.0,0.0,4.79,15.11,36.46,0.0,6.03,0.0,35.51,0.0,0.0,2.09
2007.0,0.0,0.0,4.39,14.75,35.67,0.0,7.1,0.0,35.09,0.57,0.0,2.42
2008.0,0.0,0.0,3.98,14.39,34.88,0.0,8.16,0.0,34.67,1.14,0.0,2.76
2009.0,0.0,0.0,3.58,14.03,34.09,0.0,9.23,0.0,34.25,1.71,0.0,3.09
2010.0,0.0,0.0,3.18,13.67,33.3,0.0,10.3,0.0,33.83,2.29,0.0,3.43
2011.0,0.0,0.0,2.77,13.31,32.51,0.0,11.36,0.0,33.41,2.86,0.0,3.76
2012.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,32.99,3.43,0.0,4.1
2013.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,32.99,3.43,0.0,4.1
2014.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,32.99,3.43,0.0,4.1
2015.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,33.0,3.43,0.0,4.1
2016.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,33.0,3.43,0.0,4.1
2017.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,33.0,3.43,0.0,4.1
2018.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,33.0,3.43,0.0,4.1
2019.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,33.0,3.43,0.0,4.1
2020.0,0.0,0.0,2.37,12.95,31.72,0.0,12.43,0.0,33.0,3.43,0.0,4.1
