date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,15.05,0.31,17.33,43.0,0.0,0.0,1.58,14.3,0.71,0.0,7.26,0.45
2001.0,15.06,0.29,17.13,42.95,0.0,0.0,1.6,14.25,0.71,0.28,7.26,0.46
2002.0,15.07,0.28,16.93,42.9,0.0,0.0,1.62,14.2,0.71,0.56,7.26,0.46
2003.0,15.07,0.26,16.73,42.85,0.0,0.0,1.65,14.16,0.71,0.83,7.25,0.47
2004.0,15.08,0.24,16.54,42.8,0.0,0.0,1.67,14.11,0.71,1.11,7.25,0.48
2005.0,15.09,0.23,16.34,42.75,0.0,0.0,1.69,14.06,0.71,1.39,7.25,0.48
2006.0,15.1,0.21,16.14,42.7,0.0,0.0,1.71,14.01,0.71,1.67,7.25,0.49
2007.0,14.51,0.32,15.22,43.31,0.0,0.0,1.6,14.89,0.69,1.55,7.3,0.6
2008.0,13.92,0.42,14.3,43.93,0.0,0.0,1.5,15.77,0.67,1.42,7.35,0.72
2009.0,13.33,0.53,13.39,44.54,0.0,0.0,1.4,16.65,0.65,1.3,7.39,0.83
2010.0,12.74,0.63,12.47,45.15,0.0,0.0,1.29,17.53,0.63,1.18,7.44,0.94
2011.0,12.15,0.73,11.55,45.77,0.0,0.0,1.19,18.41,0.61,1.05,7.49,1.06
2012.0,11.56,0.84,10.63,46.38,0.0,0.0,1.08,19.29,0.59,0.93,7.54,1.17
2013.0,11.56,0.84,10.63,46.38,0.0,0.0,1.08,19.29,0.59,0.93,7.54,1.17
2014.0,11.56,0.84,10.63,46.38,0.0,0.0,1.09,19.29,0.59,0.93,7.53,1.17
2015.0,11.56,0.84,10.63,46.38,0.0,0.0,1.1,19.29,0.59,0.93,7.53,1.17
2016.0,11.56,0.84,10.63,46.38,0.0,0.0,1.1,19.28,0.59,0.93,7.52,1.17
2017.0,11.56,0.84,10.63,46.38,0.0,0.0,1.1,19.28,0.59,0.93,7.51,1.17
2018.0,11.56,0.84,10.63,46.38,0.0,0.0,1.11,19.28,0.59,0.93,7.51,1.17
2019.0,11.56,0.84,10.63,46.38,0.0,0.0,1.11,19.28,0.59,0.93,7.51,1.17
2020.0,11.56,0.84,10.63,46.38,0.0,0.0,1.11,19.28,0.59,0.93,7.51,1.17
