date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,1.61,11.73,34.66,13.74,0.16,0.07,10.2,4.01,14.13,0.05,1.19,8.46
2001.0,1.61,11.5,34.61,13.69,0.16,0.07,10.22,4.02,14.12,0.41,1.19,8.41
2002.0,1.61,11.27,34.56,13.64,0.16,0.07,10.24,4.03,14.1,0.77,1.19,8.36
2003.0,1.6,11.04,34.52,13.59,0.16,0.07,10.27,4.04,14.09,1.13,1.19,8.32
2004.0,1.6,10.8,34.47,13.55,0.16,0.07,10.29,4.06,14.07,1.49,1.19,8.27
2005.0,1.6,10.57,34.42,13.5,0.16,0.07,10.31,4.07,14.05,1.85,1.19,8.22
2006.0,1.6,10.34,34.37,13.45,0.16,0.07,10.33,4.08,14.04,2.21,1.19,8.17
2007.0,1.53,9.88,33.7,12.86,0.15,0.07,10.95,4.7,13.62,3.39,1.26,7.88
2008.0,1.47,9.43,33.03,12.26,0.13,0.07,11.58,5.33,13.2,4.58,1.33,7.6
2009.0,1.4,8.97,32.36,11.67,0.12,0.07,12.2,5.95,12.79,5.76,1.41,7.31
2010.0,1.33,8.51,31.69,11.08,0.11,0.07,12.82,6.57,12.37,6.94,1.48,7.03
2011.0,1.27,8.06,31.02,10.48,0.09,0.07,13.45,7.2,11.95,8.13,1.55,6.75
2012.0,1.2,7.6,30.35,9.89,0.08,0.07,14.07,7.82,11.53,9.31,1.62,6.46
2013.0,1.19,7.6,30.37,9.89,0.08,0.07,14.09,7.81,11.53,9.29,1.63,6.46
2014.0,1.18,7.59,30.39,9.89,0.08,0.07,14.1,7.79,11.53,9.27,1.65,6.46
2015.0,1.17,7.59,30.41,9.89,0.08,0.07,14.12,7.78,11.53,9.25,1.66,6.46
2016.0,1.15,7.59,30.42,9.89,0.08,0.07,14.14,7.77,11.53,9.24,1.67,6.46
2017.0,1.14,7.58,30.44,9.89,0.08,0.07,14.15,7.75,11.53,9.22,1.69,6.46
2018.0,1.13,7.58,30.46,9.89,0.08,0.07,14.17,7.74,11.53,9.2,1.7,6.46
2019.0,1.13,7.58,30.46,9.89,0.08,0.07,14.17,7.74,11.53,9.2,1.7,6.46
2020.0,1.13,7.58,30.46,9.89,0.08,0.07,14.17,7.74,11.53,9.2,1.7,6.46
