date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,2.19,0.94,13.71,32.01,3.71,5.74,7.12,10.69,14.73,0.77,3.59,4.81
2001.0,2.19,0.94,13.67,32.02,3.71,5.74,7.13,10.69,14.72,0.81,3.59,4.81
2002.0,2.19,0.94,13.63,32.02,3.7,5.74,7.14,10.68,14.71,0.85,3.59,4.81
2003.0,2.19,0.94,13.6,32.02,3.7,5.74,7.15,10.68,14.71,0.89,3.59,4.8
2004.0,2.19,0.93,13.56,32.03,3.7,5.74,7.16,10.68,14.7,0.92,3.6,4.8
2005.0,2.19,0.93,13.52,32.03,3.69,5.74,7.17,10.67,14.69,0.96,3.6,4.8
2006.0,2.19,0.93,13.48,32.04,3.69,5.74,7.18,10.67,14.68,1.0,3.6,4.8
2007.0,2.67,1.13,13.36,31.36,3.52,5.74,7.56,10.45,14.34,1.28,3.62,4.98
2008.0,3.14,1.32,13.23,30.69,3.35,5.75,7.93,10.23,14.0,1.57,3.64,5.15
2009.0,3.62,1.52,13.11,30.01,3.17,5.75,8.31,10.02,13.66,1.85,3.66,5.33
2010.0,4.09,1.72,12.98,29.33,3.0,5.75,8.69,9.8,13.31,2.14,3.68,5.51
2011.0,4.56,1.91,12.86,28.66,2.83,5.76,9.06,9.58,12.97,2.42,3.7,5.68
2012.0,5.04,2.11,12.73,27.98,2.66,5.76,9.44,9.36,12.63,2.71,3.72,5.86
2013.0,5.04,2.11,12.73,27.97,2.63,5.76,9.44,9.36,12.66,2.71,3.73,5.86
2014.0,5.04,2.11,12.73,27.96,2.6,5.76,9.44,9.36,12.68,2.71,3.74,5.86
2015.0,5.04,2.11,12.73,27.95,2.58,5.76,9.44,9.36,12.71,2.71,3.75,5.86
2016.0,5.03,2.11,12.73,27.95,2.55,5.76,9.44,9.36,12.74,2.72,3.76,5.86
2017.0,5.03,2.11,12.73,27.94,2.52,5.76,9.44,9.36,12.76,2.72,3.77,5.86
2018.0,5.03,2.11,12.73,27.93,2.49,5.76,9.44,9.36,12.79,2.72,3.78,5.86
2019.0,5.03,2.11,12.73,27.93,2.49,5.76,9.44,9.36,12.79,2.72,3.78,5.86
2020.0,5.03,2.11,12.73,27.93,2.49,5.76,9.44,9.36,12.79,2.72,3.78,5.86
