date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,10.44,3.79,16.26,16.64,7.98,5.87,5.75,7.61,14.63,1.63,6.77,2.64
2001.0,10.41,3.76,16.24,16.64,7.96,5.87,5.72,7.68,14.59,1.69,6.81,2.65
2002.0,10.37,3.72,16.22,16.65,7.94,5.87,5.68,7.74,14.54,1.76,6.85,2.66
2003.0,10.34,3.69,16.2,16.66,7.92,5.87,5.65,7.8,14.5,1.82,6.89,2.67
2004.0,10.31,3.66,16.19,16.66,7.89,5.87,5.62,7.87,14.45,1.88,6.94,2.68
2005.0,10.27,3.62,16.17,16.67,7.87,5.87,5.58,7.94,14.4,1.95,6.98,2.69
2006.0,10.24,3.59,16.15,16.67,7.85,5.87,5.55,8.0,14.36,2.01,7.02,2.7
2007.0,10.2,3.59,15.89,16.57,7.73,5.87,5.71,7.98,14.29,2.45,7.07,2.65
2008.0,10.16,3.6,15.64,16.47,7.61,5.87,5.87,7.96,14.22,2.9,7.12,2.6
2009.0,10.12,3.6,15.38,16.38,7.49,5.87,6.03,7.94,14.15,3.34,7.16,2.54
2010.0,10.07,3.6,15.13,16.28,7.38,5.87,6.18,7.92,14.08,3.78,7.21,2.49
2011.0,10.03,3.61,14.88,16.18,7.26,5.87,6.34,7.9,14.01,4.23,7.26,2.44
2012.0,9.99,3.61,14.62,16.08,7.14,5.87,6.5,7.88,13.94,4.67,7.31,2.39
2013.0,9.98,3.61,14.62,16.08,7.12,5.87,6.5,7.88,13.96,4.67,7.31,2.39
2014.0,9.98,3.61,14.63,16.08,7.1,5.87,6.51,7.88,13.97,4.67,7.32,2.39
2015.0,9.98,3.6,14.63,16.08,7.07,5.87,6.51,7.88,13.99,4.67,7.32,2.38
2016.0,9.97,3.6,14.63,16.08,7.05,5.87,6.51,7.89,14.01,4.67,7.33,2.38
2017.0,9.96,3.6,14.64,16.08,7.03,5.87,6.52,7.89,14.02,4.67,7.33,2.38
2018.0,9.96,3.6,14.64,16.08,7.01,5.87,6.52,7.89,14.04,4.67,7.34,2.38
2019.0,9.96,3.6,14.64,16.08,7.01,5.87,6.52,7.89,14.04,4.67,7.34,2.38
2020.0,9.96,3.6,14.64,16.08,7.01,5.87,6.52,7.89,14.04,4.67,7.34,2.38
