date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.04,0.04,16.69,35.07,2.4,0.51,13.22,1.74,21.44,0.0,0.92,7.95
2001.0,0.04,0.05,16.73,35.01,2.4,0.51,13.23,1.74,21.43,0.02,0.92,7.93
2002.0,0.04,0.06,16.76,34.95,2.4,0.51,13.24,1.74,21.42,0.05,0.92,7.91
2003.0,0.04,0.08,16.8,34.89,2.4,0.51,13.25,1.74,21.41,0.07,0.93,7.89
2004.0,0.04,0.09,16.84,34.84,2.4,0.51,13.27,1.74,21.39,0.1,0.93,7.87
2005.0,0.04,0.1,16.87,34.78,2.4,0.51,13.28,1.74,21.38,0.12,0.93,7.85
2006.0,0.04,0.11,16.91,34.72,2.4,0.51,13.29,1.74,21.37,0.15,0.93,7.83
2007.0,0.2,0.3,16.47,34.0,2.25,0.51,13.79,1.83,20.95,0.49,0.93,8.27
2008.0,0.37,0.49,16.03,33.29,2.1,0.51,14.3,1.91,20.53,0.84,0.93,8.71
2009.0,0.53,0.67,15.59,32.57,1.95,0.51,14.8,2.0,20.12,1.18,0.93,9.15
2010.0,0.69,0.86,15.16,31.85,1.8,0.51,15.31,2.09,19.7,1.52,0.92,9.59
2011.0,0.86,1.05,14.72,31.14,1.65,0.51,15.82,2.17,19.28,1.87,0.92,10.03
2012.0,1.02,1.24,14.28,30.42,1.5,0.51,16.32,2.26,18.86,2.21,0.92,10.47
2013.0,1.02,1.24,14.28,30.41,1.46,0.51,16.32,2.26,18.9,2.21,0.92,10.47
2014.0,1.02,1.24,14.29,30.41,1.42,0.51,16.32,2.25,18.95,2.21,0.92,10.47
2015.0,1.02,1.24,14.29,30.4,1.39,0.51,16.32,2.25,18.99,2.21,0.92,10.47
2016.0,1.02,1.24,14.29,30.39,1.35,0.51,16.32,2.25,19.03,2.21,0.92,10.47
2017.0,1.02,1.24,14.3,30.39,1.31,0.51,16.32,2.24,19.08,2.21,0.92,10.47
2018.0,1.02,1.24,14.3,30.38,1.27,0.51,16.32,2.24,19.12,2.21,0.92,10.47
2019.0,1.02,1.24,14.3,30.38,1.27,0.51,16.32,2.24,19.12,2.21,0.92,10.47
2020.0,1.02,1.24,14.3,30.38,1.27,0.51,16.32,2.24,19.12,2.21,0.92,10.47
