date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,59.54,5.79,1.95,2.36,0.0,0.0,0.24,23.48,0.0,0.93,5.71,0.0
2001.0,59.58,5.76,1.95,2.29,0.0,0.0,0.26,23.48,0.0,0.95,5.72,0.0
2002.0,59.62,5.73,1.95,2.23,0.0,0.0,0.29,23.47,0.0,0.97,5.74,0.0
2003.0,59.66,5.7,1.95,2.17,0.0,0.0,0.31,23.47,0.0,1.0,5.75,0.0
2004.0,59.71,5.66,1.95,2.1,0.0,0.0,0.33,23.47,0.0,1.02,5.76,0.0
2005.0,59.75,5.63,1.95,2.04,0.0,0.0,0.36,23.46,0.0,1.04,5.78,0.0
2006.0,59.79,5.6,1.95,1.97,0.0,0.0,0.38,23.46,0.0,1.06,5.79,0.0
2007.0,59.22,5.82,2.51,2.33,0.0,0.0,0.35,22.63,0.0,1.08,6.03,0.03
2008.0,58.65,6.04,3.07,2.7,0.0,0.0,0.31,21.8,0.0,1.11,6.27,0.06
2009.0,58.08,6.26,3.62,3.06,0.0,0.0,0.28,20.96,0.0,1.14,6.51,0.09
2010.0,57.51,6.48,4.18,3.42,0.0,0.0,0.25,20.13,0.0,1.16,6.75,0.11
2011.0,56.94,6.7,4.74,3.79,0.0,0.0,0.21,19.3,0.0,1.19,6.99,0.14
2012.0,56.37,6.92,5.3,4.15,0.0,0.0,0.18,18.47,0.0,1.21,7.23,0.17
2013.0,56.33,6.88,5.31,4.15,0.0,0.0,0.2,18.5,0.0,1.21,7.25,0.17
2014.0,56.29,6.83,5.31,4.15,0.0,0.0,0.22,18.54,0.0,1.21,7.28,0.17
2015.0,56.25,6.79,5.32,4.15,0.0,0.0,0.24,18.57,0.0,1.21,7.3,0.17
2016.0,56.22,6.74,5.33,4.15,0.0,0.0,0.27,18.6,0.0,1.21,7.32,0.17
2017.0,56.18,6.7,5.33,4.15,0.0,0.0,0.29,18.64,0.0,1.21,7.35,0.17
2018.0,56.14,6.65,5.34,4.15,0.0,0.0,0.31,18.67,0.0,1.21,7.37,0.17
2019.0,56.14,6.65,5.34,4.15,0.0,0.0,0.31,18.67,0.0,1.21,7.37,0.17
2020.0,56.14,6.65,5.34,4.15,0.0,0.0,0.31,18.67,0.0,1.21,7.37,0.17
