date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,26.23,10.74,24.01,0.0,0.0,13.93,2.16,6.82,0.0,0.0,16.1
2001.0,0.0,26.24,10.74,23.56,0.0,0.0,13.93,2.16,6.82,0.0,0.0,16.54
2002.0,0.0,26.25,10.74,23.11,0.0,0.0,13.93,2.15,6.82,0.0,0.0,16.99
2003.0,0.0,26.26,10.74,22.66,0.0,0.0,13.93,2.15,6.82,0.0,0.0,17.43
2004.0,0.0,26.26,10.74,22.22,0.0,0.0,13.94,2.15,6.82,0.0,0.0,17.87
2005.0,0.0,26.27,10.74,21.77,0.0,0.0,13.94,2.14,6.82,0.0,0.0,18.32
2006.0,0.0,26.28,10.74,21.32,0.0,0.0,13.94,2.14,6.82,0.0,0.0,18.76
2007.0,0.04,24.8,12.79,19.33,0.0,0.0,14.68,2.95,6.74,0.48,0.0,18.19
2008.0,0.08,23.33,14.84,17.34,0.0,0.0,15.43,3.76,6.65,0.95,0.0,17.62
2009.0,0.12,21.86,16.89,15.34,0.0,0.0,16.17,4.57,6.57,1.43,0.0,17.05
2010.0,0.15,20.38,18.94,13.35,0.0,0.0,16.91,5.39,6.49,1.9,0.0,16.49
2011.0,0.19,18.91,20.99,11.36,0.0,0.0,17.66,6.2,6.4,2.38,0.0,15.92
2012.0,0.23,17.43,23.04,9.37,0.0,0.0,18.4,7.01,6.32,2.85,0.0,15.35
2013.0,0.23,17.43,23.17,9.37,0.0,0.0,18.4,7.01,6.32,2.72,0.0,15.35
2014.0,0.23,17.43,23.29,9.37,0.0,0.0,18.4,7.01,6.32,2.6,0.0,15.35
2015.0,0.23,17.43,23.42,9.37,0.0,0.0,18.4,7.01,6.32,2.47,0.0,15.35
2016.0,0.23,17.43,23.55,9.37,0.0,0.0,18.4,7.01,6.32,2.34,0.0,15.35
2017.0,0.23,17.43,23.67,9.37,0.0,0.0,18.4,7.01,6.32,2.22,0.0,15.35
2018.0,0.23,17.43,23.8,9.37,0.0,0.0,18.4,7.01,6.32,2.09,0.0,15.35
2019.0,0.23,17.43,23.8,9.37,0.0,0.0,18.4,7.01,6.32,2.09,0.0,15.35
2020.0,0.23,17.43,23.8,9.37,0.0,0.0,18.4,7.01,6.32,2.09,0.0,15.35
