date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,11.84,7.54,15.16,18.2,5.04,0.09,4.78,12.89,12.3,0.36,7.97,3.83
2001.0,11.77,7.53,15.2,18.13,4.97,0.09,4.85,12.91,12.23,0.36,8.07,3.88
2002.0,11.7,7.53,15.23,18.06,4.91,0.09,4.92,12.92,12.17,0.37,8.16,3.93
2003.0,11.63,7.52,15.27,17.99,4.84,0.09,5.0,12.94,12.1,0.38,8.26,3.98
2004.0,11.56,7.51,15.31,17.93,4.77,0.09,5.07,12.95,12.03,0.38,8.36,4.02
2005.0,11.49,7.51,15.34,17.86,4.71,0.09,5.14,12.96,11.97,0.39,8.45,4.07
2006.0,11.42,7.5,15.38,17.79,4.64,0.09,5.21,12.98,11.9,0.39,8.55,4.12
2007.0,11.41,7.5,15.4,17.74,4.64,0.09,5.14,13.05,11.89,0.37,8.63,4.12
2008.0,11.41,7.49,15.42,17.69,4.64,0.09,5.06,13.12,11.88,0.35,8.71,4.12
2009.0,11.41,7.48,15.45,17.63,4.64,0.09,4.99,13.19,11.87,0.33,8.79,4.12
2010.0,11.4,7.48,15.47,17.58,4.65,0.09,4.92,13.25,11.86,0.31,8.86,4.13
2011.0,11.39,7.47,15.49,17.53,4.65,0.09,4.84,13.32,11.85,0.29,8.94,4.13
2012.0,11.39,7.47,15.51,17.48,4.65,0.09,4.77,13.39,11.84,0.27,9.02,4.13
2013.0,11.38,7.47,15.51,17.48,4.65,0.09,4.77,13.39,11.84,0.27,9.02,4.13
2014.0,11.38,7.47,15.51,17.48,4.65,0.09,4.77,13.39,11.84,0.27,9.03,4.12
2015.0,11.37,7.47,15.52,17.48,4.64,0.09,4.77,13.39,11.84,0.28,9.03,4.12
2016.0,11.36,7.47,15.52,17.48,4.64,0.09,4.77,13.39,11.85,0.28,9.03,4.12
2017.0,11.36,7.47,15.52,17.48,4.64,0.09,4.77,13.39,11.85,0.28,9.04,4.11
2018.0,11.35,7.47,15.52,17.48,4.64,0.09,4.77,13.39,11.85,0.28,9.04,4.11
2019.0,11.35,7.47,15.52,17.48,4.64,0.09,4.77,13.39,11.85,0.28,9.04,4.11
2020.0,11.35,7.47,15.52,17.48,4.64,0.09,4.77,13.39,11.85,0.28,9.04,4.11
