date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.13,0.0,18.17,23.38,3.73,0.67,17.71,0.12,29.06,0.78,0.81,5.44
2001.0,0.15,0.0,18.15,23.48,3.65,0.67,17.71,0.12,29.04,0.72,0.81,5.5
2002.0,0.17,0.0,18.13,23.59,3.58,0.67,17.71,0.12,29.02,0.65,0.81,5.55
2003.0,0.2,0.0,18.11,23.69,3.5,0.67,17.71,0.12,28.99,0.59,0.81,5.61
2004.0,0.22,0.0,18.09,23.79,3.42,0.67,17.72,0.12,28.97,0.53,0.82,5.66
2005.0,0.24,0.0,18.07,23.9,3.35,0.67,17.72,0.12,28.95,0.46,0.82,5.71
2006.0,0.26,0.0,18.05,24.0,3.27,0.67,17.72,0.12,28.93,0.4,0.82,5.77
2007.0,0.26,0.0,17.61,23.61,3.21,0.67,18.21,0.1,28.75,0.8,0.85,5.94
2008.0,0.26,0.0,17.17,23.21,3.14,0.67,18.7,0.08,28.58,1.19,0.89,6.11
2009.0,0.27,0.0,16.73,22.81,3.08,0.67,19.18,0.07,28.41,1.59,0.92,6.28
2010.0,0.27,0.0,16.3,22.42,3.01,0.67,19.67,0.05,28.23,1.99,0.95,6.44
2011.0,0.27,0.0,15.86,22.02,2.94,0.67,20.16,0.03,28.05,2.38,0.99,6.61
2012.0,0.27,0.0,15.42,21.63,2.88,0.67,20.65,0.01,27.88,2.78,1.02,6.78
2013.0,0.27,0.0,15.42,21.63,2.84,0.67,20.65,0.01,27.92,2.78,1.02,6.78
2014.0,0.27,0.0,15.42,21.63,2.8,0.67,20.65,0.01,27.96,2.78,1.02,6.78
2015.0,0.27,0.0,15.41,21.63,2.76,0.67,20.65,0.01,27.99,2.79,1.02,6.78
2016.0,0.27,0.0,15.41,21.63,2.73,0.67,20.65,0.01,28.03,2.79,1.02,6.78
2017.0,0.27,0.0,15.41,21.63,2.69,0.67,20.65,0.01,28.07,2.79,1.02,6.78
2018.0,0.27,0.0,15.41,21.63,2.65,0.67,20.65,0.01,28.11,2.79,1.02,6.78
2019.0,0.27,0.0,15.41,21.63,2.65,0.67,20.65,0.01,28.11,2.79,1.02,6.78
2020.0,0.27,0.0,15.41,21.63,2.65,0.67,20.65,0.01,28.11,2.79,1.02,6.78
