date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,32.3,0.0,28.53,22.54,0.0,0.03,0.62,11.07,0.06,0.6,4.14,0.11
2001.0,32.27,0.0,28.5,22.54,0.0,0.03,0.62,11.07,0.06,0.62,4.17,0.11
2002.0,32.24,0.0,28.47,22.54,0.0,0.03,0.62,11.07,0.06,0.65,4.21,0.11
2003.0,32.2,0.0,28.45,22.54,0.0,0.03,0.62,11.07,0.06,0.67,4.24,0.11
2004.0,32.17,0.0,28.42,22.54,0.0,0.03,0.62,11.08,0.06,0.69,4.28,0.11
2005.0,32.14,0.0,28.39,22.54,0.0,0.03,0.62,11.08,0.06,0.72,4.31,0.11
2006.0,32.11,0.0,28.36,22.54,0.0,0.03,0.62,11.08,0.06,0.74,4.35,0.11
2007.0,31.96,0.11,28.16,22.64,0.0,0.03,0.63,10.9,0.05,0.93,4.39,0.19
2008.0,31.82,0.21,27.97,22.74,0.0,0.03,0.64,10.73,0.05,1.11,4.44,0.27
2009.0,31.67,0.32,27.77,22.84,0.0,0.03,0.65,10.55,0.04,1.29,4.48,0.35
2010.0,31.52,0.43,27.57,22.93,0.0,0.03,0.66,10.38,0.03,1.48,4.53,0.44
2011.0,31.38,0.53,27.38,23.03,0.0,0.03,0.67,10.21,0.03,1.67,4.58,0.52
2012.0,31.23,0.64,27.18,23.13,0.0,0.03,0.68,10.03,0.02,1.85,4.62,0.6
2013.0,31.23,0.64,27.18,23.13,0.0,0.03,0.68,10.04,0.02,1.84,4.62,0.6
2014.0,31.23,0.64,27.19,23.13,0.0,0.03,0.68,10.04,0.02,1.83,4.62,0.6
2015.0,31.23,0.64,27.2,23.13,0.0,0.03,0.68,10.05,0.02,1.81,4.62,0.6
2016.0,31.23,0.64,27.2,23.13,0.0,0.03,0.68,10.06,0.02,1.8,4.62,0.6
2017.0,31.23,0.64,27.21,23.13,0.0,0.03,0.68,10.06,0.02,1.79,4.62,0.6
2018.0,31.23,0.64,27.21,23.13,0.0,0.03,0.68,10.07,0.02,1.78,4.62,0.6
2019.0,31.23,0.64,27.21,23.13,0.0,0.03,0.68,10.07,0.02,1.78,4.62,0.6
2020.0,31.23,0.64,27.21,23.13,0.0,0.03,0.68,10.07,0.02,1.78,4.62,0.6
