date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,1.92,0.24,26.2,48.91,0.54,0.4,4.12,7.38,5.8,0.34,2.17,1.99
2001.0,2.03,0.23,25.82,48.81,0.53,0.4,4.12,7.38,5.81,0.73,2.17,1.98
2002.0,2.14,0.22,25.44,48.71,0.52,0.4,4.12,7.38,5.82,1.12,2.17,1.97
2003.0,2.25,0.21,25.06,48.6,0.51,0.4,4.12,7.38,5.83,1.52,2.17,1.96
2004.0,2.35,0.21,24.69,48.5,0.49,0.4,4.12,7.39,5.85,1.91,2.17,1.94
2005.0,2.46,0.2,24.31,48.4,0.48,0.4,4.12,7.39,5.86,2.3,2.17,1.93
2006.0,2.57,0.19,23.93,48.3,0.47,0.4,4.12,7.39,5.87,2.69,2.17,1.92
2007.0,2.92,0.25,23.47,47.33,0.44,0.4,4.35,7.33,5.65,3.42,2.18,2.28
2008.0,3.27,0.31,23.01,46.36,0.41,0.4,4.58,7.26,5.43,4.15,2.19,2.64
2009.0,3.62,0.38,22.55,45.39,0.38,0.4,4.8,7.2,5.21,4.88,2.21,3.0
2010.0,3.98,0.44,22.08,44.43,0.34,0.4,5.03,7.14,4.99,5.6,2.22,3.37
2011.0,4.33,0.5,21.62,43.46,0.31,0.4,5.26,7.07,4.77,6.33,2.23,3.73
2012.0,4.68,0.56,21.16,42.49,0.28,0.4,5.49,7.01,4.55,7.06,2.24,4.09
2013.0,4.68,0.56,21.16,42.48,0.28,0.4,5.5,7.01,4.55,7.06,2.24,4.09
2014.0,4.68,0.56,21.16,42.48,0.28,0.4,5.5,7.01,4.55,7.06,2.24,4.09
2015.0,4.68,0.56,21.16,42.48,0.28,0.4,5.51,7.01,4.55,7.06,2.24,4.09
2016.0,4.68,0.56,21.16,42.47,0.28,0.4,5.52,7.01,4.55,7.06,2.23,4.09
2017.0,4.68,0.56,21.16,42.47,0.28,0.4,5.52,7.01,4.55,7.06,2.23,4.09
2018.0,4.68,0.56,21.16,42.46,0.28,0.4,5.53,7.01,4.55,7.06,2.23,4.09
2019.0,4.68,0.56,21.16,42.46,0.28,0.4,5.53,7.01,4.55,7.06,2.23,4.09
2020.0,4.68,0.56,21.16,42.46,0.28,0.4,5.53,7.01,4.55,7.06,2.23,4.09
