date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.5,0.05,12.63,25.66,24.2,0.07,7.95,3.44,20.85,0.0,1.39,3.24
2001.0,0.52,0.05,12.62,25.62,24.13,0.07,7.95,3.44,20.91,0.04,1.39,3.23
2002.0,0.54,0.05,12.62,25.58,24.07,0.07,7.95,3.43,20.98,0.08,1.39,3.23
2003.0,0.56,0.05,12.62,25.54,24.0,0.07,7.95,3.43,21.04,0.12,1.39,3.22
2004.0,0.58,0.05,12.61,25.5,23.94,0.07,7.95,3.43,21.1,0.16,1.39,3.21
2005.0,0.6,0.05,12.61,25.46,23.88,0.07,7.95,3.42,21.17,0.2,1.39,3.21
2006.0,0.62,0.05,12.6,25.42,23.81,0.07,7.95,3.42,21.23,0.24,1.39,3.2
2007.0,0.73,0.04,12.88,25.15,23.38,0.07,8.33,2.98,21.15,1.04,1.4,2.86
2008.0,0.83,0.03,13.15,24.88,22.94,0.07,8.71,2.54,21.08,1.85,1.4,2.52
2009.0,0.94,0.03,13.43,24.61,22.51,0.07,9.09,2.1,21.0,2.65,1.4,2.18
2010.0,1.05,0.02,13.71,24.34,22.08,0.07,9.46,1.66,20.92,3.45,1.41,1.84
2011.0,1.15,0.01,13.98,24.07,21.64,0.07,9.84,1.22,20.85,4.26,1.42,1.5
2012.0,1.26,0.0,14.26,23.8,21.21,0.07,10.22,0.78,20.77,5.06,1.42,1.16
2013.0,1.26,0.0,14.27,23.8,21.17,0.07,10.24,0.78,20.8,5.05,1.42,1.16
2014.0,1.26,0.0,14.28,23.8,21.12,0.07,10.26,0.78,20.82,5.04,1.42,1.16
2015.0,1.26,0.0,14.29,23.8,21.08,0.07,10.28,0.78,20.84,5.03,1.42,1.16
2016.0,1.26,0.0,14.31,23.8,21.04,0.07,10.29,0.78,20.87,5.01,1.42,1.16
2017.0,1.26,0.0,14.32,23.8,20.99,0.07,10.31,0.78,20.9,5.0,1.42,1.16
2018.0,1.26,0.0,14.33,23.8,20.95,0.07,10.33,0.78,20.92,4.99,1.42,1.16
2019.0,1.26,0.0,14.33,23.8,20.95,0.07,10.33,0.78,20.92,4.99,1.42,1.16
2020.0,1.26,0.0,14.33,23.8,20.95,0.07,10.33,0.78,20.92,4.99,1.42,1.16
