date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,29.63,1.59,15.83,22.8,0.0,0.0,1.64,12.5,0.39,0.0,14.27,1.34
2001.0,29.62,1.54,15.76,22.78,0.0,0.0,1.64,12.51,0.39,0.08,14.32,1.35
2002.0,29.62,1.48,15.68,22.76,0.0,0.0,1.64,12.53,0.39,0.16,14.38,1.36
2003.0,29.62,1.43,15.61,22.74,0.0,0.0,1.64,12.54,0.39,0.23,14.43,1.36
2004.0,29.61,1.38,15.54,22.72,0.0,0.0,1.64,12.55,0.39,0.31,14.48,1.37
2005.0,29.61,1.32,15.46,22.7,0.0,0.0,1.64,12.57,0.39,0.39,14.54,1.38
2006.0,29.6,1.27,15.39,22.68,0.0,0.0,1.64,12.58,0.39,0.47,14.59,1.39
2007.0,29.35,1.87,13.71,22.88,0.0,0.0,1.49,13.62,0.46,0.47,14.6,1.56
2008.0,29.09,2.46,12.02,23.07,0.0,0.0,1.34,14.65,0.53,0.48,14.61,1.73
2009.0,28.84,3.06,10.34,23.27,0.0,0.0,1.19,15.68,0.6,0.48,14.62,1.9
2010.0,28.59,3.66,8.66,23.47,0.0,0.0,1.04,16.72,0.68,0.49,14.64,2.07
2011.0,28.33,4.25,6.97,23.66,0.0,0.0,0.89,17.75,0.75,0.49,14.65,2.24
2012.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
2013.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
2014.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
2015.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
2016.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
2017.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
2018.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
2019.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
2020.0,28.08,4.85,5.29,23.86,0.0,0.0,0.74,18.79,0.82,0.5,14.66,2.41
