date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,10.75,0.57,15.86,29.53,1.06,6.09,4.49,13.16,7.47,0.48,7.49,3.05
2001.0,10.76,0.58,15.79,29.53,1.06,6.09,4.49,13.14,7.47,0.56,7.49,3.05
2002.0,10.78,0.59,15.71,29.52,1.06,6.09,4.49,13.12,7.47,0.65,7.49,3.05
2003.0,10.79,0.59,15.63,29.52,1.06,6.09,4.49,13.09,7.46,0.73,7.49,3.05
2004.0,10.8,0.6,15.56,29.52,1.06,6.09,4.48,13.07,7.46,0.81,7.49,3.05
2005.0,10.82,0.61,15.48,29.51,1.06,6.09,4.48,13.05,7.46,0.9,7.49,3.05
2006.0,10.83,0.62,15.41,29.51,1.06,6.09,4.48,13.03,7.46,0.98,7.49,3.05
2007.0,11.07,1.14,14.65,28.8,1.0,6.09,4.56,13.22,7.32,1.05,7.53,3.57
2008.0,11.31,1.65,13.89,28.1,0.95,6.09,4.64,13.42,7.18,1.13,7.56,4.08
2009.0,11.54,2.17,13.13,27.4,0.89,6.09,4.72,13.61,7.04,1.21,7.6,4.6
2010.0,11.78,2.68,12.38,26.69,0.83,6.1,4.8,13.81,6.9,1.28,7.63,5.12
2011.0,12.02,3.2,11.62,25.98,0.78,6.1,4.88,14.0,6.76,1.35,7.67,5.63
2012.0,12.26,3.71,10.86,25.28,0.72,6.1,4.96,14.2,6.62,1.43,7.7,6.15
2013.0,12.26,3.71,10.86,25.28,0.7,6.1,4.96,14.2,6.63,1.43,7.7,6.15
2014.0,12.25,3.71,10.86,25.28,0.69,6.11,4.96,14.2,6.65,1.43,7.7,6.15
2015.0,12.25,3.71,10.86,25.29,0.68,6.11,4.96,14.2,6.66,1.43,7.7,6.15
2016.0,12.25,3.72,10.86,25.29,0.66,6.11,4.97,14.2,6.67,1.43,7.69,6.15
2017.0,12.24,3.72,10.86,25.29,0.65,6.12,4.97,14.2,6.69,1.43,7.69,6.15
2018.0,12.24,3.72,10.86,25.29,0.63,6.12,4.97,14.2,6.7,1.43,7.69,6.15
2019.0,12.24,3.72,10.86,25.29,0.63,6.12,4.97,14.2,6.7,1.43,7.69,6.15
2020.0,12.24,3.72,10.86,25.29,0.63,6.12,4.97,14.2,6.7,1.43,7.69,6.15
