date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,1.25,0.96,15.92,36.06,2.17,2.74,7.62,11.35,14.89,0.0,2.1,4.95
2001.0,1.25,0.97,15.79,36.07,2.17,2.74,7.62,11.35,14.89,0.12,2.1,4.95
2002.0,1.24,0.98,15.66,36.07,2.17,2.74,7.61,11.35,14.88,0.25,2.1,4.95
2003.0,1.24,0.99,15.53,36.08,2.17,2.74,7.61,11.36,14.88,0.37,2.1,4.95
2004.0,1.24,1.01,15.39,36.08,2.17,2.74,7.61,11.36,14.88,0.49,2.1,4.95
2005.0,1.23,1.02,15.26,36.09,2.17,2.74,7.6,11.36,14.87,0.62,2.1,4.95
2006.0,1.23,1.03,15.13,36.09,2.17,2.74,7.6,11.36,14.87,0.74,2.1,4.95
2007.0,1.29,1.55,14.06,35.1,2.05,2.74,7.82,11.76,14.57,0.96,2.12,5.97
2008.0,1.36,2.07,12.99,34.1,1.94,2.74,8.04,12.17,14.27,1.19,2.13,7.0
2009.0,1.42,2.59,11.92,33.11,1.82,2.74,8.27,12.57,13.97,1.42,2.15,8.02
2010.0,1.48,3.12,10.85,32.12,1.71,2.73,8.49,12.98,13.68,1.64,2.17,9.04
2011.0,1.55,3.64,9.78,31.12,1.59,2.73,8.71,13.38,13.38,1.86,2.18,10.07
2012.0,1.61,4.16,8.71,30.13,1.48,2.73,8.93,13.79,13.08,2.09,2.2,11.09
2013.0,1.61,4.16,8.71,30.13,1.45,2.74,8.93,13.79,13.11,2.09,2.2,11.09
2014.0,1.61,4.16,8.71,30.14,1.41,2.74,8.93,13.79,13.13,2.09,2.2,11.09
2015.0,1.61,4.16,8.71,30.14,1.38,2.75,8.93,13.79,13.16,2.09,2.2,11.09
2016.0,1.61,4.16,8.71,30.14,1.35,2.76,8.93,13.79,13.19,2.09,2.19,11.09
2017.0,1.61,4.16,8.71,30.15,1.31,2.76,8.93,13.79,13.21,2.09,2.19,11.09
2018.0,1.61,4.16,8.71,30.15,1.28,2.77,8.93,13.79,13.24,2.09,2.19,11.09
2019.0,1.61,4.16,8.71,30.15,1.28,2.77,8.93,13.79,13.24,2.09,2.19,11.09
2020.0,1.61,4.16,8.71,30.15,1.28,2.77,8.93,13.79,13.24,2.09,2.19,11.09
