date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,25.46,0.0,12.82,18.91,0.0,17.45,0.24,13.39,0.0,0.46,10.98,0.29
2001.0,25.44,0.0,12.82,18.93,0.0,17.45,0.24,13.42,0.0,0.42,10.99,0.29
2002.0,25.41,0.0,12.82,18.95,0.0,17.45,0.25,13.45,0.0,0.38,11.0,0.29
2003.0,25.38,0.0,12.82,18.96,0.0,17.45,0.25,13.48,0.0,0.34,11.01,0.29
2004.0,25.36,0.0,12.82,18.98,0.0,17.45,0.25,13.52,0.0,0.31,11.02,0.29
2005.0,25.34,0.0,12.82,19.0,0.0,17.45,0.26,13.55,0.0,0.27,11.03,0.29
2006.0,25.31,0.0,12.82,19.02,0.0,17.45,0.26,13.58,0.0,0.23,11.04,0.29
2007.0,25.99,0.37,12.08,18.26,0.0,17.45,0.23,13.87,0.0,0.23,11.14,0.37
2008.0,26.68,0.74,11.34,17.51,0.0,17.45,0.2,14.15,0.0,0.23,11.25,0.44
2009.0,27.36,1.11,10.61,16.75,0.0,17.45,0.17,14.43,0.0,0.23,11.36,0.52
2010.0,28.04,1.49,9.87,15.99,0.0,17.45,0.14,14.72,0.0,0.23,11.46,0.6
2011.0,28.73,1.86,9.13,15.24,0.0,17.45,0.11,15.0,0.0,0.23,11.56,0.67
2012.0,29.41,2.23,8.39,14.48,0.0,17.45,0.08,15.29,0.0,0.23,11.67,0.75
2013.0,29.4,2.23,8.39,14.48,0.0,17.45,0.09,15.29,0.0,0.23,11.68,0.75
2014.0,29.39,2.23,8.39,14.48,0.0,17.45,0.09,15.29,0.0,0.23,11.68,0.75
2015.0,29.38,2.23,8.39,14.48,0.0,17.45,0.1,15.29,0.0,0.23,11.68,0.75
2016.0,29.38,2.23,8.39,14.48,0.0,17.45,0.1,15.29,0.0,0.23,11.69,0.75
2017.0,29.37,2.23,8.39,14.48,0.0,17.45,0.11,15.29,0.0,0.23,11.7,0.75
2018.0,29.36,2.23,8.39,14.48,0.0,17.45,0.11,15.29,0.0,0.23,11.7,0.75
2019.0,29.36,2.23,8.39,14.48,0.0,17.45,0.11,15.29,0.0,0.23,11.7,0.75
2020.0,29.36,2.23,8.39,14.48,0.0,17.45,0.11,15.29,0.0,0.23,11.7,0.75
