date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.67,0.17,10.23,26.24,8.52,0.23,11.71,3.39,27.59,0.0,0.94,10.31
2001.0,0.67,0.17,10.19,26.24,8.51,0.23,11.74,3.39,27.57,0.04,0.94,10.31
2002.0,0.67,0.16,10.15,26.25,8.5,0.23,11.76,3.4,27.55,0.08,0.95,10.3
2003.0,0.67,0.16,10.11,26.25,8.5,0.23,11.79,3.4,27.54,0.12,0.95,10.3
2004.0,0.67,0.16,10.07,26.25,8.49,0.23,11.82,3.4,27.52,0.15,0.95,10.3
2005.0,0.67,0.15,10.03,26.26,8.48,0.23,11.84,3.41,27.5,0.19,0.96,10.29
2006.0,0.67,0.15,9.99,26.26,8.47,0.23,11.87,3.41,27.48,0.23,0.96,10.29
2007.0,0.76,0.2,9.69,26.04,8.08,0.24,12.72,3.6,26.82,0.38,0.97,10.53
2008.0,0.84,0.25,9.38,25.82,7.69,0.24,13.58,3.78,26.16,0.52,0.98,10.76
2009.0,0.93,0.31,9.08,25.6,7.3,0.24,14.43,3.97,25.5,0.67,0.98,11.0
2010.0,1.02,0.36,8.78,25.38,6.92,0.25,15.28,4.16,24.83,0.81,0.99,11.24
2011.0,1.1,0.41,8.47,25.16,6.53,0.26,16.14,4.34,24.17,0.96,1.0,11.47
2012.0,1.19,0.46,8.17,24.94,6.14,0.26,16.99,4.53,23.51,1.1,1.01,11.71
2013.0,1.19,0.46,8.17,24.93,6.07,0.26,16.99,4.53,23.58,1.1,1.02,11.71
2014.0,1.19,0.46,8.17,24.92,6.0,0.26,16.99,4.53,23.64,1.1,1.03,11.71
2015.0,1.19,0.46,8.17,24.91,5.92,0.26,16.99,4.53,23.71,1.1,1.04,11.71
2016.0,1.19,0.46,8.17,24.91,5.85,0.26,17.0,4.53,23.78,1.1,1.05,11.71
2017.0,1.19,0.46,8.17,24.9,5.78,0.26,17.0,4.53,23.84,1.1,1.06,11.71
2018.0,1.19,0.46,8.17,24.89,5.71,0.26,17.0,4.53,23.91,1.1,1.07,11.71
2019.0,1.19,0.46,8.17,24.89,5.71,0.26,17.0,4.53,23.91,1.1,1.07,11.71
2020.0,1.19,0.46,8.17,24.89,5.71,0.26,17.0,4.53,23.91,1.1,1.07,11.71
