date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,1.25,2.08,21.43,42.35,0.0,3.81,5.44,16.68,2.31,1.24,1.75,1.66
2001.0,1.25,2.08,21.23,42.35,0.0,3.81,5.44,16.68,2.31,1.44,1.75,1.66
2002.0,1.25,2.08,21.03,42.35,0.0,3.81,5.44,16.68,2.31,1.64,1.75,1.66
2003.0,1.25,2.08,20.83,42.35,0.0,3.81,5.44,16.68,2.31,1.84,1.75,1.66
2004.0,1.25,2.08,20.63,42.35,0.0,3.81,5.44,16.67,2.31,2.04,1.75,1.66
2005.0,1.25,2.08,20.43,42.35,0.0,3.81,5.44,16.67,2.31,2.24,1.75,1.66
2006.0,1.25,2.08,20.23,42.35,0.0,3.81,5.44,16.67,2.31,2.44,1.75,1.66
2007.0,2.03,2.1,20.07,40.88,0.0,3.81,5.3,16.44,2.19,3.19,1.78,2.2
2008.0,2.82,2.13,19.91,39.4,0.0,3.81,5.15,16.21,2.07,3.95,1.81,2.75
2009.0,3.6,2.16,19.75,37.92,0.0,3.8,5.01,15.98,1.95,4.71,1.84,3.29
2010.0,4.38,2.18,19.59,36.45,0.0,3.8,4.87,15.74,1.82,5.46,1.87,3.83
2011.0,5.17,2.21,19.43,34.98,0.0,3.8,4.72,15.51,1.7,6.21,1.9,4.38
2012.0,5.95,2.23,19.27,33.5,0.0,3.8,4.58,15.28,1.58,6.97,1.93,4.92
2013.0,5.95,2.23,19.26,33.5,0.0,3.8,4.58,15.28,1.58,6.98,1.93,4.92
2014.0,5.95,2.23,19.25,33.5,0.0,3.8,4.58,15.28,1.58,6.99,1.93,4.92
2015.0,5.95,2.23,19.24,33.5,0.0,3.8,4.58,15.28,1.58,6.99,1.93,4.92
2016.0,5.95,2.23,19.24,33.5,0.0,3.8,4.58,15.28,1.58,7.0,1.93,4.92
2017.0,5.95,2.23,19.23,33.5,0.0,3.8,4.58,15.28,1.58,7.01,1.93,4.92
2018.0,5.95,2.23,19.22,33.5,0.0,3.8,4.58,15.28,1.58,7.02,1.93,4.92
2019.0,5.95,2.23,19.22,33.5,0.0,3.8,4.58,15.28,1.58,7.02,1.93,4.92
2020.0,5.95,2.23,19.22,33.5,0.0,3.8,4.58,15.28,1.58,7.02,1.93,4.92
