date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,68.57,0.54,3.73,0.0,0.0,0.0,0.0,23.94,0.0,0.37,2.85,0.0
2001.0,68.52,0.55,3.61,0.0,0.0,0.0,0.0,23.98,0.0,0.49,2.85,0.0
2002.0,68.47,0.55,3.49,0.0,0.0,0.0,0.0,24.02,0.0,0.61,2.86,0.0
2003.0,68.42,0.56,3.37,0.0,0.0,0.0,0.0,24.05,0.0,0.74,2.86,0.0
2004.0,68.38,0.57,3.24,0.0,0.0,0.0,0.0,24.09,0.0,0.86,2.86,0.0
2005.0,68.33,0.57,3.12,0.0,0.0,0.0,0.0,24.13,0.0,0.98,2.87,0.0
2006.0,68.28,0.58,3.0,0.0,0.0,0.0,0.0,24.17,0.0,1.1,2.87,0.0
2007.0,68.24,0.48,2.88,0.09,0.0,0.0,0.0,24.08,0.0,1.23,2.99,0.0
2008.0,68.2,0.39,2.77,0.18,0.0,0.0,0.0,23.99,0.0,1.36,3.11,0.0
2009.0,68.16,0.29,2.65,0.27,0.0,0.0,0.0,23.9,0.0,1.5,3.24,0.0
2010.0,68.11,0.19,2.53,0.36,0.0,0.0,0.0,23.81,0.0,1.63,3.36,0.0
2011.0,68.07,0.1,2.42,0.45,0.0,0.0,0.0,23.72,0.0,1.76,3.48,0.0
2012.0,68.03,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.6,0.0
2013.0,68.02,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.61,0.0
2014.0,68.0,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.63,0.0
2015.0,67.99,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.64,0.0
2016.0,67.98,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.65,0.0
2017.0,67.96,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.67,0.0
2018.0,67.95,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.68,0.0
2019.0,67.95,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.68,0.0
2020.0,67.95,0.0,2.3,0.54,0.0,0.0,0.0,23.63,0.0,1.89,3.68,0.0
