date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.0,2.1,32.97,1.34,0.0,23.48,0.9,31.71,0.0,0.0,7.5
2001.0,0.0,0.0,2.1,32.97,1.34,0.0,23.48,0.9,31.71,0.0,0.0,7.5
2002.0,0.0,0.0,2.1,32.97,1.34,0.0,23.48,0.9,31.71,0.0,0.0,7.5
2003.0,0.0,0.0,2.1,32.97,1.34,0.0,23.48,0.9,31.71,0.0,0.0,7.5
2004.0,0.0,0.0,2.1,32.97,1.34,0.0,23.48,0.9,31.71,0.0,0.0,7.5
2005.0,0.0,0.0,2.1,32.97,1.34,0.0,23.48,0.9,31.71,0.0,0.0,7.5
2006.0,0.0,0.0,2.1,32.97,1.34,0.0,23.48,0.9,31.71,0.0,0.0,7.5
2007.0,0.0,0.0,2.03,29.62,1.3,0.0,25.26,0.75,29.89,0.18,0.0,10.97
2008.0,0.0,0.0,1.97,26.27,1.25,0.0,27.04,0.6,28.07,0.37,0.0,14.43
2009.0,0.0,0.0,1.9,22.91,1.21,0.0,28.83,0.45,26.25,0.55,0.0,17.9
2010.0,0.0,0.0,1.83,19.56,1.17,0.0,30.61,0.3,24.43,0.73,0.0,21.37
2011.0,0.0,0.0,1.77,16.21,1.12,0.0,32.39,0.15,22.61,0.92,0.0,24.83
2012.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
2013.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
2014.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
2015.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
2016.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
2017.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
2018.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
2019.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
2020.0,0.0,0.0,1.7,12.86,1.08,0.0,34.17,0.0,20.79,1.1,0.0,28.3
