date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,23.0,1.38,16.17,22.96,1.17,3.94,3.47,13.39,5.04,0.79,6.74,1.94
2001.0,23.0,1.38,16.14,22.95,1.17,3.94,3.48,13.39,5.04,0.83,6.76,1.94
2002.0,23.01,1.37,16.1,22.93,1.16,3.94,3.49,13.38,5.03,0.87,6.78,1.94
2003.0,23.02,1.37,16.07,22.91,1.15,3.94,3.5,13.38,5.03,0.91,6.79,1.94
2004.0,23.02,1.37,16.03,22.9,1.15,3.93,3.5,13.38,5.03,0.95,6.81,1.93
2005.0,23.03,1.36,16.0,22.89,1.15,3.93,3.51,13.37,5.02,0.99,6.83,1.93
2006.0,23.03,1.36,15.96,22.87,1.14,3.93,3.52,13.37,5.02,1.03,6.85,1.93
2007.0,22.72,1.68,15.59,22.83,1.1,3.93,3.6,13.28,4.93,1.26,6.92,2.17
2008.0,22.41,2.0,15.22,22.78,1.06,3.94,3.68,13.19,4.85,1.48,6.98,2.41
2009.0,22.1,2.33,14.85,22.74,1.01,3.94,3.76,13.1,4.76,1.71,7.05,2.65
2010.0,21.79,2.65,14.48,22.7,0.97,3.94,3.85,13.01,4.68,1.94,7.12,2.88
2011.0,21.48,2.97,14.11,22.65,0.93,3.95,3.93,12.92,4.59,2.16,7.18,3.12
2012.0,21.17,3.29,13.74,22.61,0.89,3.95,4.01,12.83,4.51,2.39,7.25,3.36
2013.0,21.17,3.29,13.74,22.61,0.88,3.95,4.01,12.83,4.52,2.39,7.25,3.36
2014.0,21.16,3.29,13.74,22.61,0.88,3.95,4.01,12.83,4.53,2.39,7.26,3.36
2015.0,21.16,3.29,13.73,22.61,0.87,3.95,4.01,12.83,4.54,2.39,7.27,3.36
2016.0,21.15,3.28,13.73,22.61,0.86,3.95,4.02,12.83,4.54,2.39,7.27,3.36
2017.0,21.14,3.28,13.73,22.61,0.86,3.95,4.02,12.83,4.55,2.39,7.28,3.36
2018.0,21.14,3.28,13.73,22.61,0.85,3.95,4.02,12.83,4.56,2.39,7.28,3.36
2019.0,21.14,3.28,13.73,22.61,0.85,3.95,4.02,12.83,4.56,2.39,7.28,3.36
2020.0,21.14,3.28,13.73,22.61,0.85,3.95,4.02,12.83,4.56,2.39,7.28,3.36
