date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,1.3,1.06,10.86,25.95,16.53,3.14,5.49,9.09,21.53,0.0,1.54,3.5
2001.0,1.34,1.06,10.87,25.92,16.5,3.14,5.55,9.09,21.49,0.0,1.52,3.51
2002.0,1.39,1.06,10.88,25.89,16.48,3.14,5.61,9.09,21.45,0.0,1.5,3.52
2003.0,1.44,1.06,10.88,25.86,16.45,3.14,5.67,9.09,21.41,0.0,1.48,3.53
2004.0,1.48,1.05,10.89,25.82,16.42,3.14,5.73,9.08,21.36,0.0,1.46,3.54
2005.0,1.53,1.05,10.9,25.79,16.4,3.14,5.79,9.08,21.32,0.0,1.44,3.55
2006.0,1.57,1.05,10.91,25.76,16.37,3.14,5.85,9.08,21.28,0.0,1.42,3.56
2007.0,1.53,1.13,11.04,25.05,15.9,3.15,6.67,8.67,20.9,0.44,1.44,4.08
2008.0,1.48,1.21,11.18,24.35,15.43,3.16,7.48,8.25,20.52,0.88,1.46,4.59
2009.0,1.44,1.29,11.32,23.65,14.96,3.17,8.29,7.84,20.13,1.32,1.48,5.11
2010.0,1.4,1.36,11.45,22.94,14.48,3.19,9.11,7.43,19.75,1.77,1.51,5.62
2011.0,1.35,1.44,11.59,22.23,14.01,3.2,9.93,7.01,19.37,2.21,1.53,6.13
2012.0,1.31,1.52,11.72,21.53,13.54,3.21,10.74,6.6,18.99,2.65,1.55,6.65
2013.0,1.31,1.52,11.72,21.53,13.48,3.21,10.74,6.6,19.05,2.65,1.55,6.65
2014.0,1.31,1.52,11.72,21.53,13.43,3.21,10.74,6.6,19.1,2.65,1.55,6.65
2015.0,1.31,1.52,11.72,21.53,13.37,3.21,10.74,6.6,19.16,2.65,1.55,6.65
2016.0,1.31,1.52,11.72,21.53,13.31,3.21,10.74,6.6,19.22,2.65,1.55,6.65
2017.0,1.31,1.52,11.72,21.53,13.26,3.21,10.74,6.6,19.27,2.65,1.55,6.65
2018.0,1.31,1.52,11.72,21.53,13.2,3.21,10.74,6.6,19.33,2.65,1.55,6.65
2019.0,1.31,1.52,11.72,21.53,13.2,3.21,10.74,6.6,19.33,2.65,1.55,6.65
2020.0,1.31,1.52,11.72,21.53,13.2,3.21,10.74,6.6,19.33,2.65,1.55,6.65
