date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,52.18,0.0,11.4,6.13,0.0,0.0,0.14,18.2,0.0,0.0,11.83,0.13
2001.0,52.1,0.0,11.4,6.2,0.0,0.0,0.14,18.19,0.0,0.0,11.84,0.13
2002.0,52.03,0.0,11.41,6.27,0.0,0.0,0.14,18.18,0.0,0.0,11.85,0.13
2003.0,51.95,0.0,11.41,6.34,0.0,0.0,0.14,18.17,0.0,0.0,11.86,0.13
2004.0,51.87,0.0,11.41,6.42,0.0,0.0,0.14,18.16,0.0,0.0,11.87,0.13
2005.0,51.8,0.0,11.42,6.49,0.0,0.0,0.14,18.15,0.0,0.0,11.88,0.13
2006.0,51.72,0.0,11.42,6.56,0.0,0.0,0.14,18.14,0.0,0.0,11.89,0.13
2007.0,51.16,0.09,10.75,7.2,0.0,0.0,0.12,18.59,0.0,0.0,11.96,0.13
2008.0,50.61,0.18,10.08,7.84,0.0,0.0,0.09,19.05,0.0,0.0,12.02,0.13
2009.0,50.05,0.27,9.41,8.47,0.0,0.0,0.07,19.5,0.0,0.0,12.09,0.13
2010.0,49.5,0.35,8.74,9.11,0.0,0.0,0.05,19.95,0.0,0.0,12.16,0.13
2011.0,48.95,0.44,8.07,9.75,0.0,0.0,0.02,20.41,0.0,0.0,12.22,0.13
2012.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
2013.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
2014.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
2015.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
2016.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
2017.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
2018.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
2019.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
2020.0,48.39,0.53,7.4,10.39,0.0,0.0,0.0,20.86,0.0,0.0,12.29,0.13
