date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.1,21.91,36.05,1.04,0.45,14.24,0.26,20.43,0.08,0.76,4.67
2001.0,0.02,0.1,21.84,36.11,1.02,0.45,14.25,0.27,20.44,0.08,0.76,4.64
2002.0,0.05,0.1,21.78,36.18,0.99,0.45,14.26,0.28,20.46,0.08,0.76,4.61
2003.0,0.07,0.1,21.71,36.24,0.97,0.45,14.28,0.29,20.47,0.08,0.76,4.58
2004.0,0.1,0.1,21.65,36.3,0.94,0.45,14.29,0.3,20.48,0.08,0.76,4.54
2005.0,0.12,0.1,21.59,36.37,0.92,0.45,14.3,0.31,20.5,0.08,0.76,4.51
2006.0,0.15,0.1,21.52,36.43,0.89,0.45,14.31,0.32,20.51,0.08,0.76,4.48
2007.0,0.24,0.1,21.25,35.08,0.85,0.45,14.55,0.31,20.38,0.49,0.8,5.5
2008.0,0.33,0.1,20.98,33.73,0.81,0.45,14.8,0.31,20.26,0.91,0.83,6.51
2009.0,0.42,0.1,20.71,32.38,0.77,0.45,15.04,0.3,20.13,1.32,0.86,7.53
2010.0,0.5,0.09,20.44,31.03,0.72,0.45,15.28,0.29,20.0,1.74,0.9,8.54
2011.0,0.59,0.09,20.17,29.68,0.68,0.45,15.53,0.29,19.88,2.15,0.94,9.55
2012.0,0.68,0.09,19.9,28.33,0.64,0.45,15.77,0.28,19.75,2.57,0.97,10.57
2013.0,0.68,0.09,19.9,28.33,0.63,0.45,15.77,0.28,19.76,2.57,0.97,10.57
2014.0,0.68,0.09,19.9,28.33,0.63,0.45,15.77,0.28,19.76,2.57,0.97,10.57
2015.0,0.68,0.09,19.89,28.33,0.62,0.45,15.77,0.28,19.77,2.58,0.97,10.57
2016.0,0.68,0.09,19.89,28.33,0.61,0.45,15.77,0.28,19.78,2.58,0.97,10.57
2017.0,0.68,0.09,19.89,28.33,0.61,0.45,15.77,0.28,19.78,2.58,0.97,10.57
2018.0,0.68,0.09,19.89,28.33,0.6,0.45,15.77,0.28,19.79,2.58,0.97,10.57
2019.0,0.68,0.09,19.89,28.33,0.6,0.45,15.77,0.28,19.79,2.58,0.97,10.57
2020.0,0.68,0.09,19.89,28.33,0.6,0.45,15.77,0.28,19.79,2.58,0.97,10.57
