date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,48.62,1.74,12.91,19.0,0.0,0.22,1.39,9.43,0.0,0.22,6.23,0.24
2001.0,48.61,1.74,12.91,19.0,0.0,0.22,1.39,9.44,0.0,0.22,6.23,0.24
2002.0,48.61,1.74,12.91,19.0,0.0,0.22,1.39,9.44,0.0,0.22,6.23,0.24
2003.0,48.6,1.74,12.91,19.0,0.0,0.22,1.39,9.45,0.0,0.22,6.23,0.24
2004.0,48.59,1.74,12.91,19.0,0.0,0.22,1.39,9.45,0.0,0.22,6.23,0.24
2005.0,48.59,1.74,12.91,19.0,0.0,0.22,1.39,9.46,0.0,0.22,6.23,0.24
2006.0,48.58,1.74,12.91,19.0,0.0,0.22,1.39,9.46,0.0,0.22,6.23,0.24
2007.0,46.43,1.97,12.39,20.75,0.0,0.22,1.36,9.5,0.0,0.52,6.28,0.57
2008.0,44.28,2.2,11.88,22.5,0.0,0.22,1.33,9.53,0.0,0.82,6.32,0.91
2009.0,42.12,2.44,11.37,24.26,0.0,0.22,1.3,9.57,0.0,1.12,6.37,1.24
2010.0,39.97,2.67,10.85,26.01,0.0,0.22,1.27,9.6,0.0,1.42,6.41,1.58
2011.0,37.82,2.9,10.34,27.76,0.0,0.22,1.24,9.63,0.0,1.72,6.46,1.91
2012.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
2013.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
2014.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
2015.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
2016.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
2017.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
2018.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
2019.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
2020.0,35.67,3.13,9.82,29.51,0.0,0.22,1.21,9.67,0.0,2.02,6.5,2.25
