date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.43,21.5,59.1,0.0,0.0,2.87,8.91,1.14,0.0,5.02,1.04
2001.0,0.03,0.4,21.53,59.03,0.0,0.0,2.87,8.94,1.14,0.0,5.02,1.05
2002.0,0.07,0.36,21.57,58.97,0.0,0.0,2.87,8.96,1.14,0.0,5.02,1.05
2003.0,0.1,0.33,21.6,58.9,0.0,0.0,2.87,8.99,1.14,0.0,5.02,1.06
2004.0,0.14,0.29,21.63,58.83,0.0,0.0,2.87,9.02,1.14,0.0,5.02,1.07
2005.0,0.17,0.26,21.67,58.77,0.0,0.0,2.87,9.04,1.14,0.0,5.02,1.07
2006.0,0.21,0.22,21.7,58.7,0.0,0.0,2.87,9.07,1.14,0.0,5.02,1.08
2007.0,0.27,0.27,20.69,58.63,0.0,0.0,2.83,9.97,1.1,0.02,5.08,1.14
2008.0,0.34,0.32,19.69,58.55,0.0,0.0,2.78,10.87,1.07,0.04,5.15,1.19
2009.0,0.4,0.37,18.68,58.48,0.0,0.0,2.74,11.78,1.03,0.07,5.21,1.25
2010.0,0.46,0.42,17.67,58.41,0.0,0.0,2.69,12.68,1.0,0.09,5.27,1.31
2011.0,0.53,0.47,16.67,58.33,0.0,0.0,2.65,13.58,0.97,0.11,5.34,1.36
2012.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
2013.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
2014.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
2015.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
2016.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
2017.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
2018.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
2019.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
2020.0,0.59,0.52,15.66,58.26,0.0,0.0,2.6,14.48,0.93,0.13,5.4,1.42
