date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,3.43,1.12,12.96,43.21,0.0,0.95,6.58,14.07,13.72,0.25,2.85,0.87
2001.0,3.43,1.12,12.96,43.22,0.0,0.95,6.58,14.07,13.72,0.25,2.85,0.87
2002.0,3.43,1.12,12.96,43.22,0.0,0.95,6.58,14.06,13.72,0.25,2.85,0.87
2003.0,3.43,1.12,12.96,43.23,0.0,0.95,6.58,14.06,13.72,0.25,2.84,0.87
2004.0,3.43,1.12,12.96,43.23,0.0,0.95,6.58,14.06,13.72,0.25,2.84,0.87
2005.0,3.43,1.12,12.96,43.23,0.0,0.95,6.58,14.05,13.72,0.25,2.84,0.87
2006.0,3.43,1.12,12.96,43.24,0.0,0.95,6.58,14.05,13.72,0.25,2.84,0.87
2007.0,4.67,1.28,13.16,42.2,0.0,0.95,6.75,13.21,13.29,0.57,2.83,1.1
2008.0,5.9,1.44,13.36,41.17,0.0,0.95,6.91,12.37,12.85,0.89,2.82,1.34
2009.0,7.14,1.59,13.55,40.13,0.0,0.95,7.08,11.54,12.42,1.22,2.81,1.57
2010.0,8.38,1.75,13.75,39.09,0.0,0.95,7.24,10.7,11.99,1.54,2.81,1.81
2011.0,9.61,1.91,13.95,38.06,0.0,0.95,7.41,9.86,11.55,1.86,2.8,2.04
2012.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
2013.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
2014.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
2015.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
2016.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
2017.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
2018.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
2019.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
2020.0,10.85,2.07,14.15,37.02,0.0,0.95,7.57,9.02,11.12,2.18,2.79,2.28
