date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.0,18.98,62.92,0.0,0.0,5.62,0.0,11.18,0.0,0.0,1.3
2001.0,0.0,0.0,18.98,62.92,0.0,0.0,5.62,0.0,11.18,0.0,0.0,1.3
2002.0,0.0,0.0,18.98,62.92,0.0,0.0,5.62,0.0,11.18,0.0,0.0,1.3
2003.0,0.0,0.0,18.98,62.92,0.0,0.0,5.62,0.0,11.18,0.0,0.0,1.3
2004.0,0.0,0.0,18.98,62.92,0.0,0.0,5.62,0.0,11.18,0.0,0.0,1.3
2005.0,0.0,0.0,18.98,62.92,0.0,0.0,5.62,0.0,11.18,0.0,0.0,1.3
2006.0,0.0,0.0,18.98,62.92,0.0,0.0,5.62,0.0,11.18,0.0,0.0,1.3
2007.0,0.0,0.0,17.31,58.84,0.0,0.0,6.13,0.0,11.01,1.89,0.0,4.81
2008.0,0.0,0.0,15.64,54.76,0.0,0.0,6.63,0.0,10.85,3.79,0.0,8.32
2009.0,0.0,0.0,13.98,50.69,0.0,0.0,7.14,0.0,10.68,5.68,0.0,11.84
2010.0,0.0,0.0,12.31,46.61,0.0,0.0,7.65,0.0,10.51,7.58,0.0,15.35
2011.0,0.0,0.0,10.64,42.53,0.0,0.0,8.15,0.0,10.35,9.47,0.0,18.86
2012.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
2013.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
2014.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
2015.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
2016.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
2017.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
2018.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
2019.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
2020.0,0.0,0.0,8.97,38.45,0.0,0.0,8.66,0.0,10.18,11.37,0.0,22.37
