date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,1.19,0.0,15.58,40.64,6.8,0.26,6.28,4.43,20.87,1.15,1.67,1.11
2001.0,1.3,0.0,15.59,40.5,6.79,0.26,6.32,4.43,20.88,1.14,1.67,1.11
2002.0,1.41,0.0,15.59,40.36,6.79,0.26,6.36,4.43,20.88,1.13,1.67,1.11
2003.0,1.52,0.0,15.6,40.23,6.78,0.26,6.4,4.43,20.88,1.12,1.67,1.11
2004.0,1.62,0.0,15.61,40.09,6.77,0.26,6.44,4.43,20.89,1.11,1.67,1.11
2005.0,1.73,0.0,15.61,39.95,6.77,0.26,6.48,4.43,20.89,1.1,1.67,1.11
2006.0,1.84,0.0,15.62,39.81,6.76,0.26,6.52,4.43,20.9,1.09,1.67,1.11
2007.0,1.81,0.0,14.96,38.75,6.56,0.26,7.03,4.71,20.46,1.75,1.68,2.04
2008.0,1.77,0.0,14.3,37.69,6.36,0.25,7.55,4.99,20.02,2.41,1.7,2.97
2009.0,1.74,0.0,13.64,36.64,6.16,0.25,8.06,5.26,19.57,3.08,1.71,3.9
2010.0,1.71,0.0,12.98,35.58,5.96,0.25,8.57,5.54,19.13,3.74,1.72,4.83
2011.0,1.67,0.0,12.32,34.52,5.76,0.24,9.09,5.82,18.69,4.4,1.74,5.76
2012.0,1.64,0.0,11.66,33.46,5.56,0.24,9.6,6.1,18.25,5.06,1.75,6.69
2013.0,1.64,0.0,11.66,33.46,5.54,0.24,9.6,6.1,18.27,5.06,1.75,6.69
2014.0,1.64,0.0,11.66,33.46,5.52,0.24,9.6,6.1,18.3,5.06,1.75,6.69
2015.0,1.64,0.0,11.66,33.46,5.49,0.24,9.6,6.1,18.32,5.06,1.75,6.69
2016.0,1.64,0.0,11.66,33.46,5.47,0.24,9.6,6.1,18.34,5.06,1.75,6.69
2017.0,1.64,0.0,11.66,33.46,5.45,0.24,9.6,6.1,18.37,5.06,1.75,6.69
2018.0,1.64,0.0,11.66,33.46,5.43,0.24,9.6,6.1,18.39,5.06,1.75,6.69
2019.0,1.64,0.0,11.66,33.46,5.43,0.24,9.6,6.1,18.39,5.06,1.75,6.69
2020.0,1.64,0.0,11.66,33.46,5.43,0.24,9.6,6.1,18.39,5.06,1.75,6.69
