date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,18.12,0.42,17.51,29.49,4.6,2.07,3.32,9.08,8.26,0.93,4.65,1.56
2001.0,18.18,0.42,17.43,29.42,4.59,2.07,3.33,9.08,8.25,1.03,4.65,1.56
2002.0,18.23,0.42,17.35,29.35,4.58,2.07,3.35,9.08,8.24,1.12,4.65,1.56
2003.0,18.29,0.42,17.27,29.28,4.57,2.07,3.37,9.07,8.23,1.22,4.65,1.56
2004.0,18.34,0.42,17.19,29.22,4.57,2.07,3.38,9.07,8.23,1.32,4.65,1.55
2005.0,18.39,0.42,17.11,29.15,4.56,2.07,3.4,9.07,8.22,1.41,4.65,1.55
2006.0,18.45,0.42,17.03,29.08,4.55,2.07,3.41,9.07,8.21,1.51,4.65,1.55
2007.0,18.31,0.52,16.64,28.63,4.42,2.08,3.7,9.04,8.04,2.0,4.7,1.94
2008.0,18.18,0.61,16.24,28.18,4.28,2.08,4.0,9.0,7.86,2.48,4.75,2.33
2009.0,18.05,0.71,15.85,27.73,4.15,2.09,4.29,8.97,7.69,2.97,4.79,2.72
2010.0,17.91,0.8,15.46,27.28,4.02,2.1,4.58,8.94,7.52,3.46,4.84,3.11
2011.0,17.77,0.9,15.06,26.83,3.88,2.1,4.88,8.9,7.34,3.94,4.89,3.5
2012.0,17.64,0.99,14.67,26.38,3.75,2.11,5.17,8.87,7.17,4.43,4.94,3.89
2013.0,17.64,0.99,14.67,26.38,3.73,2.11,5.17,8.87,7.18,4.43,4.94,3.89
2014.0,17.64,0.99,14.67,26.38,3.72,2.11,5.17,8.87,7.2,4.43,4.94,3.89
2015.0,17.63,0.99,14.67,26.38,3.71,2.11,5.17,8.87,7.21,4.43,4.95,3.89
2016.0,17.63,0.99,14.67,26.37,3.69,2.11,5.18,8.87,7.23,4.43,4.95,3.89
2017.0,17.63,0.99,14.67,26.37,3.68,2.11,5.18,8.87,7.25,4.43,4.95,3.89
2018.0,17.63,0.99,14.67,26.37,3.66,2.11,5.18,8.87,7.26,4.43,4.95,3.89
2019.0,17.63,0.99,14.67,26.37,3.66,2.11,5.18,8.87,7.26,4.43,4.95,3.89
2020.0,17.63,0.99,14.67,26.37,3.66,2.11,5.18,8.87,7.26,4.43,4.95,3.89
