date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,34.34,2.2,24.11,14.25,0.0,0.14,0.04,22.18,0.0,0.74,2.0,0.0
2001.0,34.62,2.06,23.31,13.99,0.0,0.14,0.03,23.09,0.0,0.73,2.0,0.03
2002.0,34.91,1.91,22.52,13.73,0.0,0.13,0.03,23.99,0.0,0.73,2.0,0.06
2003.0,35.19,1.77,21.72,13.47,0.0,0.13,0.02,24.89,0.0,0.72,2.0,0.09
2004.0,35.47,1.62,20.92,13.22,0.0,0.13,0.01,25.8,0.0,0.71,2.0,0.11
2005.0,35.76,1.48,20.13,12.96,0.0,0.12,0.01,26.7,0.0,0.71,2.0,0.14
2006.0,36.04,1.33,19.33,12.7,0.0,0.12,0.0,27.61,0.0,0.7,2.0,0.17
2007.0,33.0,1.51,20.67,15.8,0.0,0.12,0.0,25.93,0.0,0.74,2.04,0.19
2008.0,29.96,1.69,22.01,18.9,0.0,0.12,0.0,24.25,0.0,0.78,2.07,0.21
2009.0,26.91,1.86,23.35,22.0,0.0,0.12,0.0,22.57,0.0,0.82,2.11,0.23
2010.0,23.87,2.04,24.7,25.11,0.0,0.12,0.0,20.9,0.0,0.86,2.15,0.26
2011.0,20.83,2.22,26.04,28.21,0.0,0.12,0.0,19.22,0.0,0.9,2.18,0.28
2012.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
2013.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
2014.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
2015.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
2016.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
2017.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
2018.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
2019.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
2020.0,17.79,2.4,27.38,31.31,0.0,0.12,0.0,17.54,0.0,0.94,2.22,0.3
