date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,34.17,0.38,34.93,18.59,0.0,0.52,0.0,10.82,0.0,0.0,0.59,0.0
2001.0,36.02,0.32,33.9,16.74,0.0,0.51,0.0,11.9,0.0,0.07,0.55,0.0
2002.0,37.86,0.25,32.87,14.88,0.0,0.49,0.0,12.97,0.0,0.14,0.52,0.0
2003.0,39.71,0.19,31.84,13.03,0.0,0.48,0.0,14.05,0.0,0.22,0.48,0.0
2004.0,41.56,0.13,30.82,11.18,0.0,0.47,0.0,15.13,0.0,0.29,0.45,0.0
2005.0,43.4,0.06,29.79,9.32,0.0,0.45,0.0,16.2,0.0,0.36,0.41,0.0
2006.0,45.25,0.0,28.76,7.47,0.0,0.44,0.0,17.28,0.0,0.43,0.38,0.0
2007.0,38.9,0.03,29.38,14.0,0.0,0.44,0.0,16.37,0.0,0.51,0.38,0.0
2008.0,32.55,0.07,30.0,20.53,0.0,0.44,0.0,15.46,0.0,0.58,0.38,0.0
2009.0,26.2,0.1,30.62,27.05,0.0,0.44,0.0,14.55,0.0,0.66,0.38,0.0
2010.0,19.86,0.13,31.23,33.58,0.0,0.44,0.0,13.65,0.0,0.74,0.38,0.0
2011.0,13.51,0.17,31.85,40.11,0.0,0.44,0.0,12.74,0.0,0.81,0.38,0.0
2012.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
2013.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
2014.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
2015.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
2016.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
2017.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
2018.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
2019.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
2020.0,7.16,0.2,32.47,46.64,0.0,0.44,0.0,11.83,0.0,0.89,0.38,0.0
