date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,2.97,5.84,19.09,0.0,0.0,15.87,11.69,40.0,0.0,0.0,4.54
2001.0,0.0,2.97,5.84,15.91,0.0,0.0,15.87,11.69,40.0,3.18,0.0,4.54
2002.0,0.0,2.97,5.84,12.73,0.0,0.0,15.87,11.69,40.0,6.36,0.0,4.54
2003.0,0.0,2.97,5.84,9.54,0.0,0.0,15.88,11.69,40.0,9.54,0.0,4.54
2004.0,0.0,2.97,5.84,6.36,0.0,0.0,15.88,11.69,39.99,12.73,0.0,4.54
2005.0,0.0,2.97,5.84,3.18,0.0,0.0,15.88,11.69,39.99,15.91,0.0,4.54
2006.0,0.0,2.97,5.84,0.0,0.0,0.0,15.88,11.69,39.99,19.09,0.0,4.54
2007.0,0.0,3.23,7.34,0.0,0.0,0.23,17.44,9.74,38.37,18.74,0.0,4.91
2008.0,0.0,3.48,8.84,0.0,0.0,0.46,19.0,7.8,36.75,18.39,0.0,5.28
2009.0,0.0,3.74,10.34,0.0,0.0,0.69,20.57,5.85,35.12,18.04,0.0,5.65
2010.0,0.0,4.0,11.83,0.0,0.0,0.91,22.13,3.91,33.5,17.68,0.0,6.03
2011.0,0.0,4.25,13.33,0.0,0.0,1.14,23.69,1.96,31.88,17.33,0.0,6.4
2012.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
2013.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
2014.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
2015.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
2016.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
2017.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
2018.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
2019.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
2020.0,0.0,4.51,14.83,0.0,0.0,1.37,25.25,0.02,30.26,16.98,0.0,6.77
