date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.0,4.95,8.26,29.5,0.6,19.92,0.0,29.9,0.0,0.08,6.79
2001.0,0.0,0.0,4.95,8.26,29.5,0.6,19.92,0.0,29.9,0.0,0.08,6.79
2002.0,0.0,0.0,4.95,8.26,29.5,0.6,19.92,0.0,29.9,0.0,0.08,6.79
2003.0,0.0,0.0,4.95,8.26,29.5,0.6,19.92,0.0,29.91,0.0,0.08,6.79
2004.0,0.0,0.0,4.95,8.26,29.5,0.6,19.92,0.0,29.91,0.0,0.08,6.79
2005.0,0.0,0.0,4.95,8.26,29.5,0.6,19.92,0.0,29.91,0.0,0.08,6.79
2006.0,0.0,0.0,4.95,8.26,29.5,0.6,19.92,0.0,29.91,0.0,0.08,6.79
2007.0,0.0,0.0,4.89,8.26,29.0,0.6,19.79,0.0,30.57,0.43,0.08,6.38
2008.0,0.0,0.0,4.84,8.26,28.5,0.61,19.66,0.0,31.24,0.85,0.08,5.97
2009.0,0.0,0.0,4.78,8.27,28.0,0.61,19.52,0.0,31.91,1.28,0.08,5.55
2010.0,0.0,0.0,4.72,8.27,27.5,0.62,19.39,0.0,32.57,1.71,0.08,5.14
2011.0,0.0,0.0,4.67,8.27,27.0,0.62,19.26,0.0,33.23,2.13,0.08,4.73
2012.0,0.0,0.0,4.61,8.27,26.5,0.63,19.13,0.0,33.9,2.56,0.08,4.32
2013.0,0.0,0.0,4.61,8.27,26.26,0.63,19.13,0.0,34.14,2.56,0.08,4.32
2014.0,0.0,0.0,4.61,8.27,26.02,0.63,19.13,0.0,34.38,2.56,0.08,4.32
2015.0,0.0,0.0,4.61,8.27,25.77,0.63,19.13,0.0,34.62,2.56,0.08,4.32
2016.0,0.0,0.0,4.61,8.27,25.53,0.63,19.13,0.0,34.87,2.56,0.08,4.32
2017.0,0.0,0.0,4.61,8.27,25.29,0.63,19.13,0.0,35.11,2.56,0.08,4.32
2018.0,0.0,0.0,4.61,8.27,25.05,0.63,19.13,0.0,35.35,2.56,0.08,4.32
2019.0,0.0,0.0,4.61,8.27,25.05,0.63,19.13,0.0,35.35,2.56,0.08,4.32
2020.0,0.0,0.0,4.61,8.27,25.05,0.63,19.13,0.0,35.35,2.56,0.08,4.32
