date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,12.77,0.62,14.57,26.85,0.96,5.57,4.15,14.63,6.78,0.59,9.75,2.77
2001.0,12.79,0.63,14.5,26.85,0.96,5.57,4.15,14.6,6.78,0.66,9.75,2.77
2002.0,12.82,0.63,14.43,26.84,0.96,5.57,4.14,14.57,6.78,0.73,9.76,2.77
2003.0,12.84,0.64,14.36,26.84,0.96,5.57,4.14,14.54,6.78,0.8,9.77,2.77
2004.0,12.87,0.65,14.29,26.84,0.96,5.57,4.14,14.5,6.77,0.88,9.77,2.77
2005.0,12.89,0.65,14.22,26.83,0.96,5.57,4.13,14.47,6.77,0.95,9.77,2.77
2006.0,12.92,0.66,14.15,26.83,0.96,5.57,4.13,14.44,6.77,1.02,9.78,2.77
2007.0,13.11,1.17,13.45,26.2,0.91,5.57,4.2,14.63,6.64,1.07,9.82,3.24
2008.0,13.29,1.68,12.74,25.56,0.86,5.57,4.26,14.81,6.52,1.13,9.87,3.71
2009.0,13.48,2.19,12.04,24.93,0.8,5.57,4.33,15.0,6.39,1.18,9.91,4.18
2010.0,13.67,2.69,11.33,24.3,0.75,5.57,4.4,15.19,6.26,1.23,9.96,4.65
2011.0,13.85,3.2,10.62,23.66,0.7,5.57,4.46,15.37,6.14,1.29,10.01,5.12
2012.0,14.04,3.71,9.92,23.03,0.65,5.57,4.53,15.56,6.01,1.34,10.05,5.59
2013.0,14.04,3.71,9.92,23.03,0.64,5.57,4.53,15.56,6.02,1.34,10.05,5.59
2014.0,14.03,3.71,9.92,23.03,0.62,5.58,4.53,15.56,6.03,1.34,10.05,5.59
2015.0,14.02,3.71,9.92,23.04,0.61,5.58,4.54,15.56,6.04,1.34,10.05,5.59
2016.0,14.02,3.71,9.92,23.04,0.6,5.58,4.54,15.56,6.06,1.34,10.05,5.59
2017.0,14.02,3.71,9.92,23.04,0.58,5.59,4.54,15.56,6.07,1.34,10.05,5.59
2018.0,14.01,3.71,9.92,23.04,0.57,5.59,4.54,15.56,6.08,1.34,10.05,5.59
2019.0,14.01,3.71,9.92,23.04,0.57,5.59,4.54,15.56,6.08,1.34,10.05,5.59
2020.0,14.01,3.71,9.92,23.04,0.57,5.59,4.54,15.56,6.08,1.34,10.05,5.59
