date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.16,0.0,16.16,22.22,3.96,0.82,17.72,0.15,31.68,0.96,0.89,5.29
2001.0,0.18,0.0,16.14,22.26,3.96,0.82,17.79,0.15,31.6,0.88,0.89,5.35
2002.0,0.2,0.0,16.11,22.3,3.95,0.82,17.85,0.15,31.52,0.8,0.9,5.4
2003.0,0.22,0.0,16.09,22.34,3.95,0.82,17.92,0.15,31.44,0.71,0.9,5.46
2004.0,0.24,0.0,16.07,22.39,3.94,0.82,17.99,0.15,31.36,0.63,0.9,5.52
2005.0,0.26,0.0,16.04,22.43,3.94,0.82,18.05,0.15,31.28,0.55,0.91,5.57
2006.0,0.28,0.0,16.02,22.47,3.93,0.82,18.12,0.15,31.2,0.47,0.91,5.63
2007.0,0.28,0.0,15.62,22.01,3.85,0.82,18.71,0.13,30.99,0.78,0.95,5.86
2008.0,0.28,0.0,15.21,21.56,3.78,0.82,19.29,0.11,30.78,1.1,0.98,6.09
2009.0,0.28,0.0,14.8,21.1,3.71,0.82,19.88,0.08,30.57,1.41,1.02,6.31
2010.0,0.28,0.0,14.4,20.64,3.63,0.82,20.47,0.06,30.36,1.72,1.06,6.54
2011.0,0.28,0.0,13.99,20.19,3.56,0.82,21.05,0.04,30.15,2.04,1.09,6.77
2012.0,0.28,0.0,13.59,19.73,3.48,0.82,21.64,0.02,29.94,2.35,1.13,7.0
2013.0,0.28,0.0,13.59,19.73,3.43,0.82,21.64,0.02,29.99,2.35,1.13,7.0
2014.0,0.28,0.0,13.59,19.73,3.39,0.82,21.64,0.02,30.03,2.35,1.13,7.0
2015.0,0.28,0.0,13.59,19.73,3.34,0.82,21.64,0.02,30.08,2.35,1.13,7.0
2016.0,0.28,0.0,13.58,19.73,3.29,0.82,21.64,0.02,30.13,2.36,1.13,7.0
2017.0,0.28,0.0,13.58,19.73,3.25,0.82,21.64,0.02,30.17,2.36,1.13,7.0
2018.0,0.28,0.0,13.58,19.73,3.2,0.82,21.64,0.02,30.22,2.36,1.13,7.0
2019.0,0.28,0.0,13.58,19.73,3.2,0.82,21.64,0.02,30.22,2.36,1.13,7.0
2020.0,0.28,0.0,13.58,19.73,3.2,0.82,21.64,0.02,30.22,2.36,1.13,7.0
