date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,0.0,7.42,25.38,0.0,0.0,37.23,0.0,5.85,0.0,0.0,24.12
2001.0,0.0,0.0,7.42,25.38,0.0,0.0,37.23,0.0,5.85,0.0,0.0,24.12
2002.0,0.0,0.0,7.42,25.38,0.0,0.0,37.23,0.0,5.85,0.0,0.0,24.12
2003.0,0.0,0.0,7.42,25.38,0.0,0.0,37.22,0.0,5.85,0.0,0.0,24.12
2004.0,0.0,0.0,7.42,25.39,0.0,0.0,37.22,0.0,5.85,0.0,0.0,24.12
2005.0,0.0,0.0,7.42,25.39,0.0,0.0,37.22,0.0,5.85,0.0,0.0,24.12
2006.0,0.0,0.0,7.42,25.39,0.0,0.0,37.22,0.0,5.85,0.0,0.0,24.12
2007.0,0.0,0.0,6.18,29.63,0.0,0.0,35.7,0.0,7.06,1.32,0.0,20.1
2008.0,0.0,0.0,4.95,33.87,0.0,0.0,34.18,0.0,8.28,2.65,0.0,16.08
2009.0,0.0,0.0,3.71,38.11,0.0,0.0,32.66,0.0,9.49,3.97,0.0,12.06
2010.0,0.0,0.0,2.47,42.34,0.0,0.0,31.14,0.0,10.7,5.29,0.0,8.04
2011.0,0.0,0.0,1.24,46.58,0.0,0.0,29.62,0.0,11.92,6.62,0.0,4.02
2012.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
2013.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
2014.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
2015.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
2016.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
2017.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
2018.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
2019.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
2020.0,0.0,0.0,0.0,50.82,0.0,0.0,28.1,0.0,13.13,7.94,0.0,0.0
