date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,9.01,2.43,16.99,16.44,9.05,7.49,6.2,6.43,15.81,1.86,5.85,2.44
2001.0,8.99,2.39,16.96,16.47,9.04,7.49,6.14,6.51,15.77,1.94,5.86,2.44
2002.0,8.98,2.35,16.93,16.49,9.02,7.5,6.07,6.59,15.73,2.02,5.88,2.45
2003.0,8.96,2.31,16.89,16.52,9.01,7.5,6.01,6.67,15.69,2.1,5.89,2.45
2004.0,8.94,2.27,16.86,16.55,9.0,7.5,5.95,6.74,15.64,2.18,5.9,2.45
2005.0,8.93,2.23,16.83,16.57,8.98,7.51,5.88,6.82,15.6,2.26,5.92,2.46
2006.0,8.91,2.19,16.8,16.6,8.97,7.51,5.82,6.9,15.56,2.34,5.93,2.46
2007.0,8.86,2.19,16.47,16.49,8.82,7.51,6.04,6.86,15.47,2.92,5.97,2.39
2008.0,8.81,2.2,16.13,16.38,8.66,7.51,6.27,6.82,15.38,3.5,6.0,2.33
2009.0,8.76,2.21,15.8,16.27,8.51,7.51,6.5,6.78,15.29,4.07,6.04,2.26
2010.0,8.71,2.21,15.47,16.15,8.36,7.51,6.72,6.73,15.21,4.65,6.08,2.19
2011.0,8.66,2.22,15.13,16.04,8.2,7.51,6.95,6.69,15.12,5.23,6.11,2.13
2012.0,8.61,2.22,14.8,15.93,8.05,7.51,7.17,6.65,15.03,5.81,6.15,2.06
2013.0,8.61,2.22,14.8,15.93,8.02,7.51,7.17,6.65,15.05,5.81,6.15,2.06
2014.0,8.6,2.22,14.81,15.93,8.0,7.51,7.18,6.65,15.07,5.81,6.16,2.06
2015.0,8.59,2.21,14.82,15.93,7.97,7.51,7.19,6.65,15.09,5.81,6.16,2.06
2016.0,8.59,2.21,14.82,15.93,7.94,7.51,7.19,6.65,15.12,5.81,6.16,2.06
2017.0,8.59,2.21,14.82,15.93,7.92,7.51,7.2,6.65,15.14,5.81,6.17,2.06
2018.0,8.58,2.21,14.83,15.93,7.89,7.51,7.2,6.65,15.16,5.81,6.17,2.06
2019.0,8.58,2.21,14.83,15.93,7.89,7.51,7.2,6.65,15.16,5.81,6.17,2.06
2020.0,8.58,2.21,14.83,15.93,7.89,7.51,7.2,6.65,15.16,5.81,6.17,2.06
