date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,0.0,16.34,27.56,7.64,0.0,0.0,15.31,0.0,0.0,0.0,0.0,33.15
2001.0,0.0,16.34,27.55,7.42,0.0,0.0,15.53,0.0,0.0,0.0,0.0,33.16
2002.0,0.0,16.34,27.53,7.2,0.0,0.0,15.75,0.0,0.0,0.0,0.0,33.18
2003.0,0.0,16.34,27.52,6.97,0.0,0.0,15.98,0.0,0.0,0.0,0.0,33.2
2004.0,0.0,16.33,27.51,6.75,0.0,0.0,16.2,0.0,0.0,0.0,0.0,33.21
2005.0,0.0,16.33,27.49,6.53,0.0,0.0,16.42,0.0,0.0,0.0,0.0,33.23
2006.0,0.0,16.33,27.48,6.31,0.0,0.0,16.64,0.0,0.0,0.0,0.0,33.24
2007.0,0.0,13.61,28.77,7.19,0.0,0.0,17.58,1.63,0.0,1.87,0.0,29.36
2008.0,0.0,10.89,30.06,8.06,0.0,0.0,18.52,3.26,0.0,3.73,0.0,25.47
2009.0,0.0,8.16,31.35,8.94,0.0,0.0,19.46,4.89,0.0,5.6,0.0,21.59
2010.0,0.0,5.44,32.64,9.82,0.0,0.0,20.41,6.52,0.0,7.47,0.0,17.71
2011.0,0.0,2.72,33.93,10.69,0.0,0.0,21.35,8.15,0.0,9.33,0.0,13.82
2012.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
2013.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
2014.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
2015.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
2016.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
2017.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
2018.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
2019.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
2020.0,0.0,0.0,35.22,11.57,0.0,0.0,22.29,9.78,0.0,11.2,0.0,9.94
