date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,38.99,0.0,7.24,15.23,0.0,0.0,0.0,26.21,0.0,0.0,11.98,0.34
2001.0,38.83,0.0,7.24,15.42,0.0,0.0,0.0,26.18,0.0,0.0,11.98,0.34
2002.0,38.67,0.0,7.24,15.61,0.0,0.0,0.0,26.15,0.0,0.0,11.98,0.34
2003.0,38.51,0.0,7.24,15.8,0.0,0.0,0.0,26.12,0.0,0.0,11.98,0.34
2004.0,38.34,0.0,7.24,16.0,0.0,0.0,0.0,26.09,0.0,0.0,11.98,0.34
2005.0,38.18,0.0,7.24,16.19,0.0,0.0,0.0,26.06,0.0,0.0,11.98,0.34
2006.0,38.02,0.0,7.24,16.38,0.0,0.0,0.0,26.03,0.0,0.0,11.98,0.34
2007.0,36.99,0.0,7.28,17.58,0.0,0.0,0.0,25.7,0.0,0.0,12.1,0.34
2008.0,35.96,0.0,7.32,18.77,0.0,0.0,0.0,25.38,0.0,0.0,12.22,0.34
2009.0,34.94,0.0,7.37,19.97,0.0,0.0,0.0,25.05,0.0,0.0,12.34,0.34
2010.0,33.91,0.0,7.41,21.17,0.0,0.0,0.0,24.72,0.0,0.0,12.45,0.34
2011.0,32.88,0.0,7.45,22.36,0.0,0.0,0.0,24.4,0.0,0.0,12.57,0.34
2012.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
2013.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
2014.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
2015.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
2016.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
2017.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
2018.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
2019.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
2020.0,31.85,0.0,7.49,23.56,0.0,0.0,0.0,24.07,0.0,0.0,12.69,0.34
