date,crop_perc,dwood_perc,ewood_perc,grass_perc,ice_perc,inwater_perc,loose_rock_perc,mixed_wood_perc,rock_perc,scrub_perc,urban_perc,wetlands_perc
2000.0,20.64,2.67,3.64,20.12,0.0,0.0,0.14,46.05,0.0,0.44,6.32,0.0
2001.0,20.66,2.72,3.66,20.22,0.0,0.0,0.14,45.86,0.0,0.44,6.32,0.0
2002.0,20.68,2.77,3.68,20.32,0.0,0.0,0.14,45.68,0.0,0.44,6.32,0.0
2003.0,20.7,2.81,3.7,20.41,0.0,0.0,0.14,45.49,0.0,0.44,6.32,0.0
2004.0,20.72,2.86,3.71,20.51,0.0,0.0,0.14,45.31,0.0,0.44,6.32,0.0
2005.0,20.74,2.91,3.73,20.61,0.0,0.0,0.14,45.12,0.0,0.44,6.32,0.0
2006.0,20.76,2.96,3.75,20.71,0.0,0.0,0.14,44.94,0.0,0.44,6.32,0.0
2007.0,21.29,3.36,3.78,20.5,0.0,0.0,0.15,44.14,0.0,0.44,6.34,0.0
2008.0,21.82,3.77,3.82,20.29,0.0,0.0,0.16,43.35,0.0,0.44,6.37,0.0
2009.0,22.35,4.17,3.85,20.08,0.0,0.0,0.17,42.55,0.0,0.45,6.39,0.0
2010.0,22.88,4.58,3.88,19.87,0.0,0.0,0.18,41.75,0.0,0.45,6.41,0.0
2011.0,23.41,4.98,3.92,19.66,0.0,0.0,0.19,40.96,0.0,0.45,6.44,0.0
2012.0,23.94,5.39,3.95,19.45,0.0,0.0,0.2,40.16,0.0,0.45,6.46,0.0
2013.0,24.0,5.38,3.94,19.43,0.0,0.0,0.17,40.17,0.0,0.45,6.46,0.0
2014.0,24.06,5.37,3.94,19.41,0.0,0.0,0.13,40.18,0.0,0.45,6.46,0.0
2015.0,24.12,5.36,3.93,19.39,0.0,0.0,0.1,40.19,0.0,0.45,6.46,0.0
2016.0,24.17,5.35,3.92,19.37,0.0,0.0,0.07,40.21,0.0,0.45,6.46,0.0
2017.0,24.23,5.34,3.92,19.35,0.0,0.0,0.03,40.22,0.0,0.45,6.46,0.0
2018.0,24.29,5.33,3.91,19.33,0.0,0.0,0.0,40.23,0.0,0.45,6.46,0.0
2019.0,24.29,5.33,3.91,19.33,0.0,0.0,0.0,40.23,0.0,0.45,6.46,0.0
2020.0,24.29,5.33,3.91,19.33,0.0,0.0,0.0,40.23,0.0,0.45,6.46,0.0
