date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
06.07.2017 12:00,9.0
26.07.2017 12:00,8.6
10.08.2017 12:00,8.9
23.08.2017 12:00,9.5
07.09.2017 12:00,9.4
21.09.2017 12:00,8.9
11.10.2017 12:00,9.4
01.11.2017 12:00,8.2
23.04.2018 12:00,12.2
07.05.2018 12:00,11.1
04.06.2018 12:00,12.2
05.07.2018 12:00,10.1
19.07.2018 12:00,9.7
02.08.2018 12:00,9.2
22.08.2018 12:00,9.3
08.10.2018 12:00,7.8
05.11.2018 12:00,7.2
06.12.2018 12:00,9.4
25.03.2019 12:00,12.1
11.04.2019 12:00,12.0
23.05.2019 12:00,12.5
05.06.2019 12:00,11.7
26.06.2019 12:00,12.0
18.07.2019 12:00,10.0
26.08.2019 12:00,9.4
04.09.2019 12:00,9.5
23.09.2019 12:00,8.8
16.10.2019 12:00,8.5
02.12.2019 12:00,9.5
09.01.2020 12:00,11.5
11.03.2020 12:00,12.0
13.05.2020 12:00,10.4
04.06.2020 12:00,10.2
24.06.2020 12:00,11.9
08.07.2020 12:00,10.4
22.07.2020 12:00,10.2
05.08.2020 12:00,9.2
19.08.2020 12:00,9.7
17.09.2020 12:00,9.4
14.10.2020 12:00,8.0
30.11.2020 12:00,10.3
10.03.2021 12:00,12.2
05.05.2021 12:00,11.3
02.06.2021 12:00,10.9
24.06.2021 12:00,9.1
08.07.2021 12:00,9.9
20.07.2021 12:00,10.1
04.08.2021 12:00,10.3
19.08.2021 12:00,10.1
01.09.2021 12:00,9.2
15.09.2021 12:00,9.9
27.10.2021 12:00,9.1
11.11.2021 12:00,10.2
22.03.2022 12:00,12.3
03.05.2022 12:00,11.6
09.06.2022 12:00,9.5
05.07.2022 12:00,10.1
20.07.2022 12:00,9.7
09.08.2022 12:00,8.8
24.08.2022 12:00,9.4
06.09.2022 12:00,9.7
20.09.2022 12:00,9.5
30.11.2022 12:00,10.1
28.03.2023 12:00,11.3
02.05.2023 12:00,11.3
06.06.2023 12:00,9.4
06.07.2023 12:00,9.7
19.07.2023 12:00,9.8
09.08.2023 12:00,9.3
23.08.2023 12:00,9.7
05.09.2023 12:00,9.2
19.09.2023 12:00,8.8
08.11.2023 12:00,9.5
29.11.2023 12:00,10.7
