date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
18.10.1999 12:00,11.8
08.11.1999 12:00,10.2
24.11.1999 12:00,6.6
03.04.2000 12:00,4.1
01.05.2000 12:00,9.7
22.05.2000 12:00,13.1
19.06.2000 12:00,19.2
17.07.2000 12:00,15.2
02.08.2000 12:00,17.7
14.08.2000 12:00,21.6
28.08.2000 12:00,20.7
11.09.2000 12:00,18.2
02.10.2000 12:00,15.5
23.10.2000 12:00,12.6
13.11.2000 12:00,9.2
02.04.2001 12:00,5.5
30.04.2001 12:00,7.6
14.05.2001 12:00,9.7
12.06.2001 12:00,14.8
02.07.2001 12:00,19.4
26.07.2001 12:00,18.3
27.08.2001 12:00,21.5
10.09.2001 12:00,16.2
15.10.2001 12:00,14.0
05.11.2001 12:00,10.9
10.12.2001 12:00,5.1
15.04.2002 12:00,6.9
13.05.2002 12:00,10.5
17.06.2002 12:00,19.7
03.07.2002 12:00,17.9
22.07.2002 12:00,21.5
13.08.2002 12:00,17.3
26.08.2002 12:00,18.9
18.09.2002 12:00,17.5
28.10.2002 12:00,11.3
18.11.2002 12:00,8.4
31.03.2003 12:00,4.3
29.04.2003 12:00,7.7
12.06.2003 12:00,20.1
23.06.2003 12:00,19.5
14.07.2003 12:00,22.8
28.07.2003 12:00,21.1
13.08.2003 12:00,24.2
25.08.2003 12:00,21.6
17.09.2003 12:00,16.3
20.10.2003 12:00,11.5
11.11.2003 12:00,9.2
26.04.2004 12:00,6.9
25.05.2004 12:00,13.0
15.06.2004 12:00,14.8
30.06.2004 12:00,18.0
22.07.2004 12:00,19.7
11.08.2004 12:00,20.9
07.09.2004 12:00,18.7
05.10.2004 12:00,14.6
25.10.2004 12:00,12.3
09.11.2004 12:00,9.7
07.02.2005 12:00,1.3
08.03.2005 12:00,1.0
19.04.2005 12:00,4.1
24.05.2005 12:00,12.2
13.06.2005 12:00,14.3
05.07.2005 12:00,18.4
30.08.2005 12:00,17.5
20.09.2005 12:00,14.5
05.10.2005 12:00,13.0
07.11.2005 12:00,12.1
25.04.2006 12:00,10.4
29.05.2006 12:00,10.9
20.06.2006 12:00,18.7
10.07.2006 12:00,21.7
25.07.2006 12:00,24.9
09.08.2006 12:00,19.9
23.08.2006 12:00,17.9
06.09.2006 12:00,17.9
19.09.2006 12:00,18.3
16.10.2006 12:00,13.7
22.11.2006 12:00,8.8
03.04.2007 12:00,6.1
25.04.2007 12:00,16.3
05.06.2007 12:00,15.0
12.07.2007 12:00,15.6
18.07.2007 12:00,19.9
08.08.2007 12:00,18.3
22.08.2007 12:00,16.6
11.09.2007 12:00,15.9
25.09.2007 12:00,14.6
17.10.2007 12:00,13.4
13.11.2007 12:00,7.5
17.03.2008 12:00,4.3
02.04.2008 12:00,4.1
26.05.2008 12:00,12.1
10.06.2008 12:00,13.9
24.06.2008 12:00,19.4
02.07.2008 12:00,23.0
22.07.2008 12:00,18.5
06.08.2008 12:00,20.9
19.08.2008 12:00,17.3
03.09.2008 12:00,18.4
23.09.2008 12:00,13.2
09.10.2008 12:00,11.9
12.11.2008 12:00,9.3
22.04.2009 12:00,6.6
12.05.2009 12:00,10.1
25.05.2009 12:00,17.5
30.06.2009 12:00,18.2
07.07.2009 12:00,18.9
21.07.2009 12:00,18.0
05.08.2009 12:00,18.5
20.08.2009 12:00,21.9
01.09.2009 12:00,19.4
15.09.2009 12:00,15.6
14.10.2009 12:00,13.9
11.11.2009 12:00,9.3
21.04.2010 12:00,6.5
18.05.2010 12:00,9.0
23.06.2010 12:00,13.0
06.07.2010 12:00,20.6
20.07.2010 12:00,20.2
04.08.2010 12:00,19.0
19.08.2010 12:00,16.6
02.09.2010 12:00,15.9
14.09.2010 12:00,16.1
07.10.2010 12:00,14.1
10.11.2010 12:00,8.7
31.03.2011 12:00,4.5
11.04.2011 12:00,9.7
17.05.2011 12:00,14.7
28.06.2011 12:00,18.9
13.07.2011 12:00,19.3
26.07.2011 12:00,16.2
11.08.2011 12:00,17.2
30.08.2011 12:00,19.2
13.09.2011 12:00,18.0
28.09.2011 12:00,16.8
18.10.2011 12:00,13.6
09.11.2011 12:00,11.2
17.04.2012 12:00,5.3
02.05.2012 12:00,7.3
06.06.2012 12:00,15.5
13.06.2012 12:00,16.9
03.07.2012 12:00,18.6
19.07.2012 12:00,18.1
09.08.2012 12:00,19.8
28.08.2012 12:00,20.3
26.09.2012 12:00,15.1
31.10.2012 12:00,11.0
27.11.2012 12:00,8.4
15.04.2013 12:00,6.0
15.05.2013 12:00,10.1
05.06.2013 12:00,10.0
02.07.2013 12:00,16.9
18.07.2013 12:00,20.6
08.08.2013 12:00,21.7
27.08.2013 12:00,18.7
25.09.2013 12:00,15.0
31.10.2013 12:00,11.4
15.04.2014 12:00,9.2
20.05.2014 12:00,10.5
04.06.2014 12:00,13.3
17.07.2014 12:00,18.4
07.08.2014 12:00,18.3
04.09.2014 12:00,15.4
25.09.2014 12:00,15.3
30.10.2014 12:00,12.8
04.12.2014 12:00,9.0
14.04.2015 12:00,6.7
06.05.2015 12:00,9.0
11.06.2015 12:00,17.5
02.07.2015 12:00,20.9
16.07.2015 12:00,22.0
11.08.2015 12:00,20.5
25.08.2015 12:00,18.0
29.09.2015 12:00,13.1
29.10.2015 12:00,10.6
03.12.2015 12:00,7.2
14.04.2016 12:00,5.3
20.05.2016 12:00,10.4
09.06.2016 12:00,15.0
14.07.2016 12:00,18.7
28.07.2016 12:00,20.7
11.08.2016 12:00,18.9
25.08.2016 12:00,19.3
08.09.2016 12:00,18.5
22.09.2016 12:00,16.7
27.10.2016 12:00,10.6
06.12.2016 12:00,5.9
06.04.2017 12:00,6.2
10.05.2017 12:00,8.5
14.06.2017 12:00,19.5
06.07.2017 12:00,19.8
26.07.2017 12:00,18.7
10.08.2017 12:00,19.4
23.08.2017 12:00,19.9
07.09.2017 12:00,18.0
21.09.2017 12:00,13.8
11.10.2017 12:00,13.5
01.11.2017 12:00,10.9
23.04.2018 12:00,12.1
07.05.2018 12:00,9.8
04.06.2018 12:00,18.1
05.07.2018 12:00,19.8
19.07.2018 12:00,21.7
02.08.2018 12:00,22.1
22.08.2018 12:00,21.6
20.09.2018 12:00,18.6
08.10.2018 12:00,13.5
05.11.2018 12:00,9.9
06.12.2018 12:00,7.1
25.03.2019 12:00,4.0
11.04.2019 12:00,4.9
23.05.2019 12:00,9.9
05.06.2019 12:00,17.8
26.06.2019 12:00,21.8
18.07.2019 12:00,21.5
26.08.2019 12:00,19.6
04.09.2019 12:00,19.3
23.09.2019 12:00,15.9
16.10.2019 12:00,12.4
02.12.2019 12:00,7.2
09.01.2020 12:00,3.8
11.03.2020 12:00,3.5
13.05.2020 12:00,11.5
04.06.2020 12:00,15.6
24.06.2020 12:00,17.2
08.07.2020 12:00,20.5
22.07.2020 12:00,20.6
05.08.2020 12:00,19.8
19.08.2020 12:00,21.1
17.09.2020 12:00,18.6
14.10.2020 12:00,11.3
30.11.2020 12:00,7.4
10.03.2021 12:00,2.8
05.05.2021 12:00,7.4
02.06.2021 12:00,13.1
24.06.2021 12:00,19.3
08.07.2021 12:00,17.4
20.07.2021 12:00,16.5
04.08.2021 12:00,17.2
19.08.2021 12:00,19.3
01.09.2021 12:00,16.6
15.09.2021 12:00,17.7
27.10.2021 12:00,11.1
11.11.2021 12:00,9.2
22.03.2022 12:00,4.8
03.05.2022 12:00,11.4
09.06.2022 12:00,16.4
05.07.2022 12:00,21.5
20.07.2022 12:00,22.4
09.08.2022 12:00,20.8
24.08.2022 12:00,19.3
06.09.2022 12:00,19.6
20.09.2022 12:00,16.4
30.11.2022 12:00,8.6
28.03.2023 12:00,4.5
02.05.2023 12:00,8.1
06.06.2023 12:00,16.6
06.07.2023 12:00,19.9
19.07.2023 12:00,20.9
09.08.2023 12:00,17.0
23.08.2023 12:00,23.6
05.09.2023 12:00,18.6
19.09.2023 12:00,18.5
08.11.2023 12:00,10.0
29.11.2023 12:00,7.0
