date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
19.08.2008 12:00,894765898.0
03.09.2008 12:00,930573875.0
23.09.2008 12:00,807154904.0
09.10.2008 12:00,724670438.0
12.11.2008 12:00,602854768.0
22.04.2009 12:00,331918188.0
12.05.2009 12:00,533864687.0
25.05.2009 12:00,663714754.0
30.06.2009 12:00,847715145.0
07.07.2009 12:00,871816810.0
21.07.2009 12:00,891889636.0
05.08.2009 12:00,959572285.0
20.08.2009 12:00,1016579116.0
01.09.2009 12:00,1002138856.0
15.09.2009 12:00,899934505.0
14.10.2009 12:00,847265481.0
11.11.2009 12:00,592700888.0
21.04.2010 12:00,354898188.0
18.05.2010 12:00,502862634.0
23.06.2010 12:00,733529180.0
06.07.2010 12:00,864629638.0
20.07.2010 12:00,912105600.0
04.08.2010 12:00,911031756.0
19.08.2010 12:00,877211228.0
02.09.2010 12:00,877413859.0
14.09.2010 12:00,875002471.0
07.10.2010 12:00,818248538.0
10.11.2010 12:00,561565337.0
31.03.2011 12:00,284135066.0
11.04.2011 12:00,463706556.0
17.05.2011 12:00,632682239.0
28.06.2011 12:00,824838659.0
13.07.2011 12:00,881810025.0
26.07.2011 12:00,814728396.0
11.08.2011 12:00,865082472.0
30.08.2011 12:00,920929422.0
13.09.2011 12:00,929445949.0
28.09.2011 12:00,916119478.0
18.10.2011 12:00,807555202.0
09.11.2011 12:00,698612529.0
17.04.2012 12:00,329868233.0
02.05.2012 12:00,426479986.0
06.06.2012 12:00,733615062.0
13.06.2012 12:00,947171461.0
03.07.2012 12:00,921876269.0
19.07.2012 12:00,935813484.0
09.08.2012 12:00,995839411.0
28.08.2012 12:00,1032261310.0
26.09.2012 12:00,914431828.0
31.10.2012 12:00,701521600.0
27.11.2012 12:00,539324388.0
15.04.2013 12:00,285048716.0
15.05.2013 12:00,512828619.0
05.06.2013 12:00,584745083.0
02.07.2013 12:00,779928045.0
18.07.2013 12:00,896354125.0
08.08.2013 12:00,961202902.0
27.08.2013 12:00,904617643.0
25.09.2013 12:00,804395520.0
