date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
13.04.2005 12:00,7.14
18.05.2005 12:00,10.96
15.06.2005 12:00,16.99
13.07.2005 12:00,18.94
10.08.2005 12:00,20.21
14.09.2005 12:00,19.86
12.10.2005 12:00,15.26
09.11.2005 12:00,13.43
07.12.2005 12:00,7.6
11.01.2006 12:00,4.66
22.02.2006 12:00,3.46
22.03.2006 12:00,3.8
18.04.2006 12:00,8.74
11.05.2006 12:00,12.87
14.06.2006 12:00,19.4
12.07.2006 12:00,24.05
16.08.2006 12:00,18.21
13.09.2006 12:00,19.53
11.10.2006 12:00,15.98
15.11.2006 12:00,11.9
13.12.2006 12:00,9.38
17.01.2007 12:00,6.87
14.02.2007 12:00,5.85
14.03.2007 12:00,7.56
12.04.2007 12:00,10.56
10.05.2007 12:00,16.68
13.06.2007 12:00,19.51
11.07.2007 12:00,15.72
08.08.2007 12:00,19.84
12.09.2007 12:00,16.47
10.10.2007 12:00,16.0
07.11.2007 12:00,10.74
12.12.2007 12:00,7.39
23.01.2008 12:00,5.25
20.02.2008 12:00,4.8
19.03.2008 12:00,6.1
16.04.2008 12:00,7.57
21.05.2008 12:00,12.85
11.06.2008 12:00,16.53
09.07.2008 12:00,20.1
06.08.2008 12:00,21.7
10.09.2008 12:00,19.44
13.10.2008 12:00,14.91
12.11.2008 12:00,11.22
10.12.2008 12:00,7.41
21.01.2009 12:00,3.85
23.02.2009 12:00,3.61
18.03.2009 12:00,4.6
08.04.2009 12:00,8.5
13.05.2009 12:00,16.17
17.06.2009 12:00,18.99
22.07.2009 12:00,20.51
19.08.2009 12:00,23.36
16.09.2009 12:00,17.69
14.10.2009 12:00,16.82
11.11.2009 12:00,11.49
09.12.2009 12:00,8.91
13.01.2010 12:00,4.99
24.02.2010 12:00,3.51
17.03.2010 12:00,3.62
14.04.2010 12:00,7.56
19.05.2010 12:00,12.23
16.06.2010 12:00,15.6
14.07.2010 12:00,23.08
18.08.2010 12:00,18.01
15.09.2010 12:00,17.45
20.10.2010 12:00,13.64
17.11.2010 12:00,10.51
15.12.2010 12:00,6.68
12.01.2011 12:00,4.96
16.02.2011 12:00,4.47
16.03.2011 12:00,5.38
20.04.2011 12:00,13.54
18.05.2011 12:00,17.21
16.06.2011 12:00,21.14
13.07.2011 12:00,21.16
17.08.2011 12:00,20.72
14.09.2011 12:00,20.13
11.10.2011 12:00,16.92
16.11.2011 12:00,11.66
