date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
05.03.1982 12:00,8.4
23.03.1982 12:00,9.0
21.04.1982 12:00,13.9
19.05.1982 12:00,19.7
24.06.1982 12:00,10.3
28.07.1982 12:00,9.4
31.08.1982 12:00,9.1
23.09.1982 12:00,10.7
28.10.1982 12:00,9.6
17.11.1982 12:00,8.3
23.12.1982 12:00,8.8
26.01.1983 12:00,8.6
24.02.1983 12:00,8.3
15.03.1983 12:00,11.0
25.04.1983 12:00,13.5
25.05.1983 12:00,12.2
23.06.1983 12:00,11.5
27.07.1983 12:00,11.8
31.08.1983 12:00,9.8
23.09.1983 12:00,9.4
25.10.1983 12:00,9.1
24.11.1983 12:00,9.1
20.12.1983 12:00,8.7
23.02.1984 12:00,8.1
20.03.1984 12:00,9.2
01.05.1984 12:00,13.9
23.05.1984 12:00,15.9
26.06.1984 12:00,12.6
26.07.1984 12:00,9.3
28.08.1984 12:00,10.6
27.09.1984 12:00,8.6
23.10.1984 12:00,9.3
27.11.1984 12:00,8.7
27.12.1984 12:00,8.9
23.01.1985 12:00,9.3
25.02.1985 12:00,10.0
29.03.1985 12:00,10.2
22.04.1985 12:00,11.0
28.05.1985 12:00,17.0
27.06.1985 12:00,11.0
31.07.1985 12:00,11.2
28.08.1985 12:00,10.2
27.09.1985 12:00,9.9
24.10.1985 12:00,8.3
25.11.1985 12:00,9.3
20.12.1985 12:00,9.4
28.01.1986 12:00,9.0
06.03.1986 12:00,11.1
27.03.1986 12:00,10.4
30.04.1986 12:00,12.0
07.06.1986 12:00,10.0
26.06.1986 12:00,13.4
29.07.1986 12:00,11.9
26.08.1986 12:00,9.4
30.09.1986 12:00,9.2
30.04.1987 12:00,23.8
25.05.1987 12:00,17.9
30.06.1987 12:00,11.7
31.07.1987 12:00,11.0
27.08.1987 12:00,10.8
25.09.1987 12:00,11.7
29.10.1987 12:00,10.9
26.11.1987 12:00,9.1
17.12.1987 12:00,9.2
25.01.1988 12:00,9.0
23.02.1988 12:00,9.2
30.03.1988 12:00,10.4
25.04.1988 12:00,14.1
31.05.1988 12:00,11.1
29.06.1988 12:00,12.3
27.07.1988 12:00,10.7
23.08.1988 12:00,10.0
28.09.1988 12:00,10.0
28.10.1988 12:00,9.0
24.11.1988 12:00,9.0
21.12.1988 12:00,9.3
25.01.1989 12:00,9.4
02.03.1989 12:00,9.7
29.03.1989 12:00,15.9
27.04.1989 12:00,12.4
30.05.1989 12:00,10.3
29.06.1989 12:00,13.9
26.07.1989 12:00,10.1
12.09.1989 12:00,9.9
04.10.1989 12:00,8.8
02.11.1989 12:00,9.7
28.11.1989 12:00,9.3
27.12.1989 12:00,8.7
22.01.1990 12:00,8.8
26.02.1990 12:00,9.5
07.03.1990 12:00,8.1
11.04.1990 12:00,12.2
18.06.1990 12:00,14.7
17.07.1990 12:00,11.5
27.08.1990 12:00,9.9
28.09.1990 12:00,9.3
05.11.1990 12:00,9.0
22.11.1990 12:00,9.4
19.12.1990 12:00,8.9
16.01.1991 12:00,8.6
26.02.1991 12:00,8.5
26.03.1991 12:00,11.8
30.04.1991 12:00,14.8
28.05.1991 12:00,13.0
01.07.1991 12:00,9.9
25.07.1991 12:00,10.5
16.08.1991 12:00,10.2
17.09.1991 12:00,9.3
28.10.1991 12:00,9.6
27.11.1991 12:00,9.3
19.12.1991 12:00,9.0
15.01.1992 12:00,8.2
25.02.1992 12:00,9.2
19.03.1992 12:00,9.4
13.04.1992 12:00,11.2
25.05.1992 12:00,11.6
09.07.1992 12:00,10.7
29.07.1992 12:00,10.5
27.08.1992 12:00,10.1
28.09.1992 12:00,9.4
25.11.1992 12:00,10.2
22.12.1992 12:00,10.0
29.01.1993 12:00,9.4
23.02.1993 12:00,8.5
25.05.1993 12:00,10.7
18.06.1993 12:00,10.0
13.07.1993 12:00,9.9
26.08.1993 12:00,9.4
07.10.1993 12:00,9.5
27.10.1993 12:00,9.4
29.11.1993 12:00,9.8
27.12.1993 12:00,8.9
24.01.1994 12:00,8.6
21.02.1994 12:00,8.3
30.03.1994 12:00,12.7
03.05.1994 12:00,12.9
31.05.1994 12:00,10.5
26.07.1994 12:00,10.2
30.08.1994 12:00,9.9
28.09.1994 12:00,10.3
25.11.1994 12:00,9.9
02.02.1995 12:00,9.0
24.03.1995 12:00,10.3
11.04.1995 12:00,14.1
13.06.1995 12:00,13.0
18.07.1995 12:00,10.9
10.08.1995 12:00,9.1
19.09.1995 12:00,10.1
23.10.1995 12:00,10.5
30.11.1995 12:00,9.8
16.01.1996 12:00,8.9
28.02.1996 12:00,8.3
11.03.1996 12:00,8.9
16.04.1996 12:00,12.7
14.05.1996 12:00,14.0
20.06.1996 12:00,10.6
31.07.1996 12:00,10.2
04.09.1996 12:00,9.5
26.09.1996 12:00,9.9
28.10.1996 12:00,10.6
28.11.1996 12:00,9.7
22.01.1997 12:00,8.8
06.03.1997 12:00,9.5
26.03.1997 12:00,11.8
18.04.1997 12:00,13.4
21.05.1997 12:00,12.9
30.06.1997 12:00,9.8
28.07.1997 12:00,10.8
02.09.1997 12:00,9.5
23.09.1997 12:00,9.5
03.11.1997 12:00,9.3
19.11.1997 12:00,9.9
11.12.1997 12:00,9.7
15.01.1998 12:00,9.0
10.02.1998 12:00,8.6
31.03.1998 12:00,13.5
12.05.1998 12:00,13.2
29.06.1998 12:00,10.5
29.07.1998 12:00,9.8
29.09.1998 12:00,9.9
06.11.1998 12:00,9.4
10.12.1998 12:00,9.7
25.01.1999 12:00,8.8
16.03.1999 12:00,9.5
21.04.1999 12:00,12.6
26.07.1999 12:00,10.3
31.08.1999 12:00,9.4
01.12.1999 12:00,9.9
20.01.2000 12:00,8.4
28.02.2000 12:00,9.3
21.03.2000 12:00,10.4
18.04.2000 12:00,11.2
14.06.2000 12:00,10.7
08.08.2000 12:00,10.9
04.10.2000 12:00,9.0
23.10.2000 12:00,9.0
30.11.2000 12:00,9.7
20.12.2000 12:00,9.5
25.01.2001 12:00,9.1
21.02.2001 12:00,9.0
02.04.2001 12:00,10.4
29.05.2001 12:00,10.4
03.07.2001 12:00,12.8
07.08.2001 12:00,10.7
17.12.2001 12:00,9.4
12.02.2002 12:00,9.7
03.04.2002 12:00,13.3
30.04.2002 12:00,12.3
11.06.2002 12:00,9.9
26.06.2002 12:00,15.7
23.07.2002 12:00,10.0
20.08.2002 12:00,9.8
08.10.2002 12:00,9.5
29.10.2002 12:00,10.2
18.11.2002 12:00,10.3
16.12.2002 12:00,10.3
21.01.2003 12:00,9.5
04.03.2003 12:00,8.9
02.06.2003 12:00,11.2
23.07.2003 12:00,9.3
08.08.2003 12:00,9.4
04.09.2003 12:00,8.6
04.11.2003 12:00,9.8
26.11.2003 12:00,10.5
17.12.2003 12:00,10.6
03.02.2004 12:00,9.0
25.02.2004 12:00,8.9
17.03.2004 12:00,10.1
27.04.2004 12:00,15.8
26.05.2004 12:00,11.8
29.06.2004 12:00,11.6
28.07.2004 12:00,10.2
17.08.2004 12:00,9.6
27.09.2004 12:00,8.3
27.10.2004 12:00,8.8
24.11.2004 12:00,9.4
14.12.2004 12:00,9.4
19.01.2005 12:00,8.9
10.02.2005 12:00,8.6
08.03.2005 12:00,8.7
12.04.2005 12:00,12.7
19.05.2005 12:00,10.5
16.06.2005 12:00,10.6
20.07.2005 12:00,9.9
20.09.2005 12:00,8.2
19.10.2005 12:00,10.0
12.12.2005 12:00,10.0
10.01.2006 12:00,9.8
20.02.2006 12:00,9.9
27.03.2006 12:00,10.3
24.04.2006 12:00,16.5
22.05.2006 12:00,12.1
26.06.2006 12:00,9.8
19.07.2006 12:00,9.9
29.08.2006 12:00,9.6
17.10.2006 12:00,9.1
22.11.2006 12:00,9.8
21.12.2006 12:00,9.9
17.01.2007 12:00,10.1
21.02.2007 12:00,10.8
26.03.2007 12:00,12.8
24.04.2007 12:00,12.6
24.05.2007 12:00,10.6
19.06.2007 12:00,10.6
18.07.2007 12:00,10.8
05.09.2007 12:00,9.3
29.10.2007 12:00,8.7
28.11.2007 12:00,9.5
18.12.2007 12:00,9.6
17.01.2008 12:00,9.5
14.02.2008 12:00,9.3
27.03.2008 12:00,10.3
24.04.2008 12:00,12.4
21.05.2008 12:00,9.6
19.06.2008 12:00,11.6
30.07.2008 12:00,9.5
27.08.2008 12:00,9.9
17.09.2008 12:00,7.7
04.11.2008 12:00,8.5
26.11.2008 12:00,9.1
16.12.2008 12:00,9.4
14.01.2009 12:00,8.3
05.02.2009 12:00,8.5
02.04.2009 12:00,10.6
30.04.2009 12:00,10.7
28.05.2009 12:00,10.2
30.06.2009 12:00,10.9
29.07.2009 12:00,10.0
25.08.2009 12:00,9.6
22.09.2009 12:00,9.1
20.10.2009 12:00,8.7
25.11.2009 12:00,9.5
16.12.2009 12:00,9.6
14.01.2010 12:00,8.8
23.02.2010 12:00,8.6
23.03.2010 12:00,9.5
22.04.2010 12:00,12.9
01.06.2010 12:00,8.5
24.06.2010 12:00,10.6
21.07.2010 12:00,9.0
26.08.2010 12:00,6.8
15.09.2010 12:00,7.8
26.10.2010 12:00,9.5
30.11.2010 12:00,9.3
16.12.2010 12:00,9.4
18.01.2011 12:00,6.9
23.02.2011 12:00,8.4
30.03.2011 12:00,13.3
19.04.2011 12:00,12.6
19.05.2011 12:00,7.7
15.06.2011 12:00,9.5
22.07.2011 12:00,8.3
29.11.2011 12:00,9.0
20.12.2011 12:00,8.8
31.01.2012 12:00,8.4
28.02.2012 12:00,7.7
26.04.2012 12:00,12.4
24.05.2012 12:00,9.3
20.09.2012 12:00,9.2
23.10.2012 12:00,9.7
21.11.2012 12:00,9.7
11.12.2012 12:00,9.3
09.01.2013 12:00,9.5
19.02.2013 12:00,9.5
26.03.2013 12:00,9.0
16.04.2013 12:00,11.9
21.05.2013 12:00,10.2
18.06.2013 12:00,9.7
18.07.2013 12:00,9.6
06.08.2013 12:00,8.9
30.10.2013 12:00,9.9
26.11.2013 12:00,9.5
17.12.2013 12:00,9.5
22.01.2014 12:00,9.3
11.02.2014 12:00,9.5
11.03.2014 12:00,11.2
03.04.2014 12:00,15.4
01.05.2014 12:00,9.3
04.06.2014 12:00,11.1
02.07.2014 12:00,9.1
23.07.2014 12:00,9.6
09.09.2014 12:00,10.6
08.10.2014 12:00,9.1
25.11.2014 12:00,9.4
18.12.2014 12:00,9.6
15.01.2015 12:00,9.4
10.02.2015 12:00,8.7
24.03.2015 12:00,13.6
22.04.2015 12:00,15.3
27.05.2015 12:00,9.9
25.06.2015 12:00,10.8
22.07.2015 12:00,8.6
11.08.2015 12:00,8.7
24.09.2015 12:00,9.1
13.10.2015 12:00,9.6
10.11.2015 12:00,10.2
10.12.2015 12:00,9.8
14.01.2016 12:00,9.7
11.02.2016 12:00,9.2
06.04.2016 12:00,11.5
25.05.2016 12:00,11.6
22.06.2016 12:00,10.8
16.08.2016 12:00,9.7
07.09.2016 12:00,9.2
27.09.2016 12:00,9.4
27.10.2016 12:00,9.1
23.11.2016 12:00,9.4
21.12.2016 12:00,9.3
10.01.2017 12:00,9.0
14.02.2017 12:00,8.3
14.03.2017 12:00,9.5
03.05.2017 12:00,10.0
30.05.2017 12:00,11.4
27.06.2017 12:00,9.3
27.07.2017 12:00,9.1
24.08.2017 12:00,8.7
20.09.2017 12:00,8.3
24.10.2017 12:00,9.4
22.11.2017 12:00,9.5
19.12.2017 12:00,9.3
24.01.2018 12:00,8.6
13.02.2018 12:00,8.3
06.04.2018 12:00,9.8
27.04.2018 12:00,12.5
24.05.2018 12:00,10.3
11.06.2018 12:00,9.3
04.07.2018 12:00,9.0
14.08.2018 12:00,8.5
19.09.2018 12:00,9.5
23.10.2018 12:00,9.1
20.11.2018 12:00,9.3
18.12.2018 12:00,9.5
24.01.2019 12:00,7.9
20.02.2019 12:00,9.9
27.03.2019 12:00,11.4
24.04.2019 12:00,10.6
29.05.2019 12:00,9.9
26.06.2019 12:00,11.2
25.07.2019 12:00,8.6
28.08.2019 12:00,9.6
24.09.2019 12:00,9.7
22.10.2019 12:00,9.8
19.11.2019 12:00,8.9
18.12.2019 12:00,8.4
30.01.2020 12:00,9.0
24.02.2020 12:00,9.7
26.03.2020 12:00,10.6
21.04.2020 12:00,12.6
19.05.2020 12:00,9.2
28.05.2020 12:00,10.9
22.07.2020 12:00,9.0
25.08.2020 12:00,9.3
22.09.2020 12:00,11.0
16.10.2020 12:00,9.2
25.11.2020 12:00,9.2
15.12.2020 12:00,9.1
19.12.2020 12:00,9.5
20.01.2021 12:00,8.2
24.02.2021 12:00,8.6
23.03.2021 12:00,10.7
21.04.2021 12:00,14.6
16.06.2021 12:00,10.3
21.07.2021 12:00,10.1
25.08.2021 12:00,9.4
21.09.2021 12:00,9.4
19.10.2021 12:00,9.4
18.11.2021 12:00,9.2
14.12.2021 12:00,9.1
19.01.2022 12:00,9.0
24.02.2022 12:00,9.7
22.03.2022 12:00,11.9
21.04.2022 12:00,14.5
14.06.2022 12:00,10.1
20.07.2022 12:00,8.5
25.08.2022 12:00,8.9
21.09.2022 12:00,9.0
18.10.2022 12:00,9.8
29.11.2022 12:00,9.7
05.12.2022 12:00,10.6
20.01.2023 12:00,9.7
21.02.2023 12:00,9.7
21.03.2023 12:00,10.7
19.04.2023 12:00,11.4
31.05.2023 12:00,10.9
22.06.2023 12:00,9.5
27.07.2023 12:00,8.8
23.08.2023 12:00,8.6
20.09.2023 12:00,9.4
17.10.2023 12:00,9.7
21.11.2023 12:00,9.1
