date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
28.10.1988 12:00,4.33
24.11.1988 12:00,4.33
21.12.1988 12:00,4.33
25.01.1989 12:00,4.37
02.03.1989 12:00,4.4
29.03.1989 12:00,4.37
27.04.1989 12:00,4.3
30.05.1989 12:00,4.4
29.06.1989 12:00,4.4
26.07.1989 12:00,4.4
12.09.1989 12:00,4.4
04.10.1989 12:00,4.43
02.11.1989 12:00,4.33
28.11.1989 12:00,4.33
27.12.1989 12:00,4.33
22.01.1990 12:00,4.3
26.02.1990 12:00,4.3
07.03.1990 12:00,4.3
11.04.1990 12:00,4.37
18.06.1990 12:00,4.4
17.07.1990 12:00,4.4
27.08.1990 12:00,4.4
28.09.1990 12:00,4.4
05.11.1990 12:00,4.4
22.11.1990 12:00,4.4
19.12.1990 12:00,4.4
16.01.1991 12:00,4.4
26.02.1991 12:00,4.4
26.03.1991 12:00,4.4
30.04.1991 12:00,4.4
28.05.1991 12:00,4.4
01.07.1991 12:00,4.4
25.07.1991 12:00,4.4
16.08.1991 12:00,4.5
17.09.1991 12:00,4.47
28.10.1991 12:00,4.5
27.11.1991 12:00,4.5
19.12.1991 12:00,4.5
15.01.1992 12:00,4.5
25.02.1992 12:00,4.43
19.03.1992 12:00,4.5
13.04.1992 12:00,4.5
25.05.1992 12:00,4.43
09.07.1992 12:00,4.47
29.07.1992 12:00,4.57
27.08.1992 12:00,4.6
28.09.1992 12:00,4.57
25.11.1992 12:00,4.53
22.12.1992 12:00,4.53
29.01.1993 12:00,4.53
23.02.1993 12:00,4.57
25.05.1993 12:00,4.5
18.06.1993 12:00,4.6
13.07.1993 12:00,4.6
26.08.1993 12:00,4.6
07.10.1993 12:00,4.57
27.10.1993 12:00,4.5
29.11.1993 12:00,4.5
27.12.1993 12:00,4.53
24.01.1994 12:00,4.5
21.02.1994 12:00,4.67
30.03.1994 12:00,4.7
03.05.1994 12:00,4.7
31.05.1994 12:00,4.7
26.07.1994 12:00,4.7
30.08.1994 12:00,4.7
28.09.1994 12:00,4.7
25.11.1994 12:00,4.7
02.02.1995 12:00,4.7
24.03.1995 12:00,4.7
11.04.1995 12:00,4.7
13.06.1995 12:00,4.7
18.07.1995 12:00,4.7
10.08.1995 12:00,4.73
19.09.1995 12:00,4.73
23.10.1995 12:00,4.73
30.11.1995 12:00,4.77
16.01.1996 12:00,4.8
28.02.1996 12:00,4.8
11.03.1996 12:00,4.8
16.04.1996 12:00,4.8
14.05.1996 12:00,4.8
20.06.1996 12:00,4.8
31.07.1996 12:00,4.8
04.09.1996 12:00,4.77
26.09.1996 12:00,4.8
28.10.1996 12:00,4.79
28.11.1996 12:00,4.76
22.01.1997 12:00,4.77
06.03.1997 12:00,4.74
26.03.1997 12:00,4.7
21.05.1997 12:00,4.7
30.06.1997 12:00,4.7
28.07.1997 12:00,4.7
02.09.1997 12:00,4.7
23.09.1997 12:00,4.7
03.11.1997 12:00,4.73
19.11.1997 12:00,4.73
11.12.1997 12:00,4.73
15.01.1998 12:00,4.7
10.02.1998 12:00,4.7
31.03.1998 12:00,4.7
12.05.1998 12:00,4.7
29.06.1998 12:00,4.7
29.07.1998 12:00,4.53
29.09.1998 12:00,4.7
06.11.1998 12:00,4.7
10.12.1998 12:00,4.7
25.01.1999 12:00,4.7
16.03.1999 12:00,4.67
21.04.1999 12:00,4.6
26.07.1999 12:00,4.6
31.08.1999 12:00,4.63
01.12.1999 12:00,4.63
20.01.2000 12:00,4.56
28.02.2000 12:00,4.57
21.03.2000 12:00,4.6
14.06.2000 12:00,4.5
08.08.2000 12:00,4.5
04.10.2000 12:00,4.53
23.10.2000 12:00,4.53
20.12.2000 12:00,4.57
25.01.2001 12:00,4.55
21.02.2001 12:00,4.5
02.04.2001 12:00,4.55
29.05.2001 12:00,4.58
03.07.2001 12:00,4.6
07.08.2001 12:00,4.59
17.12.2001 12:00,4.66
12.02.2002 12:00,4.66
03.04.2002 12:00,4.68
30.04.2002 12:00,4.69
11.06.2002 12:00,4.71
26.06.2002 12:00,4.72
23.07.2002 12:00,4.73
20.08.2002 12:00,4.74
08.10.2002 12:00,4.77
29.10.2002 12:00,4.79
18.11.2002 12:00,4.79
16.12.2002 12:00,4.79
21.01.2003 12:00,4.8
04.03.2003 12:00,4.81
02.06.2003 12:00,4.78
23.07.2003 12:00,4.78
08.08.2003 12:00,4.79
04.09.2003 12:00,4.8
04.11.2003 12:00,4.78
26.11.2003 12:00,4.79
17.12.2003 12:00,4.77
03.02.2004 12:00,4.75
25.02.2004 12:00,4.74
17.03.2004 12:00,4.74
27.04.2004 12:00,4.74
26.05.2004 12:00,4.73
29.06.2004 12:00,4.74
28.07.2004 12:00,4.74
17.08.2004 12:00,4.76
27.10.2004 12:00,4.76
24.11.2004 12:00,4.76
14.12.2004 12:00,4.74
19.01.2005 12:00,4.74
10.02.2005 12:00,4.75
08.03.2005 12:00,4.72
12.04.2005 12:00,4.72
19.05.2005 12:00,4.71
16.06.2005 12:00,4.71
20.07.2005 12:00,4.71
20.09.2005 12:00,4.65
19.10.2005 12:00,4.66
12.12.2005 12:00,4.69
10.01.2006 12:00,4.66
20.02.2006 12:00,4.23
27.03.2006 12:00,4.25
24.04.2006 12:00,4.29
26.06.2006 12:00,4.31
19.07.2006 12:00,4.37
29.08.2006 12:00,4.37
17.10.2006 12:00,4.44
22.11.2006 12:00,4.45
21.12.2006 12:00,4.43
17.01.2007 12:00,4.42
21.02.2007 12:00,4.4
26.03.2007 12:00,4.38
24.04.2007 12:00,4.37
24.05.2007 12:00,4.38
19.06.2007 12:00,4.38
18.07.2007 12:00,4.39
05.09.2007 12:00,4.4
29.10.2007 12:00,4.54
28.11.2007 12:00,4.52
18.12.2007 12:00,4.54
17.01.2008 12:00,4.52
14.02.2008 12:00,4.52
27.03.2008 12:00,4.52
24.04.2008 12:00,4.51
21.05.2008 12:00,4.52
19.06.2008 12:00,4.53
30.07.2008 12:00,4.54
27.08.2008 12:00,4.55
17.09.2008 12:00,4.55
04.11.2008 12:00,4.56
26.11.2008 12:00,4.56
16.12.2008 12:00,4.57
14.01.2009 12:00,4.57
05.02.2009 12:00,4.57
02.04.2009 12:00,4.58
30.04.2009 12:00,4.6
28.05.2009 12:00,4.6
30.06.2009 12:00,4.61
29.07.2009 12:00,4.62
25.08.2009 12:00,4.63
22.09.2009 12:00,4.63
20.10.2009 12:00,4.64
25.11.2009 12:00,4.65
16.12.2009 12:00,4.65
14.01.2010 12:00,4.64
23.02.2010 12:00,4.64
23.03.2010 12:00,4.64
22.04.2010 12:00,4.64
01.06.2010 12:00,4.63
24.06.2010 12:00,4.64
21.07.2010 12:00,4.65
26.08.2010 12:00,4.65
15.09.2010 12:00,4.65
26.10.2010 12:00,4.66
30.11.2010 12:00,4.67
16.12.2010 12:00,4.64
18.01.2011 12:00,4.65
23.02.2011 12:00,4.64
30.03.2011 12:00,4.61
19.04.2011 12:00,4.62
19.05.2011 12:00,4.62
15.06.2011 12:00,4.66
22.07.2011 12:00,4.65
29.11.2011 12:00,4.67
20.12.2011 12:00,4.68
31.01.2012 12:00,4.65
28.02.2012 12:00,4.63
26.04.2012 12:00,4.63
24.05.2012 12:00,4.61
21.06.2012 12:00,4.61
08.08.2012 12:00,4.63
29.08.2012 12:00,4.64
20.09.2012 12:00,4.63
23.10.2012 12:00,4.62
21.11.2012 12:00,4.64
11.12.2012 12:00,4.62
09.01.2013 12:00,4.62
19.02.2013 12:00,4.59
26.03.2013 12:00,4.58
16.04.2013 12:00,4.58
21.05.2013 12:00,4.58
18.06.2013 12:00,4.58
18.07.2013 12:00,4.59
06.08.2013 12:00,4.59
30.10.2013 12:00,4.63
26.11.2013 12:00,4.64
17.12.2013 12:00,4.63
22.01.2014 12:00,4.61
11.02.2014 12:00,4.6
11.03.2014 12:00,4.61
03.04.2014 12:00,4.61
01.05.2014 12:00,4.6
04.06.2014 12:00,4.61
02.07.2014 12:00,4.61
23.07.2014 12:00,4.63
09.09.2014 12:00,4.63
08.10.2014 12:00,4.64
25.11.2014 12:00,4.65
18.12.2014 12:00,4.66
15.01.2015 12:00,4.63
10.02.2015 12:00,4.64
24.03.2015 12:00,4.65
22.04.2015 12:00,4.65
27.05.2015 12:00,4.65
25.06.2015 12:00,4.67
22.07.2015 12:00,4.68
11.08.2015 12:00,4.67
24.09.2015 12:00,4.7
13.10.2015 12:00,4.69
10.11.2015 12:00,4.69
10.12.2015 12:00,4.7
14.01.2016 12:00,4.7
11.02.2016 12:00,4.7
06.04.2016 12:00,4.71
25.05.2016 12:00,4.72
22.06.2016 12:00,4.73
16.08.2016 12:00,4.74
07.09.2016 12:00,4.75
27.09.2016 12:00,4.75
27.10.2016 12:00,4.76
23.11.2016 12:00,4.77
21.12.2016 12:00,4.77
10.01.2017 12:00,4.78
14.02.2017 12:00,4.79
14.03.2017 12:00,4.8
03.05.2017 12:00,4.81
30.05.2017 12:00,4.82
27.06.2017 12:00,4.83
27.07.2017 12:00,4.83
24.08.2017 12:00,4.84
20.09.2017 12:00,4.84
24.10.2017 12:00,4.85
22.11.2017 12:00,4.85
19.12.2017 12:00,4.84
24.01.2018 12:00,4.85
13.02.2018 12:00,4.85
06.04.2018 12:00,4.85
27.04.2018 12:00,4.83
24.05.2018 12:00,4.82
11.06.2018 12:00,4.84
04.07.2018 12:00,4.84
14.08.2018 12:00,4.84
19.09.2018 12:00,4.84
23.10.2018 12:00,4.85
20.11.2018 12:00,4.85
18.12.2018 12:00,4.85
24.01.2019 12:00,4.83
20.02.2019 12:00,4.82
27.03.2019 12:00,4.79
24.04.2019 12:00,4.8
29.05.2019 12:00,4.79
26.06.2019 12:00,4.79
25.07.2019 12:00,4.8
28.08.2019 12:00,4.81
24.09.2019 12:00,4.82
22.10.2019 12:00,4.82
19.11.2019 12:00,4.82
18.12.2019 12:00,4.82
30.01.2020 12:00,4.84
24.02.2020 12:00,4.83
26.03.2020 12:00,4.86
21.04.2020 12:00,4.87
19.05.2020 12:00,4.88
28.05.2020 12:00,4.87
22.07.2020 12:00,4.89
25.08.2020 12:00,4.77
22.09.2020 12:00,4.77
16.10.2020 12:00,4.78
25.11.2020 12:00,4.79
15.12.2020 12:00,4.79
19.12.2020 12:00,5.03
20.01.2021 12:00,4.81
24.02.2021 12:00,4.82
23.03.2021 12:00,4.83
21.04.2021 12:00,4.84
16.06.2021 12:00,4.87
21.07.2021 12:00,4.88
25.08.2021 12:00,4.91
21.09.2021 12:00,4.91
19.10.2021 12:00,4.92
18.11.2021 12:00,4.95
14.12.2021 12:00,4.94
19.01.2022 12:00,4.95
24.02.2022 12:00,4.97
22.03.2022 12:00,4.97
21.04.2022 12:00,4.98
14.06.2022 12:00,5.0
20.07.2022 12:00,5.01
25.08.2022 12:00,5.01
21.09.2022 12:00,5.02
18.10.2022 12:00,5.02
29.11.2022 12:00,5.03
05.12.2022 12:00,4.99
20.01.2023 12:00,5.06
21.02.2023 12:00,5.06
21.03.2023 12:00,5.06
19.04.2023 12:00,5.08
31.05.2023 12:00,5.09
22.06.2023 12:00,5.1
27.07.2023 12:00,5.11
23.08.2023 12:00,5.11
20.09.2023 12:00,5.11
17.10.2023 12:00,5.12
21.11.2023 12:00,5.12
