date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
28.05.1985 12:00,6.3
27.06.1985 12:00,6.1
31.07.1985 12:00,5.8
28.08.1985 12:00,5.7
27.09.1985 12:00,5.6
24.10.1985 12:00,5.1
25.11.1985 12:00,5.1
20.12.1985 12:00,4.7
28.01.1986 12:00,6.0
06.03.1986 12:00,6.5
27.03.1986 12:00,6.3
30.04.1986 12:00,6.5
07.06.1986 12:00,6.4
26.06.1986 12:00,6.4
29.07.1986 12:00,5.8
26.08.1986 12:00,5.3
30.09.1986 12:00,5.4
30.04.1987 12:00,6.5
25.05.1987 12:00,5.9
30.06.1987 12:00,5.9
31.07.1987 12:00,5.6
27.08.1987 12:00,5.3
25.09.1987 12:00,5.0
29.10.1987 12:00,4.1
26.11.1987 12:00,4.4
17.12.1987 12:00,4.7
25.01.1988 12:00,4.7
23.02.1988 12:00,5.1
30.03.1988 12:00,6.2
25.04.1988 12:00,5.8
31.05.1988 12:00,5.5
29.06.1988 12:00,5.3
27.07.1988 12:00,5.0
23.08.1988 12:00,4.9
28.09.1988 12:00,4.5
28.10.1988 12:00,4.2
24.11.1988 12:00,4.2
21.12.1988 12:00,4.7
25.01.1989 12:00,4.6
02.03.1989 12:00,4.8
29.03.1989 12:00,4.8
27.04.1989 12:00,4.2
30.05.1989 12:00,3.8
29.06.1989 12:00,3.8
26.07.1989 12:00,3.8
12.09.1989 12:00,3.3
04.10.1989 12:00,3.2
02.11.1989 12:00,3.0
28.11.1989 12:00,3.1
27.12.1989 12:00,3.3
22.01.1990 12:00,3.7
26.02.1990 12:00,3.1
07.03.1990 12:00,3.0
11.04.1990 12:00,4.3
18.06.1990 12:00,4.0
17.07.1990 12:00,3.7
27.08.1990 12:00,3.3
28.09.1990 12:00,3.2
05.11.1990 12:00,2.9
22.11.1990 12:00,3.1
19.12.1990 12:00,3.3
16.01.1991 12:00,3.1
26.02.1991 12:00,4.9
26.03.1991 12:00,4.8
30.04.1991 12:00,4.9
28.05.1991 12:00,4.2
01.07.1991 12:00,4.1
25.07.1991 12:00,4.1
16.08.1991 12:00,3.7
17.09.1991 12:00,3.5
28.10.1991 12:00,3.2
27.11.1991 12:00,3.4
19.12.1991 12:00,4.2
15.01.1992 12:00,4.4
25.02.1992 12:00,4.9
19.03.1992 12:00,4.0
13.04.1992 12:00,5.9
25.05.1992 12:00,5.1
09.07.1992 12:00,4.4
29.07.1992 12:00,4.3
27.08.1992 12:00,3.9
28.09.1992 12:00,3.9
25.11.1992 12:00,3.5
22.12.1992 12:00,3.6
29.01.1993 12:00,4.4
23.02.1993 12:00,4.8
25.05.1993 12:00,4.7
18.06.1993 12:00,4.8
13.07.1993 12:00,4.5
26.08.1993 12:00,4.4
07.10.1993 12:00,3.8
27.10.1993 12:00,3.6
29.11.1993 12:00,4.5
27.12.1993 12:00,4.8
24.01.1994 12:00,5.1
21.02.1994 12:00,6.3
30.03.1994 12:00,6.0
03.05.1994 12:00,6.0
31.05.1994 12:00,5.5
26.07.1994 12:00,5.2
30.08.1994 12:00,4.9
28.09.1994 12:00,4.6
25.11.1994 12:00,3.7
02.02.1995 12:00,4.8
24.03.1995 12:00,5.3
11.04.1995 12:00,5.7
13.06.1995 12:00,5.0
18.07.1995 12:00,4.4
10.08.1995 12:00,4.4
19.09.1995 12:00,3.9
23.10.1995 12:00,3.9
30.11.1995 12:00,3.6
16.01.1996 12:00,4.4
28.02.1996 12:00,4.2
11.03.1996 12:00,5.2
16.04.1996 12:00,4.9
14.05.1996 12:00,5.6
20.06.1996 12:00,5.1
31.07.1996 12:00,4.8
04.09.1996 12:00,4.7
26.09.1996 12:00,4.7
28.10.1996 12:00,4.6
28.11.1996 12:00,4.6
22.01.1997 12:00,5.4
06.03.1997 12:00,5.8
26.03.1997 12:00,5.6
18.04.1997 12:00,6.3
21.05.1997 12:00,5.6
30.06.1997 12:00,5.3
28.07.1997 12:00,5.1
02.09.1997 12:00,4.7
23.09.1997 12:00,4.6
03.11.1997 12:00,4.2
19.11.1997 12:00,4.3
11.12.1997 12:00,4.1
15.01.1998 12:00,5.1
10.02.1998 12:00,5.5
31.03.1998 12:00,5.6
12.05.1998 12:00,5.2
29.06.1998 12:00,4.7
29.07.1998 12:00,4.5
29.09.1998 12:00,4.1
06.11.1998 12:00,3.7
10.12.1998 12:00,4.5
25.01.1999 12:00,4.4
16.03.1999 12:00,5.3
21.04.1999 12:00,6.0
26.07.1999 12:00,5.0
31.08.1999 12:00,4.8
01.12.1999 12:00,4.2
20.01.2000 12:00,6.3
28.02.2000 12:00,7.0
21.03.2000 12:00,6.3
18.04.2000 12:00,7.3
14.06.2000 12:00,6.2
08.08.2000 12:00,5.4
04.10.2000 12:00,5.0
23.10.2000 12:00,4.9
30.11.2000 12:00,4.9
20.12.2000 12:00,4.7
25.01.2001 12:00,4.9
21.02.2001 12:00,5.9
02.04.2001 12:00,6.0
29.05.2001 12:00,5.8
03.07.2001 12:00,5.5
07.08.2001 12:00,5.3
17.12.2001 12:00,4.1
12.02.2002 12:00,5.9
03.04.2002 12:00,5.0
30.04.2002 12:00,6.3
11.06.2002 12:00,6.2
26.06.2002 12:00,5.9
23.07.2002 12:00,5.7
20.08.2002 12:00,5.4
08.10.2002 12:00,5.1
29.10.2002 12:00,4.6
18.11.2002 12:00,5.8
16.12.2002 12:00,4.7
21.01.2003 12:00,5.7
04.03.2003 12:00,6.2
02.06.2003 12:00,6.1
23.07.2003 12:00,5.6
08.08.2003 12:00,5.5
04.09.2003 12:00,5.3
04.11.2003 12:00,4.8
26.11.2003 12:00,4.6
17.12.2003 12:00,5.5
03.02.2004 12:00,6.0
25.02.2004 12:00,7.2
17.03.2004 12:00,7.0
27.04.2004 12:00,7.1
26.05.2004 12:00,6.5
29.06.2004 12:00,5.7
28.07.2004 12:00,5.6
17.08.2004 12:00,5.4
27.09.2004 12:00,5.2
27.10.2004 12:00,4.9
24.11.2004 12:00,5.0
14.12.2004 12:00,5.1
19.01.2005 12:00,5.7
10.02.2005 12:00,6.4
08.03.2005 12:00,6.8
12.04.2005 12:00,7.3
19.05.2005 12:00,6.6
16.06.2005 12:00,6.5
20.07.2005 12:00,6.3
20.09.2005 12:00,5.9
19.10.2005 12:00,5.3
12.12.2005 12:00,5.7
10.01.2006 12:00,6.4
20.02.2006 12:00,8.6
27.03.2006 12:00,6.8
24.04.2006 12:00,7.2
22.05.2006 12:00,6.9
26.06.2006 12:00,6.3
19.07.2006 12:00,6.3
29.08.2006 12:00,6.3
17.10.2006 12:00,5.5
22.11.2006 12:00,5.5
21.12.2006 12:00,5.5
17.01.2007 12:00,5.4
21.02.2007 12:00,6.2
26.03.2007 12:00,6.3
24.04.2007 12:00,6.0
24.05.2007 12:00,5.0
19.06.2007 12:00,5.5
18.07.2007 12:00,5.2
05.09.2007 12:00,5.1
29.10.2007 12:00,4.4
28.11.2007 12:00,4.4
18.12.2007 12:00,4.0
17.01.2008 12:00,4.4
14.02.2008 12:00,4.6
27.03.2008 12:00,5.3
24.04.2008 12:00,5.0
21.05.2008 12:00,4.7
19.06.2008 12:00,4.2
30.07.2008 12:00,4.0
27.08.2008 12:00,3.7
17.09.2008 12:00,3.6
04.11.2008 12:00,3.7
26.11.2008 12:00,3.3
16.12.2008 12:00,3.5
14.01.2009 12:00,2.5
05.02.2009 12:00,4.7
02.04.2009 12:00,5.5
30.04.2009 12:00,5.3
28.05.2009 12:00,5.3
30.06.2009 12:00,5.0
29.07.2009 12:00,5.2
25.08.2009 12:00,5.0
22.09.2009 12:00,5.0
20.10.2009 12:00,4.2
25.11.2009 12:00,4.2
16.12.2009 12:00,4.8
14.01.2010 12:00,4.4
23.02.2010 12:00,5.6
23.03.2010 12:00,6.3
22.04.2010 12:00,5.7
01.06.2010 12:00,5.6
24.06.2010 12:00,4.5
21.07.2010 12:00,4.1
26.08.2010 12:00,3.5
