date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
19.07.1950 12:00,2495185088.0
17.08.1950 12:00,2537307465.0
19.10.1950 12:00,2406259750.0
08.11.1950 12:00,2128823711.0
07.12.1950 12:00,1866364512.0
30.01.1951 12:00,1545191162.0
27.02.1951 12:00,1552924080.0
05.04.1951 12:00,1612889303.0
30.04.1951 12:00,1817180091.0
30.05.1951 12:00,2124962311.0
29.06.1951 12:00,2303617841.0
25.07.1951 12:00,2516673387.0
10.09.1951 12:00,2519991480.0
09.10.1951 12:00,2466089914.0
12.11.1951 12:00,2061928722.0
20.12.1951 12:00,1851628593.0
05.03.1952 12:00,1566916106.0
30.04.1952 12:00,1838505499.0
20.05.1952 12:00,2029235904.0
25.06.1952 12:00,2272607899.0
22.07.1952 12:00,2540824032.0
26.08.1952 12:00,2461202358.0
23.10.1952 12:00,2121226406.0
24.11.1952 12:00,1807670083.0
30.12.1952 12:00,1607070912.0
28.01.1953 12:00,1376315699.0
24.02.1953 12:00,1276338052.0
31.03.1953 12:00,1528252167.0
23.04.1953 12:00,1759900466.0
28.05.1953 12:00,2104255362.0
30.06.1953 12:00,2188469498.0
29.07.1953 12:00,2324590928.0
26.08.1953 12:00,2402435709.0
24.09.1953 12:00,2326437034.0
21.10.1953 12:00,2143667359.0
24.11.1953 12:00,1896547335.0
22.12.1953 12:00,1753867757.0
08.04.1954 12:00,1513076604.0
25.06.1954 12:00,2128252660.0
19.10.1954 12:00,2231229705.0
23.11.1954 12:00,1966093196.0
31.03.1955 12:00,1487145638.0
28.06.1955 12:00,2246644890.0
04.10.1955 12:00,2221677746.0
04.04.1956 12:00,1408374843.0
13.09.1956 12:00,2202241699.0
16.10.1956 12:00,1972424075.0
30.07.1957 12:00,2256051750.0
02.10.1957 12:00,2232492819.0
06.08.1958 12:00,2494429497.0
06.11.1958 12:00,2105851529.0
24.02.1959 12:00,1463845682.0
03.06.1959 12:00,2156194366.0
22.04.1960 12:00,1883202058.0
31.05.1960 12:00,2531086986.0
20.09.1960 12:00,2534074252.0
20.04.1961 12:00,2023674586.0
25.05.1961 12:00,2302480285.0
27.09.1961 12:00,2742673794.0
02.11.1961 12:00,2407694490.0
23.07.1968 12:00,2409637669.0
23.09.1968 12:00,2390648478.0
27.11.1968 12:00,1985670393.0
15.01.1969 12:00,1582461029.0
11.03.1969 12:00,1485541521.0
27.05.1969 12:00,1960080848.0
01.07.1969 12:00,2346370377.0
24.09.1969 12:00,2426445770.0
25.11.1969 12:00,2041295477.0
18.02.1970 12:00,1380537292.0
20.05.1970 12:00,1887610818.0
23.11.1970 12:00,1907149011.0
23.02.1971 12:00,1272864244.0
12.05.1971 12:00,1844871013.0
18.08.1971 12:00,2554802614.0
15.11.1971 12:00,2168983158.0
15.03.1972 12:00,1584916570.0
28.06.1972 12:00,2315403817.0
26.09.1972 12:00,2300982287.0
20.12.1972 12:00,2096825800.0
20.03.1973 12:00,1490518468.0
13.06.1973 12:00,2519764917.0
17.10.1973 12:00,2268685815.0
18.12.1973 12:00,1661865733.0
28.02.1974 12:00,1483948249.0
09.04.1974 12:00,1850154527.0
08.07.1974 12:00,2397437850.0
02.09.1974 12:00,2603350715.0
27.11.1974 12:00,1890147624.0
08.01.1975 12:00,1731335628.0
24.02.1975 12:00,1636705845.0
14.03.1975 12:00,1612111378.0
22.04.1975 12:00,1909966278.0
16.05.1975 12:00,2329475925.0
10.06.1975 12:00,2306966118.0
16.07.1975 12:00,2695830888.0
27.11.1975 12:00,1981547041.0
17.02.1976 12:00,1658073018.0
26.02.1976 12:00,1489809990.0
10.03.1976 12:00,1470329451.0
20.04.1976 12:00,1795793247.0
24.05.1976 12:00,2113605310.0
30.06.1976 12:00,2290185008.0
22.07.1976 12:00,2370180516.0
24.08.1976 12:00,2430740517.0
