date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
22.04.1960 12:00,1000.1353643671854
31.05.1960 12:00,1000.1170069847325
20.09.1960 12:00,1000.1118845492649
20.04.1961 12:00,1000.141041184367
25.05.1961 12:00,1000.1309077202513
27.09.1961 12:00,1000.1286490234794
02.11.1961 12:00,1000.1083204928611
23.07.1968 12:00,1000.1415717875515
23.09.1968 12:00,1000.1263490693427
27.11.1968 12:00,1000.1294333079783
15.01.1969 12:00,1000.1336106129594
11.03.1969 12:00,1000.1458213040805
27.05.1969 12:00,1000.1389964651659
01.07.1969 12:00,1000.1469635762817
24.09.1969 12:00,1000.1289149270187
25.11.1969 12:00,1000.1344907192055
18.02.1970 12:00,1000.1518893449203
20.05.1970 12:00,1000.1125777905045
23.11.1970 12:00,1000.157052614332
23.02.1971 12:00,1000.155173393461
12.05.1971 12:00,1000.1566566312297
18.08.1971 12:00,1000.1765733054337
15.11.1971 12:00,1000.1302123082658
15.03.1972 12:00,1000.1818929602357
28.06.1972 12:00,1000.1539052165635
26.09.1972 12:00,1000.1448453938299
20.12.1972 12:00,1000.13052817236
20.03.1973 12:00,1000.147942669299
13.06.1973 12:00,1000.1305263192671
17.10.1973 12:00,1000.145651970252
18.12.1973 12:00,1000.1400949755086
28.02.1974 12:00,1000.1465935249895
09.04.1974 12:00,1000.1552404206968
08.07.1974 12:00,1000.1546206215003
27.11.1974 12:00,1000.1411257811662
10.06.1975 12:00,1000.1188513178536
27.11.1975 12:00,1000.123486504569
17.02.1976 12:00,1000.1264079451688
10.03.1976 12:00,1000.1603872873895
24.05.1976 12:00,1000.1592956770029
22.07.1976 12:00,1000.1603001588624
20.09.1976 12:00,1000.1532202337219
23.11.1976 12:00,1000.1625734572925
24.01.1977 12:00,1000.1647960935175
31.03.1977 12:00,1000.1534601134169
23.05.1977 12:00,1000.148021538903
29.07.1977 12:00,1000.1373765056343
27.09.1977 12:00,1000.1388242350056
27.02.1978 12:00,1000.1508872716441
26.04.1978 12:00,1000.1469052226507
27.06.1978 12:00,1000.1393088451258
27.10.1978 12:00,1000.140585490391
28.12.1978 12:00,1000.1445183064135
23.02.1979 12:00,1000.1548644085232
25.05.1979 12:00,1000.1464066536649
30.07.1979 12:00,1000.1381672477356
31.08.1979 12:00,1000.1390940048736
02.10.1979 12:00,1000.1418760296024
14.12.1979 12:00,1000.1402355938528
24.01.1980 12:00,1000.1514959660255
28.05.1980 12:00,1000.1447574104817
03.07.1980 12:00,1000.1484472776842
29.07.1980 12:00,1000.1413074712871
28.08.1980 12:00,1000.1447841722114
23.12.1980 12:00,1000.1509465575278
20.01.1981 12:00,1000.1539809020754
01.06.1981 12:00,1000.1455845114616
25.06.1981 12:00,1000.1444237714987
28.07.1981 12:00,1000.1433853951131
27.08.1981 12:00,1000.1493694949426
18.12.1981 12:00,1000.1492298444252
05.03.1982 12:00,1000.1533322625145
24.06.1982 12:00,1000.160792065843
28.07.1982 12:00,1000.157702925495
31.08.1982 12:00,1000.1551548493011
23.09.1982 12:00,1000.1646184450656
28.10.1982 12:00,1000.1586787218872
17.11.1982 12:00,1000.1537551513741
23.12.1982 12:00,1000.1517501273406
26.01.1983 12:00,1000.1504732007821
24.02.1983 12:00,1000.1555719129334
15.03.1983 12:00,1000.1552212175317
25.04.1983 12:00,1000.1504511624182
25.05.1983 12:00,1000.1449526529902
23.06.1983 12:00,1000.1328502715799
27.07.1983 12:00,1000.1252443553577
31.08.1983 12:00,1000.1462959146781
23.09.1983 12:00,1000.1430041737616
25.10.1983 12:00,1000.1435671669137
24.11.1983 12:00,1000.1362822581975
20.12.1983 12:00,1000.143211528991
23.02.1984 12:00,1000.1542595418614
20.03.1984 12:00,1000.1547363410256
01.05.1984 12:00,1000.154121854952
23.05.1984 12:00,1000.146498703124
26.06.1984 12:00,1000.1469801933476
26.07.1984 12:00,1000.1457074569553
28.08.1984 12:00,1000.1469389314369
27.09.1984 12:00,1000.1487488528822
23.10.1984 12:00,1000.1478863382893
27.11.1984 12:00,1000.1447141972518
27.12.1984 12:00,1000.1404329315618
23.01.1985 12:00,1000.1547858073915
25.02.1985 12:00,1000.1562487105793
29.03.1985 12:00,1000.1549852298804
