date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
25.02.1985 12:00,190.0
22.04.1985 12:00,13.9
28.05.1985 12:00,5.5
27.06.1985 12:00,8.4
31.07.1985 12:00,6.5
28.08.1985 12:00,9.2
27.09.1985 12:00,9.5
24.10.1985 12:00,13.1
25.11.1985 12:00,26.3
20.12.1985 12:00,36.9
06.03.1986 12:00,190.0
30.04.1986 12:00,10.4
07.06.1986 12:00,7.9
26.06.1986 12:00,7.2
29.07.1986 12:00,7.8
26.08.1986 12:00,8.5
30.09.1986 12:00,11.3
30.04.1987 12:00,2.8
25.05.1987 12:00,6.5
30.06.1987 12:00,5.8
31.07.1987 12:00,7.4
27.08.1987 12:00,8.9
25.09.1987 12:00,8.8
29.10.1987 12:00,13.7
26.11.1987 12:00,20.4
17.12.1987 12:00,34.2
25.01.1988 12:00,37.1
25.04.1988 12:00,17.4
31.05.1988 12:00,6.7
29.06.1988 12:00,7.0
27.07.1988 12:00,8.4
23.08.1988 12:00,9.3
28.09.1988 12:00,11.1
28.10.1988 12:00,12.8
24.11.1988 12:00,18.7
21.12.1988 12:00,35.3
29.03.1989 12:00,2.8
27.04.1989 12:00,24.0
30.05.1989 12:00,6.8
29.06.1989 12:00,9.2
26.07.1989 12:00,8.5
12.09.1989 12:00,11.9
04.10.1989 12:00,12.1
02.11.1989 12:00,13.2
28.11.1989 12:00,24.2
27.12.1989 12:00,34.5
26.02.1990 12:00,7.1
07.03.1990 12:00,4.9
11.04.1990 12:00,13.4
18.06.1990 12:00,11.3
17.07.1990 12:00,8.1
27.08.1990 12:00,9.3
28.09.1990 12:00,11.6
05.11.1990 12:00,14.6
22.11.1990 12:00,18.3
19.12.1990 12:00,34.8
26.03.1991 12:00,5.3
30.04.1991 12:00,7.5
28.05.1991 12:00,6.7
01.07.1991 12:00,9.1
25.07.1991 12:00,7.1
16.08.1991 12:00,8.0
17.09.1991 12:00,9.6
28.10.1991 12:00,14.6
27.11.1991 12:00,24.2
19.12.1991 12:00,47.9
13.04.1992 12:00,3.5
25.05.1992 12:00,7.1
09.07.1992 12:00,7.8
29.07.1992 12:00,8.0
27.08.1992 12:00,10.0
28.09.1992 12:00,12.5
25.11.1992 12:00,19.9
22.12.1992 12:00,24.7
25.05.1993 12:00,7.8
18.06.1993 12:00,9.8
13.07.1993 12:00,10.5
26.08.1993 12:00,10.3
07.10.1993 12:00,14.8
27.10.1993 12:00,17.8
29.11.1993 12:00,34.8
30.03.1994 12:00,8.8
03.05.1994 12:00,6.4
31.05.1994 12:00,8.7
26.07.1994 12:00,7.2
30.08.1994 12:00,9.3
28.09.1994 12:00,13.0
25.11.1994 12:00,17.8
24.03.1995 12:00,3.5
11.04.1995 12:00,8.4
13.06.1995 12:00,8.7
18.07.1995 12:00,6.2
10.08.1995 12:00,8.0
19.09.1995 12:00,9.6
23.10.1995 12:00,12.5
30.11.1995 12:00,13.0
16.04.1996 12:00,7.5
14.05.1996 12:00,6.8
20.06.1996 12:00,5.9
31.07.1996 12:00,8.5
04.09.1996 12:00,9.1
26.09.1996 12:00,9.5
28.10.1996 12:00,13.4
28.11.1996 12:00,24.7
26.03.1997 12:00,11.7
21.05.1997 12:00,3.7
30.06.1997 12:00,8.5
28.07.1997 12:00,10.0
02.09.1997 12:00,9.7
23.09.1997 12:00,10.6
03.11.1997 12:00,17.6
19.11.1997 12:00,18.9
11.12.1997 12:00,24.8
15.01.1998 12:00,49.5
31.03.1998 12:00,2.9
12.05.1998 12:00,3.9
29.06.1998 12:00,8.4
29.07.1998 12:00,9.1
29.09.1998 12:00,10.4
06.11.1998 12:00,17.5
10.12.1998 12:00,35.1
16.03.1999 12:00,4.3
21.04.1999 12:00,14.6
26.07.1999 12:00,7.4
31.08.1999 12:00,8.0
01.12.1999 12:00,17.7
14.06.2000 12:00,6.7
08.08.2000 12:00,8.8
04.10.2000 12:00,11.1
23.10.2000 12:00,13.2
20.12.2000 12:00,24.8
25.01.2001 12:00,39.7
02.04.2001 12:00,3.5
29.05.2001 12:00,7.2
03.07.2001 12:00,6.9
07.08.2001 12:00,7.5
17.12.2001 12:00,27.2
03.04.2002 12:00,8.1
30.04.2002 12:00,9.5
11.06.2002 12:00,9.4
26.06.2002 12:00,6.9
23.07.2002 12:00,8.6
20.08.2002 12:00,8.7
08.10.2002 12:00,14.2
29.10.2002 12:00,18.2
18.11.2002 12:00,23.3
16.12.2002 12:00,24.7
02.06.2003 12:00,7.9
23.07.2003 12:00,6.7
08.08.2003 12:00,8.2
04.09.2003 12:00,10.0
04.11.2003 12:00,17.6
26.11.2003 12:00,18.7
17.12.2003 12:00,24.8
17.03.2004 12:00,7.2
27.04.2004 12:00,7.7
26.05.2004 12:00,6.7
29.06.2004 12:00,7.8
28.07.2004 12:00,7.6
17.08.2004 12:00,8.7
27.10.2004 12:00,13.9
24.11.2004 12:00,18.4
14.12.2004 12:00,24.0
12.04.2005 12:00,13.8
19.05.2005 12:00,7.8
16.06.2005 12:00,7.6
20.07.2005 12:00,8.6
20.09.2005 12:00,11.2
19.10.2005 12:00,13.8
12.12.2005 12:00,23.7
24.04.2006 12:00,6.6
26.06.2006 12:00,7.1
19.07.2006 12:00,6.6
29.08.2006 12:00,10.6
17.10.2006 12:00,12.5
22.11.2006 12:00,17.5
21.12.2006 12:00,22.4
17.01.2007 12:00,23.3
21.02.2007 12:00,7.8
26.03.2007 12:00,11.2
24.04.2007 12:00,4.2
24.05.2007 12:00,10.1
19.06.2007 12:00,8.1
18.07.2007 12:00,10.7
05.09.2007 12:00,11.7
29.10.2007 12:00,14.1
28.11.2007 12:00,24.2
18.12.2007 12:00,34.7
24.04.2008 12:00,4.5
21.05.2008 12:00,9.0
19.06.2008 12:00,8.5
30.07.2008 12:00,8.8
27.08.2008 12:00,11.1
17.09.2008 12:00,11.9
04.11.2008 12:00,20.9
26.11.2008 12:00,24.7
16.12.2008 12:00,34.7
30.04.2009 12:00,13.9
28.05.2009 12:00,7.0
30.06.2009 12:00,8.3
29.07.2009 12:00,9.3
25.08.2009 12:00,9.4
22.09.2009 12:00,11.2
20.10.2009 12:00,12.6
25.11.2009 12:00,17.6
16.12.2009 12:00,34.2
23.03.2010 12:00,5.8
22.04.2010 12:00,10.1
01.06.2010 12:00,9.7
24.06.2010 12:00,10.8
21.07.2010 12:00,7.5
26.08.2010 12:00,9.5
15.09.2010 12:00,11.5
26.10.2010 12:00,17.5
30.11.2010 12:00,24.8
16.12.2010 12:00,29.5
30.03.2011 12:00,3.5
19.04.2011 12:00,5.7
19.05.2011 12:00,7.8
15.06.2011 12:00,8.4
22.07.2011 12:00,10.8
29.11.2011 12:00,17.6
20.12.2011 12:00,34.7
26.04.2012 12:00,11.8
24.05.2012 12:00,10.9
21.06.2012 12:00,6.7
08.08.2012 12:00,9.2
29.08.2012 12:00,9.1
20.09.2012 12:00,12.8
23.10.2012 12:00,15.0
21.11.2012 12:00,18.1
11.12.2012 12:00,24.7
09.01.2013 12:00,34.7
16.04.2013 12:00,3.6
21.05.2013 12:00,8.2
18.06.2013 12:00,6.9
18.07.2013 12:00,6.9
06.08.2013 12:00,9.4
30.10.2013 12:00,14.4
26.11.2013 12:00,17.6
17.12.2013 12:00,25.1
11.03.2014 12:00,7.4
03.04.2014 12:00,8.0
01.05.2014 12:00,9.3
04.06.2014 12:00,8.7
02.07.2014 12:00,9.6
23.07.2014 12:00,10.1
09.09.2014 12:00,11.9
08.10.2014 12:00,12.0
25.11.2014 12:00,17.8
18.12.2014 12:00,24.2
15.01.2015 12:00,34.8
24.03.2015 12:00,7.3
22.04.2015 12:00,6.4
27.05.2015 12:00,9.8
25.06.2015 12:00,9.0
22.07.2015 12:00,8.2
11.08.2015 12:00,9.7
24.09.2015 12:00,11.5
13.10.2015 12:00,13.8
10.11.2015 12:00,14.5
10.12.2015 12:00,24.2
14.01.2016 12:00,30.6
06.04.2016 12:00,8.1
25.05.2016 12:00,12.7
22.06.2016 12:00,8.5
16.08.2016 12:00,7.4
07.09.2016 12:00,10.1
27.09.2016 12:00,10.3
27.10.2016 12:00,13.6
23.11.2016 12:00,22.8
21.12.2016 12:00,33.7
14.03.2017 12:00,7.1
03.05.2017 12:00,12.7
30.05.2017 12:00,6.4
27.06.2017 12:00,6.3
27.07.2017 12:00,9.3
24.08.2017 12:00,10.7
20.09.2017 12:00,12.3
24.10.2017 12:00,14.9
22.11.2017 12:00,17.8
19.12.2017 12:00,34.7
27.04.2018 12:00,5.7
24.05.2018 12:00,6.4
11.06.2018 12:00,6.5
04.07.2018 12:00,8.1
14.08.2018 12:00,10.8
19.09.2018 12:00,11.6
23.10.2018 12:00,14.0
20.11.2018 12:00,17.6
18.12.2018 12:00,24.7
27.03.2019 12:00,18.8
24.04.2019 12:00,4.0
29.05.2019 12:00,6.7
26.06.2019 12:00,8.6
25.07.2019 12:00,9.0
28.08.2019 12:00,11.4
24.09.2019 12:00,12.5
22.10.2019 12:00,14.6
19.11.2019 12:00,24.5
18.12.2019 12:00,34.7
30.01.2020 12:00,51.4
24.02.2020 12:00,72.7
26.03.2020 12:00,17.5
21.04.2020 12:00,10.0
19.05.2020 12:00,8.8
28.05.2020 12:00,12.1
22.07.2020 12:00,10.6
25.08.2020 12:00,10.6
22.09.2020 12:00,11.9
16.10.2020 12:00,15.4
25.11.2020 12:00,17.8
15.12.2020 12:00,24.7
19.12.2020 12:00,24.7
24.02.2021 12:00,7.5
21.04.2021 12:00,4.2
16.06.2021 12:00,6.6
21.07.2021 12:00,9.0
25.08.2021 12:00,11.0
21.09.2021 12:00,11.7
19.10.2021 12:00,13.0
18.11.2021 12:00,17.7
14.12.2021 12:00,26.9
22.03.2022 12:00,11.5
21.04.2022 12:00,10.7
14.06.2022 12:00,7.7
20.07.2022 12:00,9.1
25.08.2022 12:00,11.3
21.09.2022 12:00,12.0
18.10.2022 12:00,13.9
29.11.2022 12:00,17.6
05.12.2022 12:00,6.8
20.01.2023 12:00,35.1
21.02.2023 12:00,7.4
21.03.2023 12:00,4.8
19.04.2023 12:00,4.1
31.05.2023 12:00,8.7
22.06.2023 12:00,8.3
27.07.2023 12:00,9.3
23.08.2023 12:00,10.8
20.09.2023 12:00,11.7
17.10.2023 12:00,14.0
21.11.2023 12:00,18.4
