date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
19.07.1950 12:00,11566.4
17.08.1950 12:00,9984.1
19.10.1950 12:00,10638.0
08.11.1950 12:00,7988.5
07.12.1950 12:00,11582.8
30.01.1951 12:00,8017.2
27.02.1951 12:00,13989.3
05.04.1951 12:00,16356.5
30.04.1951 12:00,13899.7
30.05.1951 12:00,13427.1
29.06.1951 12:00,13613.2
25.07.1951 12:00,12921.1
10.09.1951 12:00,12683.6
09.10.1951 12:00,13456.2
12.11.1951 12:00,13981.6
20.12.1951 12:00,17670.0
05.03.1952 12:00,13791.4
30.04.1952 12:00,17629.6
20.05.1952 12:00,14844.9
25.06.1952 12:00,14618.9
22.07.1952 12:00,14940.3
26.08.1952 12:00,8951.7
23.10.1952 12:00,14718.7
24.11.1952 12:00,11146.9
30.12.1952 12:00,18993.8
28.01.1953 12:00,14019.7
24.02.1953 12:00,19582.3
31.03.1953 12:00,17616.8
23.04.1953 12:00,15957.6
28.05.1953 12:00,17466.0
30.06.1953 12:00,15922.9
29.07.1953 12:00,15843.1
26.08.1953 12:00,16215.7
24.09.1953 12:00,16927.0
21.10.1953 12:00,17318.1
24.11.1953 12:00,12787.2
22.12.1953 12:00,12775.3
08.04.1954 12:00,19107.2
25.06.1954 12:00,14393.0
19.10.1954 12:00,15897.3
23.11.1954 12:00,16280.4
31.03.1955 12:00,19844.8
28.06.1955 12:00,17108.7
04.10.1955 12:00,14360.5
04.04.1956 12:00,16297.7
13.09.1956 12:00,14057.0
16.10.1956 12:00,13203.6
15.03.1957 12:00,19435.0
30.07.1957 12:00,15647.5
02.10.1957 12:00,11015.1
31.10.1957 12:00,12590.9
06.08.1958 12:00,15509.5
06.11.1958 12:00,14594.5
24.02.1959 12:00,18051.6
03.06.1959 12:00,17485.7
22.04.1960 12:00,15038.4
31.05.1960 12:00,14779.9
20.09.1960 12:00,12432.7
20.04.1961 12:00,14721.2
25.05.1961 12:00,13503.0
27.09.1961 12:00,12443.1
02.11.1961 12:00,11544.9
07.05.1968 12:00,17030.3
23.07.1968 12:00,14857.1
23.09.1968 12:00,14857.1
27.11.1968 12:00,13719.4
15.01.1969 12:00,16139.5
11.03.1969 12:00,13959.3
27.05.1969 12:00,15832.3
01.07.1969 12:00,14751.5
24.09.1969 12:00,14151.8
25.11.1969 12:00,14297.9
18.02.1970 12:00,13225.2
20.05.1970 12:00,15529.5
08.09.1970 12:00,13518.3
23.11.1970 12:00,13690.4
23.02.1971 12:00,15370.0
12.05.1971 12:00,12046.5
18.08.1971 12:00,13534.5
15.11.1971 12:00,11509.8
15.03.1972 12:00,13465.8
28.06.1972 12:00,13601.1
26.09.1972 12:00,10116.3
20.12.1972 12:00,9584.5
20.03.1973 12:00,9740.1
13.06.1973 12:00,13169.6
17.10.1973 12:00,11857.1
18.12.1973 12:00,10598.8
28.02.1974 12:00,12839.0
09.04.1974 12:00,15198.4
08.07.1974 12:00,12658.3
02.09.1974 12:00,10572.3
27.11.1974 12:00,11224.4
08.01.1975 12:00,11633.8
24.02.1975 12:00,12827.9
14.03.1975 12:00,12701.6
22.04.1975 12:00,12754.5
16.05.1975 12:00,13621.7
10.06.1975 12:00,12271.8
