date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
12.09.1941 12:00,833716221.0
07.10.1941 12:00,787912098.0
10.11.1941 12:00,492053582.0
15.12.1941 12:00,378572591.0
30.03.1942 12:00,298530750.0
22.04.1942 12:00,548260394.0
18.05.1942 12:00,665870031.0
12.06.1942 12:00,810880534.0
08.07.1942 12:00,897755359.0
24.08.1942 12:00,982734694.0
01.10.1942 12:00,841359954.0
06.01.1943 12:00,248487850.0
12.03.1943 12:00,361969528.0
09.09.1947 12:00,887695529.0
24.06.1948 12:00,838087382.0
30.03.1949 12:00,367311437.0
20.04.1949 12:00,550307459.0
31.05.1949 12:00,714800335.0
08.07.1949 12:00,844685353.0
20.07.1949 12:00,879112759.0
26.08.1949 12:00,867191316.0
22.09.1949 12:00,924603165.0
04.11.1949 12:00,613780176.0
08.12.1949 12:00,457051970.0
10.01.1950 12:00,301150256.0
16.02.1950 12:00,241515507.0
16.03.1950 12:00,309643033.0
14.04.1950 12:00,457871028.0
10.05.1950 12:00,634074940.0
12.06.1950 12:00,915096028.0
12.07.1950 12:00,932986454.0
09.08.1950 12:00,939241569.0
06.09.1950 12:00,931013237.0
05.10.1950 12:00,793682286.0
06.11.1950 12:00,619264400.0
04.12.1950 12:00,468628994.0
11.09.1952 12:00,825993805.0
22.01.1953 12:00,179611492.0
27.03.1953 12:00,333039604.0
17.04.1953 12:00,453365282.0
26.05.1953 12:00,700502125.0
23.06.1953 12:00,810491683.0
27.07.1953 12:00,894301674.0
25.08.1953 12:00,885718037.0
21.09.1953 12:00,820998984.0
20.10.1953 12:00,721004010.0
18.11.1953 12:00,544279555.0
14.12.1953 12:00,435058472.0
08.02.1954 12:00,180381926.0
17.03.1954 12:00,306839988.0
22.04.1954 12:00,445669604.0
17.05.1954 12:00,660830071.0
14.06.1954 12:00,724076759.0
21.07.1954 12:00,827530142.0
26.08.1954 12:00,838594546.0
15.09.1954 12:00,884914892.0
19.10.1954 12:00,727375609.0
22.11.1954 12:00,555159040.0
20.12.1954 12:00,438891153.0
24.01.1955 12:00,278763266.0
18.07.1955 12:00,866074442.0
19.09.1955 12:00,817688790.0
17.02.1956 12:00,154926050.0
27.03.1956 12:00,287783539.0
25.04.1956 12:00,477178864.0
17.05.1956 12:00,589356511.0
12.06.1956 12:00,728810902.0
04.07.1956 12:00,768877216.0
07.08.1956 12:00,813644659.0
12.09.1956 12:00,799667104.0
12.10.1956 12:00,692217869.0
08.11.1956 12:00,509646949.0
05.12.1956 12:00,352425807.0
18.02.1958 12:00,282705140.0
18.03.1958 12:00,212505678.0
18.04.1958 12:00,374171851.0
20.05.1958 12:00,613508450.0
17.06.1958 12:00,766215868.0
16.07.1958 12:00,908986734.0
15.08.1958 12:00,942245167.0
23.09.1958 12:00,998289162.0
28.10.1958 12:00,802798690.0
25.11.1958 12:00,656333874.0
16.12.1958 12:00,453213478.0
13.01.1959 12:00,268619599.0
24.03.1959 12:00,468823428.0
28.04.1959 12:00,642576904.0
21.05.1959 12:00,764199286.0
16.06.1959 12:00,929027466.0
14.07.1959 12:00,1124214143.0
12.08.1959 12:00,1166609301.0
10.09.1959 12:00,1190886379.0
20.10.1959 12:00,1094341745.0
18.11.1959 12:00,785796063.0
15.12.1959 12:00,542821217.0
19.01.1960 12:00,281461360.0
08.03.1960 12:00,272943688.0
07.04.1960 12:00,511938463.0
05.05.1960 12:00,533223437.0
01.06.1960 12:00,702876675.0
04.07.1960 12:00,817599564.0
03.08.1960 12:00,950518194.0
14.09.1960 12:00,994904601.0
18.10.1960 12:00,840234679.0
02.11.1960 12:00,809806699.0
22.11.1960 12:00,694022064.0
20.12.1960 12:00,472098755.0
24.01.1961 12:00,253137648.0
24.02.1961 12:00,320299400.0
24.03.1961 12:00,452601527.0
24.04.1961 12:00,608997140.0
15.05.1961 12:00,749520346.0
14.06.1961 12:00,878112258.0
11.07.1961 12:00,1077640659.0
15.08.1961 12:00,1149573066.0
22.08.1961 12:00,1134335153.0
21.09.1961 12:00,1242436199.0
24.10.1961 12:00,1086267921.0
29.11.1961 12:00,775533623.0
27.12.1961 12:00,450126301.0
17.01.1962 12:00,354175717.0
07.03.1962 12:00,199809364.0
17.04.1962 12:00,365569270.0
24.05.1962 12:00,612583487.0
20.06.1962 12:00,814165963.0
