date,depth,density [kg m-3]
24.05.1977 12:00,0.3,999.273
24.05.1977 12:00,2.5,999.464
24.05.1977 12:00,5.0,999.754
24.05.1977 12:00,7.5,1000.123
24.05.1977 12:00,10.0,1000.133
24.05.1977 12:00,12.5,1000.17
24.05.1977 12:00,15.0,1000.183
24.05.1977 12:00,17.5,1000.205
24.05.1977 12:00,20.0,1000.205
24.05.1977 12:00,25.0,1000.217
24.05.1977 12:00,30.0,1000.195
24.05.1977 12:00,34.0,1000.195
29.06.1977 12:00,0.3,998.083
29.06.1977 12:00,2.5,998.543
29.06.1977 12:00,5.0,999.243
29.06.1977 12:00,7.5,999.934
29.06.1977 12:00,10.0,1000.148
29.06.1977 12:00,12.5,1000.177
29.06.1977 12:00,15.0,1000.181
29.06.1977 12:00,17.5,1000.201
29.06.1977 12:00,20.0,1000.185
29.06.1977 12:00,25.0,1000.208
29.06.1977 12:00,30.0,1000.215
29.06.1977 12:00,34.0,1000.225
27.07.1977 12:00,0.3,998.332
27.07.1977 12:00,2.5,998.596
27.07.1977 12:00,5.0,999.03
27.07.1977 12:00,7.5,999.843
27.07.1977 12:00,10.0,1000.074
27.07.1977 12:00,12.5,1000.158
27.07.1977 12:00,15.0,1000.185
27.07.1977 12:00,17.5,1000.189
27.07.1977 12:00,20.0,1000.189
27.07.1977 12:00,25.0,1000.193
27.07.1977 12:00,30.0,1000.21
27.07.1977 12:00,34.0,1000.213
31.08.1977 12:00,0.3,998.435
31.08.1977 12:00,2.5,998.709
31.08.1977 12:00,5.0,998.808
31.08.1977 12:00,7.5,999.729
31.08.1977 12:00,10.0,1000.15
31.08.1977 12:00,12.5,1000.161
31.08.1977 12:00,15.0,1000.17
31.08.1977 12:00,17.5,1000.182
31.08.1977 12:00,20.0,1000.203
31.08.1977 12:00,25.0,1000.212
31.08.1977 12:00,30.0,1000.214
31.08.1977 12:00,34.0,1000.213
27.09.1977 12:00,0.3,999.354
27.09.1977 12:00,2.5,999.455
27.09.1977 12:00,5.0,999.412
27.09.1977 12:00,7.5,999.413
27.09.1977 12:00,10.0,1000.117
27.09.1977 12:00,12.5,1000.179
27.09.1977 12:00,15.0,1000.186
27.09.1977 12:00,17.5,1000.194
27.09.1977 12:00,20.0,1000.202
27.09.1977 12:00,25.0,1000.217
27.09.1977 12:00,30.0,1000.229
27.09.1977 12:00,34.0,1000.229
18.10.1977 12:00,0.3,999.595
18.10.1977 12:00,2.5,999.634
18.10.1977 12:00,5.0,999.634
18.10.1977 12:00,7.5,999.647
18.10.1977 12:00,10.0,1000.037
18.10.1977 12:00,12.5,1000.122
18.10.1977 12:00,15.0,1000.15
18.10.1977 12:00,17.5,1000.172
18.10.1977 12:00,20.0,1000.176
18.10.1977 12:00,25.0,1000.209
18.10.1977 12:00,30.0,1000.226
18.10.1977 12:00,34.0,1000.234
21.11.1977 12:00,0.3,1000.074
21.11.1977 12:00,2.5,1000.076
21.11.1977 12:00,5.0,1000.089
21.11.1977 12:00,7.5,1000.092
21.11.1977 12:00,10.0,1000.116
21.11.1977 12:00,12.5,1000.119
21.11.1977 12:00,15.0,1000.231
21.11.1977 12:00,17.5,1000.231
21.11.1977 12:00,20.0,1000.231
21.11.1977 12:00,25.0,1000.222
21.11.1977 12:00,30.0,1000.229
21.11.1977 12:00,34.0,1000.239
08.12.1977 12:00,0.3,1000.216
08.12.1977 12:00,2.5,1000.216
08.12.1977 12:00,5.0,1000.216
08.12.1977 12:00,7.5,1000.216
08.12.1977 12:00,10.0,1000.216
08.12.1977 12:00,12.5,1000.215
08.12.1977 12:00,15.0,1000.215
08.12.1977 12:00,17.5,1000.211
08.12.1977 12:00,20.0,1000.214
08.12.1977 12:00,25.0,1000.235
08.12.1977 12:00,30.0,1000.24
08.12.1977 12:00,34.0,1000.242
17.01.1978 12:00,0.3,1000.233
17.01.1978 12:00,2.5,1000.236
17.01.1978 12:00,5.0,1000.239
17.01.1978 12:00,7.5,1000.239
17.01.1978 12:00,10.0,1000.236
17.01.1978 12:00,12.5,1000.236
17.01.1978 12:00,15.0,1000.237
17.01.1978 12:00,17.5,1000.237
17.01.1978 12:00,20.0,1000.236
17.01.1978 12:00,25.0,1000.238
17.01.1978 12:00,30.0,1000.241
17.01.1978 12:00,34.0,1000.243
22.03.1978 12:00,0.3,1000.235
