date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
14.09.1960 12:00,1.9
18.10.1960 12:00,22.0
02.11.1960 12:00,27.0
22.11.1960 12:00,27.0
24.03.1961 12:00,2.5
24.04.1961 12:00,7.5
15.05.1961 12:00,10.8
14.06.1961 12:00,1.9
11.07.1961 12:00,1.8
15.08.1961 12:00,12.1
22.08.1961 12:00,14.0
21.09.1961 12:00,1.9
24.10.1961 12:00,24.2
24.05.1962 12:00,5.4
20.06.1962 12:00,1.9
25.07.1962 12:00,1.9
29.08.1962 12:00,2.3
25.09.1962 12:00,15.2
24.10.1962 12:00,18.6
26.11.1962 12:00,27.5
23.01.1963 12:00,34.0
15.02.1963 12:00,34.0
07.05.1963 12:00,3.2
11.06.1963 12:00,4.1
05.07.1963 12:00,5.1
07.08.1963 12:00,5.5
03.09.1963 12:00,7.1
16.10.1963 12:00,8.6
14.11.1963 12:00,11.0
05.12.1963 12:00,12.8
21.01.1964 12:00,34.0
24.04.1964 12:00,5.7
21.05.1964 12:00,4.3
19.06.1964 12:00,4.1
16.07.1964 12:00,4.8
27.08.1964 12:00,6.4
16.09.1964 12:00,8.6
28.10.1964 12:00,11.0
24.11.1964 12:00,15.7
28.12.1964 12:00,0.0
26.04.1965 12:00,10.5
21.05.1965 12:00,4.5
30.06.1965 12:00,3.7
29.07.1965 12:00,5.7
30.08.1965 12:00,6.7
23.09.1965 12:00,8.3
15.10.1965 12:00,9.0
23.03.1966 12:00,3.3
13.04.1966 12:00,3.7
11.05.1966 12:00,5.8
30.06.1966 12:00,6.4
27.07.1966 12:00,7.2
29.08.1966 12:00,7.9
21.09.1966 12:00,9.6
12.10.1966 12:00,8.0
08.11.1966 12:00,11.4
11.04.1967 12:00,2.8
12.05.1967 12:00,1.9
22.06.1967 12:00,6.6
25.07.1967 12:00,4.5
22.08.1967 12:00,5.7
20.09.1967 12:00,8.6
25.10.1967 12:00,8.6
29.11.1967 12:00,11.4
27.12.1967 12:00,0.0
16.04.1968 12:00,3.1
14.05.1968 12:00,4.0
19.06.1968 12:00,5.1
09.07.1968 12:00,4.2
13.08.1968 12:00,7.2
11.09.1968 12:00,8.3
08.10.1968 12:00,8.6
06.11.1968 12:00,9.1
22.04.1969 12:00,3.6
27.05.1969 12:00,4.3
25.06.1969 12:00,6.1
15.07.1969 12:00,7.1
19.08.1969 12:00,5.7
09.09.1969 12:00,7.1
21.10.1969 12:00,8.6
17.12.1969 12:00,34.0
24.04.1970 12:00,3.6
10.06.1970 12:00,1.9
07.07.1970 12:00,6.0
05.08.1970 12:00,4.4
09.09.1970 12:00,6.8
13.10.1970 12:00,8.6
10.11.1970 12:00,11.0
29.12.1970 12:00,34.0
14.04.1971 12:00,2.6
12.05.1971 12:00,3.3
09.06.1971 12:00,6.1
06.07.1971 12:00,5.5
10.08.1971 12:00,5.8
15.09.1971 12:00,7.7
19.10.1971 12:00,8.6
28.12.1971 12:00,0.0
16.03.1972 12:00,1.8
10.04.1972 12:00,3.6
16.05.1972 12:00,6.4
13.06.1972 12:00,5.8
11.07.1972 12:00,4.5
15.08.1972 12:00,5.4
26.09.1972 12:00,8.6
17.10.1972 12:00,11.4
24.04.1973 12:00,1.9
22.05.1973 12:00,3.5
26.06.1973 12:00,5.5
24.07.1973 12:00,5.7
22.08.1973 12:00,4.5
26.09.1973 12:00,6.4
23.10.1973 12:00,8.6
20.11.1973 12:00,15.7
02.04.1974 12:00,2.4
14.05.1974 12:00,3.6
05.06.1974 12:00,3.0
09.07.1974 12:00,4.3
06.08.1974 12:00,5.2
03.09.1974 12:00,6.4
08.10.1974 12:00,8.6
06.11.1974 12:00,16.6
12.05.1975 12:00,4.0
10.06.1975 12:00,5.2
02.07.1975 12:00,6.9
06.08.1975 12:00,5.6
03.09.1975 12:00,7.3
08.10.1975 12:00,8.0
11.11.1975 12:00,11.0
21.04.1976 12:00,3.0
18.05.1976 12:00,1.9
23.06.1976 12:00,4.1
20.07.1976 12:00,4.2
06.10.1976 12:00,8.6
03.11.1976 12:00,9.0
19.04.1977 12:00,27.0
24.05.1977 12:00,4.9
29.06.1977 12:00,5.1
27.07.1977 12:00,6.1
31.08.1977 12:00,6.9
27.09.1977 12:00,8.6
18.10.1977 12:00,8.6
21.11.1977 12:00,13.6
18.04.1978 12:00,1.8
24.05.1978 12:00,5.2
21.06.1978 12:00,5.1
25.07.1978 12:00,4.1
22.08.1978 12:00,5.2
27.09.1978 12:00,6.9
24.10.1978 12:00,9.0
16.11.1978 12:00,11.4
10.01.1979 12:00,34.0
22.02.1979 12:00,0.0
25.04.1979 12:00,8.6
22.05.1979 12:00,3.6
27.06.1979 12:00,4.3
25.07.1979 12:00,3.3
21.08.1979 12:00,3.2
26.09.1979 12:00,7.0
25.10.1979 12:00,8.6
23.11.1979 12:00,16.1
08.05.1980 12:00,8.6
27.06.1980 12:00,6.4
29.07.1980 12:00,1.9
25.09.1980 12:00,7.0
28.10.1980 12:00,10.8
30.01.1981 12:00,34.0
23.02.1981 12:00,34.0
23.03.1981 12:00,1.8
29.04.1981 12:00,8.7
29.05.1981 12:00,4.6
30.06.1981 12:00,5.7
29.07.1981 12:00,7.4
27.08.1981 12:00,6.5
30.09.1981 12:00,8.6
29.10.1981 12:00,11.4
25.11.1981 12:00,17.3
27.04.1982 12:00,6.7
27.05.1982 12:00,3.3
24.06.1982 12:00,5.7
29.07.1982 12:00,6.5
24.08.1982 12:00,7.4
15.09.1982 12:00,7.5
20.10.1982 12:00,9.8
23.11.1982 12:00,13.6
26.04.1983 12:00,1.9
24.05.1983 12:00,6.4
20.06.1983 12:00,6.4
27.07.1983 12:00,4.8
30.08.1983 12:00,6.6
27.09.1983 12:00,8.6
26.10.1983 12:00,11.0
25.04.1984 12:00,3.6
16.05.1984 12:00,8.6
21.06.1984 12:00,4.5
25.07.1984 12:00,5.7
29.08.1984 12:00,7.7
26.09.1984 12:00,9.7
23.10.1984 12:00,10.3
29.11.1984 12:00,15.4
21.12.1984 12:00,18.6
22.01.1985 12:00,34.0
23.04.1985 12:00,3.2
28.05.1985 12:00,3.6
25.06.1985 12:00,6.5
23.07.1985 12:00,5.4
22.08.1985 12:00,6.1
18.09.1985 12:00,8.6
16.10.1985 12:00,8.6
27.05.1986 12:00,3.7
26.06.1986 12:00,3.6
28.07.1986 12:00,5.0
26.08.1986 12:00,6.0
25.09.1986 12:00,7.2
21.10.1986 12:00,5.5
25.11.1986 12:00,11.9
15.04.1987 12:00,1.9
26.05.1987 12:00,5.3
30.06.1987 12:00,2.4
28.07.1987 12:00,5.7
27.08.1987 12:00,6.1
01.10.1987 12:00,8.6
27.10.1987 12:00,6.5
25.11.1987 12:00,11.5
26.04.1988 12:00,4.2
25.05.1988 12:00,5.0
29.06.1988 12:00,5.7
27.07.1988 12:00,5.3
30.08.1988 12:00,7.0
27.09.1988 12:00,8.6
01.11.1988 12:00,10.3
01.12.1988 12:00,16.1
29.03.1989 12:00,1.8
25.04.1989 12:00,8.2
30.05.1989 12:00,4.6
27.06.1989 12:00,6.1
27.07.1989 12:00,6.6
30.08.1989 12:00,6.0
21.09.1989 12:00,8.6
31.10.1989 12:00,11.1
26.04.1990 12:00,2.9
30.05.1990 12:00,5.7
26.06.1990 12:00,4.1
25.07.1990 12:00,5.7
29.08.1990 12:00,6.9
25.09.1990 12:00,8.6
31.10.1990 12:00,11.4
28.11.1990 12:00,15.8
02.04.1991 12:00,2.4
29.04.1991 12:00,4.5
28.05.1991 12:00,4.8
24.06.1991 12:00,4.6
24.07.1991 12:00,6.1
27.08.1991 12:00,6.1
24.09.1991 12:00,7.9
24.10.1991 12:00,9.1
16.12.1991 12:00,0.0
29.04.1992 12:00,3.6
25.05.1992 12:00,4.5
23.06.1992 12:00,6.1
30.07.1992 12:00,5.7
25.08.1992 12:00,6.5
23.09.1992 12:00,7.7
27.10.1992 12:00,11.9
12.11.1992 12:00,13.6
14.04.1993 12:00,4.6
29.04.1993 12:00,4.0
11.05.1993 12:00,5.1
14.06.1993 12:00,6.4
12.07.1993 12:00,3.6
20.07.1993 12:00,7.7
28.07.1993 12:00,6.9
10.08.1993 12:00,6.8
14.09.1993 12:00,8.3
11.10.1993 12:00,9.8
27.10.1993 12:00,11.0
11.11.1993 12:00,13.6
05.04.1994 12:00,15.7
28.04.1994 12:00,3.5
16.05.1994 12:00,3.8
20.06.1994 12:00,4.8
19.07.1994 12:00,4.8
09.08.1994 12:00,6.1
05.09.1994 12:00,6.4
03.10.1994 12:00,7.6
25.10.1994 12:00,9.0
07.11.1994 12:00,10.7
28.11.1994 12:00,13.0
11.04.1995 12:00,4.7
25.04.1995 12:00,2.8
23.05.1995 12:00,6.0
20.06.1995 12:00,5.3
25.07.1995 12:00,5.4
22.08.1995 12:00,6.4
26.09.1995 12:00,8.6
17.10.1995 12:00,9.0
13.11.1995 12:00,11.4
28.11.1995 12:00,16.0
29.04.1996 12:00,4.7
20.05.1996 12:00,4.1
17.06.1996 12:00,5.4
22.07.1996 12:00,4.9
19.08.1996 12:00,6.4
16.09.1996 12:00,8.6
21.10.1996 12:00,10.7
19.11.1996 12:00,13.6
02.12.1996 12:00,18.6
28.04.1997 12:00,3.6
26.05.1997 12:00,6.4
23.06.1997 12:00,7.8
16.07.1997 12:00,7.1
25.08.1997 12:00,5.7
29.09.1997 12:00,8.6
20.10.1997 12:00,10.3
24.11.1997 12:00,16.4
01.04.1998 12:00,1.3
04.05.1998 12:00,5.7
04.06.1998 12:00,5.8
08.07.1998 12:00,6.4
10.08.1998 12:00,6.1
15.09.1998 12:00,9.1
05.10.1998 12:00,10.3
02.11.1998 12:00,13.6
06.04.1999 12:00,2.4
03.05.1999 12:00,3.7
01.06.1999 12:00,3.4
14.07.1999 12:00,6.1
02.08.1999 12:00,6.1
06.09.1999 12:00,6.4
23.09.1999 12:00,6.9
04.10.1999 12:00,8.3
01.11.1999 12:00,10.6
03.04.2000 12:00,1.8
02.05.2000 12:00,3.1
05.06.2000 12:00,6.0
03.07.2000 12:00,5.7
31.07.2000 12:00,6.8
04.09.2000 12:00,6.5
04.10.2000 12:00,7.8
01.11.2000 12:00,9.7
04.12.2000 12:00,13.6
09.04.2001 12:00,6.4
21.05.2001 12:00,5.6
18.06.2001 12:00,6.4
16.07.2001 12:00,6.0
20.08.2001 12:00,6.1
17.09.2001 12:00,8.6
15.10.2001 12:00,8.9
12.11.2001 12:00,13.6
08.04.2002 12:00,7.4
06.05.2002 12:00,8.2
03.06.2002 12:00,5.5
03.07.2002 12:00,5.8
05.08.2002 12:00,6.5
02.09.2002 12:00,7.6
30.09.2002 12:00,9.0
28.10.2002 12:00,13.6
25.11.2002 12:00,16.1
31.03.2003 12:00,1.3
05.05.2003 12:00,4.7
02.06.2003 12:00,4.7
30.06.2003 12:00,5.4
07.07.2003 12:00,6.4
04.08.2003 12:00,6.5
01.09.2003 12:00,6.4
06.10.2003 12:00,8.6
03.11.2003 12:00,13.6
01.12.2003 12:00,15.8
03.05.2004 12:00,3.2
15.06.2004 12:00,5.3
06.07.2004 12:00,5.3
02.08.2004 12:00,5.8
01.09.2004 12:00,6.5
11.10.2004 12:00,8.3
02.11.2004 12:00,9.5
29.11.2004 12:00,16.1
04.04.2005 12:00,3.3
02.05.2005 12:00,1.8
06.06.2005 12:00,4.5
04.07.2005 12:00,4.7
08.08.2005 12:00,6.5
05.09.2005 12:00,7.3
03.10.2005 12:00,8.6
31.10.2005 12:00,9.1
28.11.2005 12:00,16.0
22.05.2006 12:00,5.3
19.06.2006 12:00,6.0
17.07.2006 12:00,5.7
21.08.2006 12:00,6.6
18.09.2006 12:00,7.9
09.10.2006 12:00,8.6
14.11.2006 12:00,11.0
11.12.2006 12:00,13.6
17.04.2007 12:00,3.6
21.05.2007 12:00,6.1
18.06.2007 12:00,3.6
16.07.2007 12:00,1.9
13.08.2007 12:00,7.7
17.09.2007 12:00,8.0
15.10.2007 12:00,8.6
12.11.2007 12:00,14.8
21.04.2008 12:00,1.8
19.05.2008 12:00,4.1
16.06.2008 12:00,5.7
21.07.2008 12:00,6.4
18.08.2008 12:00,6.4
22.09.2008 12:00,8.6
20.10.2008 12:00,9.7
24.11.2008 12:00,16.4
14.04.2009 12:00,1.8
18.05.2009 12:00,4.6
22.06.2009 12:00,6.4
20.07.2009 12:00,6.4
17.08.2009 12:00,6.1
16.11.2009 12:00,11.0
14.12.2009 12:00,18.6
20.04.2010 12:00,4.5
17.05.2010 12:00,6.4
21.06.2010 12:00,6.4
16.08.2010 12:00,6.1
27.09.2010 12:00,8.6
25.10.2010 12:00,11.1
15.11.2010 12:00,12.9
13.04.2011 12:00,3.6
09.05.2011 12:00,5.0
20.06.2011 12:00,6.0
18.07.2011 12:00,6.9
22.08.2011 12:00,6.2
19.09.2011 12:00,8.3
17.10.2011 12:00,9.0
14.11.2011 12:00,11.4
26.03.2012 12:00,3.0
18.04.2012 12:00,8.4
14.05.2012 12:00,6.4
11.06.2012 12:00,6.6
09.07.2012 12:00,5.5
13.08.2012 12:00,5.9
12.09.2012 12:00,6.9
08.10.2012 12:00,8.6
12.11.2012 12:00,12.0
03.12.2012 12:00,13.6
21.05.2013 12:00,6.1
10.06.2013 12:00,4.0
08.07.2013 12:00,5.2
12.08.2013 12:00,5.7
11.09.2013 12:00,6.4
14.10.2013 12:00,8.6
11.11.2013 12:00,11.0
10.03.2014 12:00,2.4
14.04.2014 12:00,2.4
12.05.2014 12:00,5.3
10.06.2014 12:00,4.0
14.07.2014 12:00,6.5
11.08.2014 12:00,6.2
08.09.2014 12:00,6.6
13.10.2014 12:00,7.9
10.11.2014 12:00,10.7
08.12.2014 12:00,13.6
20.04.2015 12:00,5.7
11.05.2015 12:00,4.0
08.06.2015 12:00,4.6
13.07.2015 12:00,4.1
10.08.2015 12:00,5.4
14.09.2015 12:00,6.4
12.10.2015 12:00,9.0
09.11.2015 12:00,10.4
07.12.2015 12:00,16.1
11.04.2016 12:00,5.1
09.05.2016 12:00,1.9
13.06.2016 12:00,5.3
11.07.2016 12:00,3.6
15.08.2016 12:00,6.1
12.09.2016 12:00,6.2
10.10.2016 12:00,8.6
14.11.2016 12:00,13.3
10.04.2017 12:00,3.0
18.05.2017 12:00,4.1
12.06.2017 12:00,4.5
10.07.2017 12:00,5.4
14.08.2017 12:00,6.9
11.09.2017 12:00,7.0
16.10.2017 12:00,9.0
13.11.2017 12:00,11.9
16.04.2018 12:00,1.9
07.05.2018 12:00,4.8
11.06.2018 12:00,4.6
09.07.2018 12:00,5.7
13.08.2018 12:00,6.4
10.09.2018 12:00,7.0
08.10.2018 12:00,8.6
12.11.2018 12:00,11.4
10.12.2018 12:00,16.0
08.04.2019 12:00,3.6
13.05.2019 12:00,7.0
17.06.2019 12:00,4.6
08.07.2019 12:00,5.3
12.08.2019 12:00,6.5
16.09.2019 12:00,8.0
14.10.2019 12:00,9.6
11.11.2019 12:00,11.4
09.12.2019 12:00,22.5
15.04.2020 12:00,3.6
11.05.2020 12:00,4.0
15.06.2020 12:00,6.5
13.07.2020 12:00,6.4
10.08.2020 12:00,6.4
14.09.2020 12:00,7.8
12.10.2020 12:00,9.6
09.11.2020 12:00,11.4
12.04.2021 12:00,7.8
10.05.2021 12:00,6.2
07.06.2021 12:00,5.4
12.07.2021 12:00,6.5
09.08.2021 12:00,7.6
13.09.2021 12:00,6.7
11.10.2021 12:00,9.0
10.11.2021 12:00,12.5
11.04.2022 12:00,6.3
09.05.2022 12:00,6.4
13.06.2022 12:00,6.1
11.07.2022 12:00,6.4
08.08.2022 12:00,6.4
12.09.2022 12:00,7.0
10.10.2022 12:00,9.0
14.11.2022 12:00,11.4
12.12.2022 12:00,16.4
12.04.2023 12:00,8.6
15.05.2023 12:00,5.6
12.06.2023 12:00,5.0
10.07.2023 12:00,6.1
14.08.2023 12:00,6.6
11.09.2023 12:00,7.2
09.10.2023 12:00,7.9
13.11.2023 12:00,11.4
